ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours,_SourceFile,_ExportedAt,_LegacyRowNumber
PD002067,20240224,A003,R021,L006,Tarde,193,164,6.01,4.3,1.71,training_fact_productividad_export.csv,2026-06-23T00:00:00,2067
PD002068,20240120,A006,R009,L003,Día,93,94,6.53,4.32,2.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,2068
PD002069,20240117,A006,R023,L007,Noche,161,158,6.76,6.11,0.65,training_fact_productividad_export.csv,2026-06-23T00:00:00,2069
PD002070,20241228,A004,R011,L006,Día,261,207,8.98,6.3,2.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,2070
PD002071,20240823,A001,R002,L004,Tarde,836,551,7.12,5.53,1.59,training_fact_productividad_export.csv,2026-06-23T00:00:00,2071
PD002072,20240221,A006,R017,L004,Día,534,460,11.37,9.36,2.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,2072
PD002073,20241226,A005,R005,L005,Tarde,233,205,9.51,7.61,1.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,2073
PD002074,20240128,A003,R019,L003,Noche,398,443,6.68,4.56,2.11,training_fact_productividad_export.csv,2026-06-23T00:00:00,2074
PD002075,20240324,A002,R027,L005,Noche,824,797,9.34,7.52,1.82,training_fact_productividad_export.csv,2026-06-23T00:00:00,2075
PD002076,20240105,A001,R008,L001,Día,598,391,8.74,6.81,1.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,2076
PD002077,20240923,A004,R027,L005,Noche,834,854,11.1,9.09,2.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,2077
PD002078,20241216,A001,R003,L003,Tarde,285,261,8.12,5.87,2.24,training_fact_productividad_export.csv,2026-06-23T00:00:00,2078
PD002079,20240902,A001,R027,L002,Día,391,301,6.9,5.21,1.7,training_fact_productividad_export.csv,2026-06-23T00:00:00,2079
PD002080,20240917,A004,R021,L007,Tarde,468,436,9.95,6.78,3.17,training_fact_productividad_export.csv,2026-06-23T00:00:00,2080
PD002081,20240221,A006,R011,L005,Tarde,163,141,11.45,7.58,3.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,2081
PD002082,20240403,A002,R001,L002,Noche,609,616,9.76,8.41,1.35,training_fact_productividad_export.csv,2026-06-23T00:00:00,2082
PD002083,20240826,A006,R009,L006,Noche,365,365,10.97,9.87,1.11,training_fact_productividad_export.csv,2026-06-23T00:00:00,2083
PD002084,20240330,A002,R003,L003,Tarde,648,629,6.24,5.14,1.1,training_fact_productividad_export.csv,2026-06-23T00:00:00,2084
PD002085,20240404,A002,R016,L003,Día,334,318,7.52,5.76,1.75,training_fact_productividad_export.csv,2026-06-23T00:00:00,2085
PD002086,20240507,A004,R008,L002,Día,169,134,10.72,9.19,1.53,training_fact_productividad_export.csv,2026-06-23T00:00:00,2086
PD002087,20241028,A001,R003,L003,Noche,51,32,6.5,3.75,2.75,training_fact_productividad_export.csv,2026-06-23T00:00:00,2087
PD002088,20240720,A003,R003,L001,Día,455,426,6.45,4.69,1.76,training_fact_productividad_export.csv,2026-06-23T00:00:00,2088
PD002089,20240119,A006,R021,L006,Día,342,274,11.23,10.04,1.19,training_fact_productividad_export.csv,2026-06-23T00:00:00,2089
PD002090,20240926,A003,R015,L001,Noche,856,829,11.31,8.7,2.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,2090
PD002091,20240213,A005,R029,L002,Tarde,374,287,11.21,8.13,3.08,training_fact_productividad_export.csv,2026-06-23T00:00:00,2091
PD002092,20240219,A002,R021,L001,Noche,259,227,11.45,7.94,3.51,training_fact_productividad_export.csv,2026-06-23T00:00:00,2092
PD002093,20240725,A004,R009,L007,Día,434,384,7.75,5.2,2.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,2093
PD002094,20241223,A002,R007,L004,Tarde,614,394,8.56,7.4,1.17,training_fact_productividad_export.csv,2026-06-23T00:00:00,2094
PD002095,20241005,A006,R019,L002,Tarde,171,143,8.65,6.11,2.54,training_fact_productividad_export.csv,2026-06-23T00:00:00,2095
PD002096,20241116,A002,R030,L007,Noche,72,70,10.26,8.4,1.86,training_fact_productividad_export.csv,2026-06-23T00:00:00,2096
PD002097,20240401,A001,R024,L007,Noche,344,332,6.82,4.8,2.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,2097
PD002098,20240815,A003,R006,L007,Noche,566,634,9.47,8.56,0.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,2098
PD002099,20240212,A005,R006,L001,Día,449,434,8.96,7.23,1.73,training_fact_productividad_export.csv,2026-06-23T00:00:00,2099
PD002100,20240321,A002,R029,L001,Tarde,234,228,10.99,9.64,1.35,training_fact_productividad_export.csv,2026-06-23T00:00:00,2100
PD002101,20240812,A004,R029,L001,Tarde,883,925,7.67,6.24,1.43,training_fact_productividad_export.csv,2026-06-23T00:00:00,2101
PD002102,20240517,A003,R003,L006,Tarde,563,460,7.82,5.34,2.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,2102
PD002103,20240105,A002,R024,L007,Día,802,618,9.72,7.63,2.09,training_fact_productividad_export.csv,2026-06-23T00:00:00,2103
PD002104,20241202,A004,R023,L003,Día,445,370,8.11,7.09,1.02,training_fact_productividad_export.csv,2026-06-23T00:00:00,2104
PD002105,20240605,A001,R020,L007,Noche,308,242,9.64,7.67,1.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,2105
PD002106,20240828,A002,R016,L002,Tarde,610,612,9.13,6.77,2.36,training_fact_productividad_export.csv,2026-06-23T00:00:00,2106
PD002107,20241225,A005,R015,L002,Tarde,754,601,12.0,8.66,3.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,2107
PD002108,20240727,A004,R027,L004,Tarde,354,351,8.79,6.79,2.0,training_fact_productividad_export.csv,2026-06-23T00:00:00,2108
PD002109,20240618,A001,R009,L004,Tarde,564,373,10.35,5.98,4.37,training_fact_productividad_export.csv,2026-06-23T00:00:00,2109
PD002110,20240610,A002,R009,L006,Noche,708,578,8.84,7.47,1.37,training_fact_productividad_export.csv,2026-06-23T00:00:00,2110
PD002111,20240904,A002,R007,L007,Noche,128,137,8.72,7.39,1.33,training_fact_productividad_export.csv,2026-06-23T00:00:00,2111
PD002112,20240423,A005,R012,L007,Tarde,160,168,6.76,4.97,1.79,training_fact_productividad_export.csv,2026-06-23T00:00:00,2112
PD002113,20240213,A003,R020,L001,Noche,586,576,10.43,7.76,2.67,training_fact_productividad_export.csv,2026-06-23T00:00:00,2113
PD002114,20241005,A001,R029,L005,Tarde,105,91,10.46,7.34,3.12,training_fact_productividad_export.csv,2026-06-23T00:00:00,2114
PD002115,20240309,A006,R025,L006,Tarde,531,500,6.95,5.6,1.35,training_fact_productividad_export.csv,2026-06-23T00:00:00,2115
PD002116,20240912,A003,R007,L006,Tarde,314,287,10.43,9.17,1.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,2116
PD002117,20240925,A001,R006,L002,Tarde,198,147,6.31,3.41,2.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,2117
PD002118,20240716,A003,R003,L004,Noche,832,665,7.34,5.56,1.78,training_fact_productividad_export.csv,2026-06-23T00:00:00,2118
PD002119,20241227,A003,R025,L005,Tarde,327,302,6.45,4.87,1.58,training_fact_productividad_export.csv,2026-06-23T00:00:00,2119
PD002120,20241229,A006,R029,L005,Tarde,881,799,6.07,4.31,1.76,training_fact_productividad_export.csv,2026-06-23T00:00:00,2120
PD002121,20241008,A005,R004,L002,Tarde,660,568,7.29,6.26,1.03,training_fact_productividad_export.csv,2026-06-23T00:00:00,2121
PD002122,20241219,A006,R017,L005,Tarde,401,330,8.25,7.17,1.08,training_fact_productividad_export.csv,2026-06-23T00:00:00,2122
PD002123,20240115,A006,R020,L004,Día,566,580,10.78,9.83,0.96,training_fact_productividad_export.csv,2026-06-23T00:00:00,2123
PD002124,20240223,A002,R025,L002,Día,79,79,6.84,4.88,1.96,training_fact_productividad_export.csv,2026-06-23T00:00:00,2124
PD002125,20240907,A001,R022,L007,Noche,319,264,8.79,5.87,2.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,2125
PD002126,20240430,A001,R018,L007,Noche,396,291,9.12,5.05,4.07,training_fact_productividad_export.csv,2026-06-23T00:00:00,2126
PD002127,20240209,A005,R013,L002,Tarde,783,820,9.75,8.49,1.26,training_fact_productividad_export.csv,2026-06-23T00:00:00,2127
PD002128,20241203,A006,R015,L005,Tarde,576,572,6.85,4.95,1.9,training_fact_productividad_export.csv,2026-06-23T00:00:00,2128
PD002129,20240911,A002,R011,L003,Noche,137,118,9.5,8.67,0.84,training_fact_productividad_export.csv,2026-06-23T00:00:00,2129
PD002130,20240824,A006,R014,L006,Noche,846,811,7.23,6.56,0.67,training_fact_productividad_export.csv,2026-06-23T00:00:00,2130
PD002131,20240227,A005,R008,L003,Tarde,607,421,9.51,7.62,1.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,2131
PD002132,20240928,A006,R015,L003,Tarde,784,884,6.4,4.52,1.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,2132
PD002133,20240116,A003,R001,L003,Día,273,258,6.02,4.37,1.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,2133
PD002134,20240929,A003,R023,L002,Día,158,129,8.55,6.67,1.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,2134
PD002135,20240815,A005,R018,L001,Día,682,714,10.52,7.54,2.98,training_fact_productividad_export.csv,2026-06-23T00:00:00,2135
PD002136,20241120,A005,R001,L002,Tarde,735,578,9.61,6.56,3.04,training_fact_productividad_export.csv,2026-06-23T00:00:00,2136
PD002137,20240418,A001,R013,L005,Tarde,110,79,9.09,7.43,1.66,training_fact_productividad_export.csv,2026-06-23T00:00:00,2137
PD002138,20240521,A006,R015,L004,Noche,213,211,11.85,9.16,2.69,training_fact_productividad_export.csv,2026-06-23T00:00:00,2138
PD002139,20240429,A001,R001,L006,Noche,330,303,9.78,6.58,3.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,2139
PD002140,20240820,A006,R004,L006,Día,812,726,7.6,5.24,2.36,training_fact_productividad_export.csv,2026-06-23T00:00:00,2140
PD002141,20240806,A004,R006,L004,Tarde,456,415,8.44,7.55,0.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,2141
PD002142,20240204,A002,R017,L006,Noche,250,274,6.2,5.56,0.64,training_fact_productividad_export.csv,2026-06-23T00:00:00,2142
PD002143,20240101,A002,R005,L001,Día,374,364,10.25,7.63,2.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,2143
PD002144,20240321,A004,R011,L006,Noche,570,577,8.76,6.13,2.63,training_fact_productividad_export.csv,2026-06-23T00:00:00,2144
PD002145,20241219,A006,R005,L002,Día,652,539,10.42,8.63,1.79,training_fact_productividad_export.csv,2026-06-23T00:00:00,2145
PD002146,20240523,A005,R008,L005,Tarde,727,703,11.79,9.2,2.6,training_fact_productividad_export.csv,2026-06-23T00:00:00,2146
PD002147,20240709,A001,R008,L004,Noche,756,539,6.51,4.57,1.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,2147
PD002148,20240204,A001,R019,L002,Día,434,276,11.39,8.4,2.99,training_fact_productividad_export.csv,2026-06-23T00:00:00,2148
PD002149,20240711,A005,R018,L001,Día,250,217,7.63,6.7,0.93,training_fact_productividad_export.csv,2026-06-23T00:00:00,2149
PD002150,20240422,A006,R005,L003,Tarde,177,162,9.32,6.19,3.13,training_fact_productividad_export.csv,2026-06-23T00:00:00,2150
PD002151,20240413,A002,R004,L001,Día,239,244,10.74,7.69,3.05,training_fact_productividad_export.csv,2026-06-23T00:00:00,2151
PD002152,20240423,A005,R026,L005,Día,309,216,9.34,7.86,1.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,2152
PD002153,20240409,A005,R001,L001,Día,649,696,9.21,6.98,2.23,training_fact_productividad_export.csv,2026-06-23T00:00:00,2153
PD002154,20240709,A003,R014,L002,Noche,335,403,9.98,8.42,1.56,training_fact_productividad_export.csv,2026-06-23T00:00:00,2154
PD002155,20240925,A005,R019,L001,Noche,551,532,6.57,4.43,2.14,training_fact_productividad_export.csv,2026-06-23T00:00:00,2155
PD002156,20240612,A002,R002,L001,Noche,202,174,11.71,8.86,2.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,2156
PD002157,20240614,A005,R008,L003,Noche,631,555,10.14,7.45,2.7,training_fact_productividad_export.csv,2026-06-23T00:00:00,2157
PD002158,20240926,A003,R011,L006,Noche,798,604,10.3,8.32,1.98,training_fact_productividad_export.csv,2026-06-23T00:00:00,2158
PD002159,20240423,A001,R021,L002,Día,387,277,10.57,9.39,1.18,training_fact_productividad_export.csv,2026-06-23T00:00:00,2159
PD002160,20240910,A003,R014,L005,Tarde,392,282,9.62,7.81,1.8,training_fact_productividad_export.csv,2026-06-23T00:00:00,2160
PD002161,20240622,A004,R029,L004,Noche,600,549,11.23,8.75,2.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,2161
PD002162,20240829,A004,R002,L007,Tarde,551,741,11.6,7.85,3.75,training_fact_productividad_export.csv,2026-06-23T00:00:00,2162
PD002163,20240831,A001,R025,L003,Día,868,737,11.04,9.01,2.02,training_fact_productividad_export.csv,2026-06-23T00:00:00,2163
PD002164,20240323,A006,R013,L005,Noche,788,679,6.95,5.01,1.94,training_fact_productividad_export.csv,2026-06-23T00:00:00,2164
PD002165,20240307,A005,R004,L001,Día,806,572,7.49,6.76,0.73,training_fact_productividad_export.csv,2026-06-23T00:00:00,2165
PD002166,20241111,A006,R015,L001,Día,894,791,9.77,7.46,2.31,training_fact_productividad_export.csv,2026-06-23T00:00:00,2166
PD002167,20240221,A001,R002,L007,Noche,571,455,9.34,6.54,2.8,training_fact_productividad_export.csv,2026-06-23T00:00:00,2167
PD002168,20240825,A006,R016,L004,Tarde,395,372,10.24,7.49,2.75,training_fact_productividad_export.csv,2026-06-23T00:00:00,2168
PD002169,20240809,A001,R029,L004,Noche,145,119,7.77,5.1,2.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,2169
PD002170,20240731,A006,R024,L001,Día,863,975,8.99,6.28,2.71,training_fact_productividad_export.csv,2026-06-23T00:00:00,2170
PD002171,20241023,A003,R002,L005,Noche,859,892,11.86,10.29,1.57,training_fact_productividad_export.csv,2026-06-23T00:00:00,2171
PD002172,20241018,A006,R023,L006,Noche,224,220,10.87,8.95,1.92,training_fact_productividad_export.csv,2026-06-23T00:00:00,2172
PD002173,20241114,A005,R004,L004,Noche,609,549,10.36,8.02,2.34,training_fact_productividad_export.csv,2026-06-23T00:00:00,2173
PD002174,20240419,A001,R012,L003,Noche,229,161,10.45,9.05,1.4,training_fact_productividad_export.csv,2026-06-23T00:00:00,2174
PD002175,20241009,A002,R029,L003,Noche,541,540,6.24,4.96,1.28,training_fact_productividad_export.csv,2026-06-23T00:00:00,2175
PD002176,20240521,A004,R024,L007,Tarde,410,439,7.06,5.21,1.84,training_fact_productividad_export.csv,2026-06-23T00:00:00,2176
PD002177,20240303,A006,R011,L006,Día,161,117,9.34,6.48,2.86,training_fact_productividad_export.csv,2026-06-23T00:00:00,2177
PD002178,20240329,A006,R003,L002,Noche,115,123,8.89,6.04,2.85,training_fact_productividad_export.csv,2026-06-23T00:00:00,2178
PD002179,20240614,A006,R004,L004,Tarde,889,935,7.37,5.63,1.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,2179
PD002180,20240102,A004,R025,L001,Día,561,430,9.7,6.96,2.74,training_fact_productividad_export.csv,2026-06-23T00:00:00,2180
PD002181,20240501,A004,R022,L006,Tarde,594,549,10.38,9.19,1.2,training_fact_productividad_export.csv,2026-06-23T00:00:00,2181
PD002182,20240318,A002,R026,L005,Noche,565,553,6.37,5.78,0.59,training_fact_productividad_export.csv,2026-06-23T00:00:00,2182
PD002183,20241001,A004,R029,L001,Día,505,455,9.36,7.4,1.96,training_fact_productividad_export.csv,2026-06-23T00:00:00,2183
PD002184,20240215,A002,R025,L002,Noche,76,86,9.12,8.0,1.11,training_fact_productividad_export.csv,2026-06-23T00:00:00,2184
PD002185,20240507,A001,R008,L001,Día,560,505,6.94,4.3,2.64,training_fact_productividad_export.csv,2026-06-23T00:00:00,2185
PD002186,20240914,A004,R029,L001,Tarde,101,89,10.31,9.2,1.11,training_fact_productividad_export.csv,2026-06-23T00:00:00,2186
PD002187,20240529,A001,R005,L005,Día,491,333,6.47,5.6,0.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,2187
PD002188,20240301,A003,R008,L006,Noche,297,293,11.91,10.08,1.84,training_fact_productividad_export.csv,2026-06-23T00:00:00,2188
PD002189,20241125,A001,R024,L002,Noche,625,519,6.15,4.72,1.44,training_fact_productividad_export.csv,2026-06-23T00:00:00,2189
PD002190,20241103,A001,R002,L006,Tarde,151,102,9.97,5.59,4.38,training_fact_productividad_export.csv,2026-06-23T00:00:00,2190
PD002191,20240721,A003,R024,L003,Noche,370,317,7.86,5.3,2.56,training_fact_productividad_export.csv,2026-06-23T00:00:00,2191
PD002192,20240304,A003,R025,L003,Día,173,135,9.12,6.17,2.95,training_fact_productividad_export.csv,2026-06-23T00:00:00,2192
PD002193,20240527,A003,R019,L006,Tarde,655,613,7.83,6.94,0.89,training_fact_productividad_export.csv,2026-06-23T00:00:00,2193
PD002194,20240726,A003,R025,L007,Día,859,746,9.46,8.0,1.46,training_fact_productividad_export.csv,2026-06-23T00:00:00,2194
PD002195,20241011,A001,R006,L004,Día,831,538,7.13,5.64,1.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,2195
PD002196,20240217,A005,R010,L007,Tarde,649,612,9.54,7.67,1.87,training_fact_productividad_export.csv,2026-06-23T00:00:00,2196
PD002197,20240623,A006,R005,L001,Día,415,462,11.88,10.41,1.48,training_fact_productividad_export.csv,2026-06-23T00:00:00,2197
PD002198,20240912,A006,R014,L001,Día,790,586,7.02,5.14,1.88,training_fact_productividad_export.csv,2026-06-23T00:00:00,2198
PD002199,20241021,A004,R027,L006,Tarde,165,150,10.7,9.73,0.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,2199
PD002200,20240615,A001,R017,L002,Día,805,627,9.38,7.89,1.49,training_fact_productividad_export.csv,2026-06-23T00:00:00,2200
PD002201,20241012,A006,R002,L005,Noche,733,651,8.41,6.22,2.19,training_fact_productividad_export.csv,2026-06-23T00:00:00,2201
PD002202,20240306,A005,R001,L007,Tarde,242,240,9.52,8.09,1.42,training_fact_productividad_export.csv,2026-06-23T00:00:00,2202
PD002203,20240613,A004,R004,L005,Noche,533,458,9.74,8.37,1.37,training_fact_productividad_export.csv,2026-06-23T00:00:00,2203
PD002204,20240503,A006,R028,L003,Día,358,322,10.42,7.34,3.08,training_fact_productividad_export.csv,2026-06-23T00:00:00,2204
PD002205,20240913,A006,R001,L004,Día,533,487,7.09,5.99,1.1,training_fact_productividad_export.csv,2026-06-23T00:00:00,2205
PD002206,20240419,A002,R026,L003,Día,433,446,10.51,8.6,1.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,2206
PD002207,20240103,A002,R008,L007,Noche,376,316,9.69,7.61,2.08,training_fact_productividad_export.csv,2026-06-23T00:00:00,2207
PD002208,20241004,A003,R025,L003,Noche,267,265,11.09,9.18,1.91,training_fact_productividad_export.csv,2026-06-23T00:00:00,2208
PD002209,20240111,A002,R012,L006,Noche,239,241,7.69,6.08,1.61,training_fact_productividad_export.csv,2026-06-23T00:00:00,2209
PD002210,20240410,A003,R013,L006,Noche,404,403,10.53,7.85,2.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,2210
PD002211,20240305,A003,R018,L007,Tarde,813,642,7.51,6.5,1.01,training_fact_productividad_export.csv,2026-06-23T00:00:00,2211
PD002212,20241212,A003,R008,L002,Día,220,213,9.9,7.5,2.39,training_fact_productividad_export.csv,2026-06-23T00:00:00,2212
PD002213,20240602,A004,R010,L001,Día,51,50,9.66,6.59,3.07,training_fact_productividad_export.csv,2026-06-23T00:00:00,2213
PD002214,20240229,A006,R026,L002,Día,481,413,7.48,6.52,0.97,training_fact_productividad_export.csv,2026-06-23T00:00:00,2214
PD002215,20241115,A004,R017,L006,Tarde,90,94,11.86,10.18,1.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,2215
PD002216,20240413,A001,R009,L002,Noche,884,787,11.96,8.75,3.21,training_fact_productividad_export.csv,2026-06-23T00:00:00,2216
PD002217,20240823,A005,R027,L005,Día,784,746,11.74,8.92,2.82,training_fact_productividad_export.csv,2026-06-23T00:00:00,2217
PD002218,20241221,A002,R014,L006,Noche,748,708,11.41,9.33,2.07,training_fact_productividad_export.csv,2026-06-23T00:00:00,2218
PD002219,20240422,A003,R009,L003,Día,392,390,10.69,7.49,3.2,training_fact_productividad_export.csv,2026-06-23T00:00:00,2219
PD002220,20240415,A003,R006,L007,Tarde,753,637,6.13,5.62,0.51,training_fact_productividad_export.csv,2026-06-23T00:00:00,2220
PD002221,20241008,A001,R028,L002,Noche,349,256,7.72,5.04,2.68,training_fact_productividad_export.csv,2026-06-23T00:00:00,2221
