SLAID,WorkOrderID,ClientID,ServiceID,AreaID,PriorityID,CreatedDateKey,CommittedDateKey,ResolvedDateKey,TargetHours,ActualHours,SLAMetFlag,BreachHours,_SourceFile,_ExportedAt,_LegacyRowNumber
SLA002155,WO001344,C015,SV2,A005,P2,20240313,20240314,20240315,24,25.7,False,1.7,training_fact_sla_export.csv,2026-06-23T00:00:00,2155
SLA002156,WO004290,C018,SV6,A005,P3,20240803,20240806,20240805,72,27.87,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2156
SLA002157,WO000946,C017,SV8,A003,P1,20240127,20240127,20240128,8,8.24,False,0.24,training_fact_sla_export.csv,2026-06-23T00:00:00,2157
SLA002158,WO003052,C017,SV7,A004,P2,20240201,20240202,20240203,24,39.98,False,15.98,training_fact_sla_export.csv,2026-06-23T00:00:00,2158
SLA002159,WO001107,C003,SV3,A001,P3,20240213,20240216,20240216,72,68.57,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2159
SLA002160,WO002991,C020,SV6,A005,P1,20241208,20241208,20241209,8,3.25,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2160
SLA002161,WO001192,C005,SV6,A004,P3,20240918,20240921,20240922,72,73.95,False,1.95,training_fact_sla_export.csv,2026-06-23T00:00:00,2161
SLA002162,WO004237,C002,SV6,A004,P4,20241228,20250102,20241231,120,65.88,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2162
SLA002163,WO004337,C018,SV5,A005,P3,20240422,20240425,20240424,72,33.26,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2163
SLA002164,WO000001,C016,SV4,A002,P3,20241229,20250101,20241231,72,81.05,False,9.05,training_fact_sla_export.csv,2026-06-23T00:00:00,2164
SLA002165,WO000472,C012,SV2,A005,P4,20240525,20240530,20240531,120,125.4,False,5.4,training_fact_sla_export.csv,2026-06-23T00:00:00,2165
SLA002166,WO004607,C003,SV8,A001,P2,20241214,20241215,20241216,24,39.91,False,15.91,training_fact_sla_export.csv,2026-06-23T00:00:00,2166
SLA002167,WO001566,C007,SV7,A006,P3,20241123,20241126,20241125,72,30.47,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2167
SLA002168,WO003401,C013,SV4,A003,P2,20241030,20241031,20241031,24,15.95,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2168
SLA002169,WO002445,C015,SV1,A001,P2,20240317,20240318,20240319,24,30.54,False,6.54,training_fact_sla_export.csv,2026-06-23T00:00:00,2169
SLA002170,WO003550,C015,SV2,A005,P3,20240308,20240311,20240311,72,59.48,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2170
SLA002171,WO004198,C005,SV8,A006,P3,20240918,20240921,20240921,72,62.89,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2171
SLA002172,WO001578,C014,SV7,A005,P2,20240622,20240623,20240623,24,11.85,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2172
SLA002173,WO003842,C003,SV4,A002,P3,20241102,20241105,20241104,72,43.74,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2173
SLA002174,WO003065,C006,SV6,A003,P3,20240419,20240422,20240422,72,55.31,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2174
SLA002175,WO002081,C001,SV6,A005,P3,20240214,20240217,20240216,72,29.13,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2175
SLA002176,WO004542,C018,SV3,A002,P2,20241017,20241018,20241018,24,7.89,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2176
SLA002177,WO004149,C008,SV2,A006,P3,20241114,20241117,20241120,72,126.86,False,54.86,training_fact_sla_export.csv,2026-06-23T00:00:00,2177
SLA002178,WO004302,C012,SV2,A001,P3,20240224,20240227,20240226,72,39.7,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2178
SLA002179,WO004941,C001,SV5,A003,P3,20240408,20240411,20240409,72,22.41,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2179
SLA002180,WO004029,C019,SV4,A006,P4,20240402,20240407,20240404,120,35.08,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2180
SLA002181,WO004769,C008,SV6,A001,P2,20241009,20241010,20241011,24,40.81,False,16.81,training_fact_sla_export.csv,2026-06-23T00:00:00,2181
SLA002182,WO002631,C009,SV8,A003,P1,20240520,20240520,20240521,8,4.18,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2182
SLA002183,WO002277,C008,SV2,A006,P3,20240811,20240814,20240817,72,142.26,False,70.26,training_fact_sla_export.csv,2026-06-23T00:00:00,2183
SLA002184,WO004696,C007,SV5,A001,P3,20241109,20241112,20241112,72,58.07,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2184
SLA002185,WO001361,C007,SV8,A006,P2,20240603,20240604,20240604,24,11.54,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2185
SLA002186,WO001034,C018,SV6,A002,P1,20240224,20240224,20240225,8,6.27,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2186
SLA002187,WO004377,C002,SV4,A004,P3,20240131,20240203,20240203,72,65.51,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2187
SLA002188,WO000770,C017,SV2,A004,P3,20241114,20241117,20241118,72,86.06,False,14.06,training_fact_sla_export.csv,2026-06-23T00:00:00,2188
SLA002189,WO002440,C006,SV3,A005,P3,20240919,20240922,20240924,72,100.11,False,28.11,training_fact_sla_export.csv,2026-06-23T00:00:00,2189
SLA002190,WO001855,C002,SV1,A003,P3,20240819,20240822,20240821,72,27.59,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2190
SLA002191,WO001103,C018,SV8,A002,P3,20240124,20240127,20240128,72,95.15,False,23.15,training_fact_sla_export.csv,2026-06-23T00:00:00,2191
SLA002192,WO003926,C009,SV6,A004,P2,20241105,20241106,20241106,24,13.79,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2192
SLA002193,WO004536,C019,SV6,A003,P4,20240123,20240128,20240126,120,61.78,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2193
SLA002194,WO000253,C002,SV3,A006,P2,20241231,20250101,20241231,24,19.45,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2194
SLA002195,WO004390,C002,SV3,A004,P2,20241116,20241117,20241118,24,35.72,False,11.72,training_fact_sla_export.csv,2026-06-23T00:00:00,2195
SLA002196,WO003376,C018,SV6,A001,P2,20240718,20240719,20240719,24,15.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2196
SLA002197,WO002052,C006,SV2,A006,P2,20241206,20241207,20241207,24,14.14,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2197
SLA002198,WO001485,C010,SV5,A006,P1,20241110,20241110,20241111,8,3.15,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2198
SLA002199,WO000213,C004,SV2,A004,P2,20240204,20240205,20240205,24,10.24,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2199
SLA002200,WO003084,C006,SV2,A005,P2,20241118,20241119,20241119,24,7.51,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2200
SLA002201,WO003498,C012,SV6,A005,P3,20240405,20240408,20240408,72,52.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2201
SLA002202,WO001701,C002,SV6,A003,P2,20240427,20240428,20240428,24,9.81,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2202
SLA002203,WO002786,C016,SV6,A002,P3,20240222,20240225,20240224,72,30.54,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2203
SLA002204,WO000611,C006,SV3,A006,P2,20240910,20240911,20240911,24,19.76,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2204
SLA002205,WO001761,C019,SV1,A003,P2,20241227,20241228,20241228,24,21.76,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2205
SLA002206,WO003970,C008,SV4,A005,P3,20240630,20240703,20240702,72,43.06,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2206
SLA002207,WO000183,C015,SV5,A005,P2,20240327,20240328,20240328,24,16.39,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2207
SLA002208,WO003948,C020,SV2,A003,P3,20240503,20240506,20240506,72,55.85,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2208
SLA002209,WO003137,C014,SV3,A003,P3,20241108,20241111,20241111,72,59.99,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2209
SLA002210,WO002746,C020,SV8,A004,P2,20240812,20240813,20240813,24,20.06,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2210
SLA002211,WO004643,C015,SV5,A004,P3,20240426,20240429,20240428,72,32.94,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2211
SLA002212,WO003497,C010,SV5,A002,P4,20240624,20240629,20240626,120,45.44,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2212
SLA002213,WO003446,C020,SV6,A004,P2,20240628,20240629,20240629,24,17.43,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2213
SLA002214,WO004165,C019,SV3,A003,P3,20240401,20240404,20240405,72,81.82,False,9.82,training_fact_sla_export.csv,2026-06-23T00:00:00,2214
SLA002215,WO000944,C019,SV4,A006,P2,20241029,20241030,20241031,24,29.11,False,5.11,training_fact_sla_export.csv,2026-06-23T00:00:00,2215
SLA002216,WO003954,C016,SV7,A006,P3,20241115,20241118,20241121,72,123.33,False,51.33,training_fact_sla_export.csv,2026-06-23T00:00:00,2216
SLA002217,WO000440,C002,SV2,A004,P3,20241225,20241228,20241229,72,76.24,False,4.24,training_fact_sla_export.csv,2026-06-23T00:00:00,2217
SLA002218,WO002169,C016,SV7,A006,P2,20240926,20240927,20240927,24,20.47,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2218
SLA002219,WO004040,C005,SV4,A006,P3,20241002,20241005,20241005,72,63.08,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2219
SLA002220,WO001856,C006,SV4,A003,P1,20240613,20240613,20240614,8,3.37,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2220
SLA002221,WO002375,C016,SV6,A005,P3,20241221,20241224,20241224,72,53.9,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2221
SLA002222,WO001852,C015,SV8,A004,P1,20240810,20240810,20240811,8,15.62,False,7.62,training_fact_sla_export.csv,2026-06-23T00:00:00,2222
SLA002223,WO000342,C002,SV3,A002,P2,20240703,20240704,20240705,24,30.68,False,6.68,training_fact_sla_export.csv,2026-06-23T00:00:00,2223
SLA002224,WO003396,C020,SV1,A002,P4,20240527,20240601,20240603,120,151.31,False,31.31,training_fact_sla_export.csv,2026-06-23T00:00:00,2224
SLA002225,WO004816,C014,SV2,A005,P2,20240801,20240802,20240802,24,13.5,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2225
SLA002226,WO002426,C017,SV4,A002,P1,20241225,20241225,20241226,8,4.56,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2226
SLA002227,WO004281,C019,SV1,A003,P2,20241202,20241203,20241203,24,20.33,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2227
SLA002228,WO002943,C011,SV2,A004,P3,20240325,20240328,20240330,72,117.62,False,45.62,training_fact_sla_export.csv,2026-06-23T00:00:00,2228
SLA002229,WO002757,C007,SV4,A003,P2,20241112,20241113,20241113,24,16.51,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2229
SLA002230,WO000138,C001,SV5,A005,P4,20241031,20241105,20241101,120,21.95,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2230
SLA002231,WO001085,C015,SV1,A004,P2,20240504,20240505,20240505,24,12.45,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2231
SLA002232,WO002734,C008,SV1,A001,P2,20240410,20240411,20240411,24,9.93,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2232
SLA002233,WO002862,C009,SV4,A005,P3,20241009,20241012,20241012,72,58.89,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2233
SLA002234,WO001960,C014,SV7,A005,P3,20240801,20240804,20240804,72,50.42,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2234
SLA002235,WO003121,C009,SV7,A002,P3,20240423,20240426,20240429,72,135.6,False,63.6,training_fact_sla_export.csv,2026-06-23T00:00:00,2235
SLA002236,WO003874,C003,SV7,A006,P2,20240315,20240316,20240316,24,17.89,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2236
SLA002237,WO004920,C018,SV1,A004,P3,20240113,20240116,20240118,72,114.82,False,42.82,training_fact_sla_export.csv,2026-06-23T00:00:00,2237
SLA002238,WO001455,C009,SV5,A003,P2,20240107,20240108,20240108,24,17.29,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2238
SLA002239,WO002097,C015,SV2,A002,P2,20240908,20240909,20240909,24,13.6,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2239
SLA002240,WO000806,C015,SV8,A005,P3,20240829,20240901,20240901,72,60.68,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2240
SLA002241,WO000427,C005,SV6,A005,P2,20241201,20241202,20241202,24,5.81,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2241
SLA002242,WO001087,C018,SV2,A006,P3,20240706,20240709,20240709,72,58.78,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2242
SLA002243,WO001123,C020,SV1,A001,P4,20240310,20240315,20240312,120,33.78,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2243
SLA002244,WO000671,C015,SV4,A004,P2,20241121,20241122,20241122,24,20.4,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2244
SLA002245,WO001386,C018,SV3,A003,P1,20240720,20240720,20240721,8,9.42,False,1.42,training_fact_sla_export.csv,2026-06-23T00:00:00,2245
SLA002246,WO000876,C013,SV6,A005,P3,20240317,20240320,20240320,72,51.45,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2246
SLA002247,WO003555,C007,SV8,A003,P1,20241002,20241002,20241003,8,7.67,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2247
SLA002248,WO002329,C005,SV1,A006,P3,20240218,20240221,20240219,72,23.75,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2248
SLA002249,WO003871,C019,SV2,A006,P2,20240608,20240609,20240609,24,21.87,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2249
SLA002250,WO000839,C014,SV8,A003,P3,20240321,20240324,20240323,72,40.81,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2250
SLA002251,WO004811,C010,SV3,A003,P1,20240408,20240408,20240409,8,7.22,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2251
SLA002252,WO001745,C017,SV7,A005,P2,20240923,20240924,20240924,24,22.95,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2252
SLA002253,WO004825,C012,SV8,A002,P3,20241030,20241102,20241102,72,70.5,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2253
SLA002254,WO002178,C009,SV4,A006,P2,20240930,20241001,20241001,24,8.69,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2254
SLA002255,WO002224,C002,SV6,A005,P3,20240216,20240219,20240219,72,52.68,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2255
SLA002256,WO001724,C018,SV4,A006,P3,20240610,20240613,20240611,72,23.36,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2256
SLA002257,WO001947,C002,SV5,A005,P4,20240920,20240925,20240925,120,101.34,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2257
SLA002258,WO002281,C007,SV5,A004,P1,20240504,20240504,20240505,8,7.83,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2258
SLA002259,WO004638,C013,SV1,A006,P3,20240805,20240808,20240808,72,53.94,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2259
SLA002260,WO003551,C013,SV6,A002,P2,20240229,20240301,20240301,24,15.51,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2260
SLA002261,WO002577,C013,SV7,A003,P3,20240925,20240928,20240926,72,21.25,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2261
SLA002262,WO002784,C017,SV8,A005,P3,20240811,20240814,20240813,72,25.78,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2262
SLA002263,WO002857,C011,SV5,A006,P3,20240504,20240507,20240506,72,28.68,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2263
SLA002264,WO003689,C018,SV5,A005,P4,20241204,20241209,20241206,120,33.49,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2264
SLA002265,WO002844,C012,SV2,A003,P4,20240926,20241001,20241002,120,143.22,False,23.22,training_fact_sla_export.csv,2026-06-23T00:00:00,2265
SLA002266,WO004158,C010,SV6,A004,P4,20241102,20241107,20241109,120,167.32,False,47.32,training_fact_sla_export.csv,2026-06-23T00:00:00,2266
SLA002267,WO002951,C008,SV5,A003,P4,20240128,20240202,20240201,120,95.96,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2267
SLA002268,WO003114,C010,SV1,A003,P4,20240619,20240624,20240623,120,76.31,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2268
SLA002269,WO004308,C010,SV2,A006,P3,20240826,20240829,20240829,72,50.35,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2269
SLA002270,WO000168,C019,SV8,A001,P2,20240628,20240629,20240629,24,6.52,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2270
SLA002271,WO002301,C004,SV3,A004,P3,20240510,20240513,20240519,72,194.13,False,122.13,training_fact_sla_export.csv,2026-06-23T00:00:00,2271
SLA002272,WO003229,C010,SV8,A005,P2,20241101,20241102,20241102,24,17.72,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2272
SLA002273,WO004907,C003,SV6,A005,P2,20240802,20240803,20240803,24,20.88,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2273
SLA002274,WO000343,C001,SV3,A003,P3,20240211,20240214,20240214,72,54.45,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2274
SLA002275,WO000814,C010,SV8,A003,P4,20240823,20240828,20240828,120,114.89,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2275
SLA002276,WO001780,C010,SV5,A003,P2,20241021,20241022,20241022,24,13.73,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2276
SLA002277,WO002856,C006,SV2,A003,P1,20240909,20240909,20240910,8,3.16,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2277
SLA002278,WO000623,C013,SV5,A005,P2,20240905,20240906,20240906,24,9.26,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2278
SLA002279,WO001570,C001,SV8,A001,P3,20241123,20241126,20241126,72,54.22,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2279
SLA002280,WO001366,C015,SV2,A004,P3,20240325,20240328,20240403,72,196.21,False,124.21,training_fact_sla_export.csv,2026-06-23T00:00:00,2280
SLA002281,WO000860,C009,SV1,A003,P2,20241215,20241216,20241216,24,11.68,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2281
SLA002282,WO000581,C002,SV6,A005,P1,20240830,20240830,20240831,8,9.19,False,1.19,training_fact_sla_export.csv,2026-06-23T00:00:00,2282
SLA002283,WO000056,C019,SV4,A005,P3,20241005,20241008,20241006,72,21.03,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2283
SLA002284,WO003150,C012,SV8,A006,P2,20240827,20240828,20240828,24,19.57,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2284
SLA002285,WO004264,C010,SV1,A006,P2,20240105,20240106,20240106,24,18.28,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2285
SLA002286,WO004591,C013,SV8,A005,P3,20240401,20240404,20240405,72,73.9,False,1.9,training_fact_sla_export.csv,2026-06-23T00:00:00,2286
SLA002287,WO004965,C012,SV3,A001,P2,20240808,20240809,20240809,24,16.52,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2287
SLA002288,WO001241,C014,SV5,A003,P3,20240330,20240402,20240402,72,64.64,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2288
SLA002289,WO000118,C015,SV5,A005,P4,20240812,20240817,20240816,120,73.1,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2289
SLA002290,WO003165,C006,SV4,A006,P4,20240302,20240307,20240309,120,145.5,False,25.5,training_fact_sla_export.csv,2026-06-23T00:00:00,2290
SLA002291,WO000723,C013,SV2,A003,P2,20241007,20241008,20241009,24,24.72,False,0.72,training_fact_sla_export.csv,2026-06-23T00:00:00,2291
SLA002292,WO001927,C016,SV4,A005,P4,20240402,20240407,20240407,120,97.16,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2292
SLA002293,WO004715,C003,SV8,A003,P3,20240108,20240111,20240112,72,86.28,False,14.28,training_fact_sla_export.csv,2026-06-23T00:00:00,2293
SLA002294,WO002119,C016,SV6,A002,P3,20240111,20240114,20240113,72,34.06,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2294
SLA002295,WO002988,C007,SV5,A005,P3,20240707,20240710,20240709,72,33.68,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2295
SLA002296,WO004393,C003,SV3,A005,P2,20240217,20240218,20240218,24,7.72,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2296
SLA002297,WO002989,C015,SV5,A001,P2,20240612,20240613,20240613,24,19.91,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2297
SLA002298,WO000290,C016,SV8,A005,P3,20241003,20241006,20241006,72,54.65,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2298
SLA002299,WO003069,C012,SV8,A003,P3,20240612,20240615,20240614,72,32.24,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2299
SLA002300,WO004804,C013,SV3,A002,P4,20240823,20240828,20240827,120,74.3,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2300
SLA002301,WO003100,C010,SV3,A004,P4,20240409,20240414,20240416,120,156.46,False,36.46,training_fact_sla_export.csv,2026-06-23T00:00:00,2301
SLA002302,WO004494,C009,SV3,A003,P4,20240918,20240923,20240921,120,60.92,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2302
SLA002303,WO004461,C007,SV4,A005,P2,20241227,20241228,20241229,24,24.33,False,0.33,training_fact_sla_export.csv,2026-06-23T00:00:00,2303
SLA002304,WO000464,C016,SV2,A002,P3,20241223,20241226,20241227,72,92.63,False,20.63,training_fact_sla_export.csv,2026-06-23T00:00:00,2304
SLA002305,WO004522,C010,SV6,A001,P2,20240105,20240106,20240106,24,21.22,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2305
SLA002306,WO001632,C003,SV8,A002,P3,20240712,20240715,20240714,72,32.29,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2306
SLA002307,WO004215,C005,SV2,A001,P2,20240123,20240124,20240124,24,16.63,True,0.0,training_fact_sla_export.csv,2026-06-23T00:00:00,2307
