MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag,_SourceFile,_ExportedAt,_LegacyRowNumber,EquipmentName_Source
MT001149,20240606,EQ0012,A013,WT1,P4,Falla de transmisión,Instrumentación,7.1,6.46,12844.34,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1149,Medidor de energía Sintético 0012
MT001150,20240919,EQ0003,A004,WT1,P3,Desgaste de revestimientos,Instrumentación,1.03,0.56,774.6,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1150,Cargador frontal Sintético 0003
MT001151,20240924,EQ0049,A005,WT1,P4,Alta vibración,Chancado,20.27,8.35,35156.78,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1151,Chancador secundario Sintético 0049
MT001152,20240518,EQ0057,A017,WT1,P4,Falla de instrumentación,Control,0.48,0.38,361.4,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1152,Sistema de control distribuido Sintético 0057
MT001153,20240720,EQ0046,A004,WT1,P3,Falla de pala,Mecánico,3.33,1.96,4671.67,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1153,Perforadora Sintético 0046
MT001154,20240113,EQ0056,A005,WT1,P3,Falla de bomba de pulpa,Eléctrico,1.57,1.27,3025.11,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1154,Harnero Sintético 0056
MT001155,20241011,EQ0037,A017,WT1,P2,Pérdida de comunicación PLC,Control,4.8,2.02,8380.9,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1155,Servidor SCADA Sintético 0037
MT001156,20240904,EQ0054,A005,WT2,P2,Falla eléctrica,Chancado,17.81,11.43,21222.65,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1156,Chancador primario Sintético 0054
MT001157,20240410,EQ0026,A004,WT2,P3,Alta vibración,Mecánico,2.52,1.44,3352.42,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1157,Pala eléctrica Sintético 0026
MT001158,20240418,EQ0042,A004,WT1,P2,Alta vibración,Hidráulico,6.01,4.48,5580.79,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1158,Pala hidráulica Sintético 0042
MT001159,20240126,EQ0019,A004,WT2,P3,Baja presión,Eléctrico,0.26,0.2,321.43,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1159,Camión aljibe Sintético 0019
MT001160,20240627,EQ0055,A010,WT2,P3,Bloqueo de chancador,Instrumentación,11.44,10.53,25328.99,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1160,Espesador Sintético 0055
MT001161,20241111,EQ0045,A017,WT1,P3,Falla de instrumentación,Control,0.63,0.37,1328.89,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1161,RTU Sintético 0045
MT001162,20241129,EQ0052,A010,WT1,P2,Fuga hidráulica,Energía,6.85,3.11,4387.07,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1162,Sistema de relaves Sintético 0052
MT001163,20240822,EQ0002,A004,WT1,P3,Desgaste de neumáticos,Hidráulico,2.44,2.26,2849.52,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1163,Camión CAEX Sintético 0002
MT001164,20240322,EQ0033,A010,WT1,P4,Sobrecalentamiento,Energía,1.63,1.15,849.43,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1164,Sistema de relaves Sintético 0033
MT001165,20240302,EQ0036,A004,WT1,P4,Baja presión,Energía,7.42,6.76,9349.42,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1165,Sistema dispatch Sintético 0036
MT001166,20240508,EQ0031,A017,WT1,P1,Corte de correa,Energía,4.88,4.17,10088.1,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1166,Sensor de vibración Sintético 0031
MT001167,20240310,EQ0027,A017,WT1,P4,Deriva de sensor,Control,2.46,1.62,3883.1,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1167,Sistema de control distribuido Sintético 0027
MT001168,20240227,EQ0038,A004,WT1,P4,Falla eléctrica,Eléctrico,3.24,1.39,2944.46,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1168,Camión aljibe Sintético 0038
MT001169,20240228,EQ0014,A010,WT1,P2,Desgaste de neumáticos,Energía,7.79,4.29,9486.96,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1169,Espesador Sintético 0014
MT001170,20240114,EQ0018,A009,WT1,P4,Falla de transmisión,Instrumentación,2.41,1.87,1521.61,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1170,Celda de flotación Sintético 0018
MT001171,20240103,EQ0060,A017,WT2,P2,Pérdida de comunicación PLC,Control,2.5,2.0,2997.15,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1171,RTU Sintético 0060
MT001172,20240530,EQ0008,A017,WT2,P3,Pérdida de comunicación PLC,Control,7.94,4.16,9376.68,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1172,Servidor SCADA Sintético 0008
MT001173,20241124,EQ0054,A005,WT1,P1,Falla eléctrica,Chancado,3.03,2.26,2948.0,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1173,Chancador primario Sintético 0054
MT001174,20240206,EQ0056,A005,WT2,P2,Obstrucción de chute,Seguridad,14.17,6.22,12187.55,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1174,Harnero Sintético 0056
MT001175,20241024,EQ0031,A017,WT1,P2,Baja presión,Energía,4.03,2.02,3507.66,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1175,Sensor de vibración Sintético 0031
MT001176,20240419,EQ0030,A006,WT2,P1,Obstrucción de chute,Correas,10.22,4.6,7466.16,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1176,Correa transportadora Sintético 0030
MT001177,20240917,EQ0052,A010,WT2,P3,Deriva de sensor,Energía,3.65,1.81,2622.65,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1177,Sistema de relaves Sintético 0052
MT001178,20241106,EQ0006,A005,WT2,P2,Falla eléctrica,Chancado,9.23,4.38,21783.35,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1178,Chancador secundario Sintético 0006
MT001179,20240804,EQ0047,A004,WT2,P2,Bloqueo de chancador,Energía,8.71,6.88,15005.38,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1179,Bulldozer Sintético 0047
MT001180,20240116,EQ0057,A017,WT1,P3,Pérdida de comunicación PLC,Control,1.78,1.61,3031.38,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1180,Sistema de control distribuido Sintético 0057
MT001181,20240207,EQ0020,A013,WT1,P3,Corte de correa,Instrumentación,2.42,2.25,2946.5,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1181,Medidor de energía Sintético 0020
MT001182,20240819,EQ0049,A005,WT2,P2,Alta vibración,Chancado,18.03,10.87,13995.49,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1182,Chancador secundario Sintético 0049
MT001183,20240724,EQ0030,A006,WT1,P2,Obstrucción de chute,Correas,2.85,2.48,3994.0,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1183,Correa transportadora Sintético 0030
MT001184,20240522,EQ0039,A008,WT1,P2,Trip de variador,Molienda,2.17,0.94,2566.41,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1184,Molino SAG Sintético 0039
MT001185,20240731,EQ0060,A017,WT2,P2,Falla de instrumentación,Control,3.92,2.76,3618.26,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1185,RTU Sintético 0060
MT001186,20240523,EQ0060,A017,WT1,P4,Deriva de sensor,Control,2.26,1.64,4366.38,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1186,RTU Sintético 0060
MT001187,20240130,EQ0025,A004,WT2,P3,Falla de instrumentación,Eléctrico,2.35,1.44,2128.12,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1187,Bulldozer Sintético 0025
MT001188,20240702,EQ0050,A004,WT1,P2,Falla eléctrica,Mecánico,3.09,1.21,5716.42,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1188,Motoniveladora Sintético 0050
MT001189,20240217,EQ0018,A009,WT1,P4,Falla de transmisión,Instrumentación,2.24,1.28,1563.39,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1189,Celda de flotación Sintético 0018
MT001190,20240506,EQ0005,A017,WT2,P4,Pérdida de comunicación PLC,Control,9.23,3.53,13119.03,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1190,PLC Sintético 0005
MT001191,20240630,EQ0043,A012,WT2,P4,Falla de sello mecánico,Bombas,7.09,5.96,12565.59,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1191,Bomba de pulpa Sintético 0043
MT001192,20240130,EQ0044,A012,WT2,P3,Falla de bomba de pulpa,Bombas,5.52,5.24,9895.06,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1192,Bomba de pulpa Sintético 0044
MT001193,20241111,EQ0027,A017,WT1,P3,Deriva de sensor,Control,5.46,2.72,12879.18,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1193,Sistema de control distribuido Sintético 0027
MT001194,20241120,EQ0008,A017,WT1,P2,Falla de instrumentación,Control,8.05,6.6,10725.32,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1194,Servidor SCADA Sintético 0008
MT001195,20240130,EQ0003,A004,WT1,P2,Deriva de sensor,Seguridad,2.24,1.99,2652.59,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1195,Cargador frontal Sintético 0003
MT001196,20240311,EQ0047,A004,WT2,P3,Alta vibración,Seguridad,11.4,6.21,21683.56,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1196,Bulldozer Sintético 0047
MT001197,20240421,EQ0008,A017,WT1,P3,Falla de instrumentación,Control,2.58,1.94,1486.87,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1197,Servidor SCADA Sintético 0008
MT001198,20240907,EQ0017,A004,WT1,P2,Alta vibración,Control,1.61,0.84,2261.74,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1198,Pala eléctrica Sintético 0017
MT001199,20240114,EQ0017,A004,WT1,P2,Fuga hidráulica,Control,3.93,1.64,8438.64,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1199,Pala eléctrica Sintético 0017
MT001200,20241002,EQ0021,A005,WT2,P1,Falla de instrumentación,Eléctrico,12.73,9.02,12304.56,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1200,Alimentador Sintético 0021
MT001201,20240808,EQ0010,A017,WT1,P3,Deriva de sensor,Control,4.35,2.37,6215.42,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1201,Switch industrial Sintético 0010
MT001202,20240316,EQ0050,A004,WT1,P3,Bloqueo de chancador,Energía,3.17,2.77,2431.63,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1202,Motoniveladora Sintético 0050
MT001203,20240625,EQ0030,A006,WT2,P3,Desalineamiento de correa,Correas,9.52,8.81,21816.72,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1203,Correa transportadora Sintético 0030
MT001204,20240228,EQ0008,A017,WT1,P2,Pérdida de comunicación PLC,Control,2.74,1.32,5777.64,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1204,Servidor SCADA Sintético 0008
MT001205,20240411,EQ0044,A012,WT1,P3,Baja presión,Bombas,5.16,2.4,10040.54,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1205,Bomba de pulpa Sintético 0044
MT001206,20241130,EQ0057,A017,WT1,P1,Pérdida de comunicación PLC,Control,3.89,1.92,2861.69,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1206,Sistema de control distribuido Sintético 0057
MT001207,20240107,EQ0011,A008,WT2,P1,Trip de variador,Molienda,8.46,5.46,12108.97,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1207,Molino de bolas Sintético 0011
MT001208,20240110,EQ0008,A017,WT2,P2,Falla de instrumentación,Control,7.57,4.25,6562.62,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1208,Servidor SCADA Sintético 0008
MT001209,20240626,EQ0059,A009,WT1,P1,Falla de motor,Eléctrico,1.98,1.47,4427.62,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1209,Celda de flotación Sintético 0059
MT001210,20240608,EQ0002,A004,WT2,P1,Desgaste de neumáticos,Mecánico,7.31,4.72,23995.6,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1210,Camión CAEX Sintético 0002
MT001211,20241019,EQ0035,A004,WT1,P2,Fuga hidráulica,Mecánico,5.41,2.12,10143.28,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1211,Perforadora Sintético 0035
MT001212,20240126,EQ0002,A004,WT1,P4,Falla de transmisión,Hidráulico,2.0,1.62,5038.18,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1212,Camión CAEX Sintético 0002
MT001213,20240719,EQ0006,A005,WT2,P1,Falla eléctrica,Chancado,5.86,3.41,5420.96,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1213,Chancador secundario Sintético 0006
MT001214,20240604,EQ0049,A005,WT1,P3,Alta vibración,Chancado,1.46,1.11,865.8,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1214,Chancador secundario Sintético 0049
MT001215,20240715,EQ0011,A008,WT1,P3,Alta vibración,Molienda,4.86,4.18,10141.58,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1215,Molino de bolas Sintético 0011
MT001216,20240310,EQ0029,A004,WT2,P1,Fuga hidráulica,Control,22.67,10.02,20736.07,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1216,Pala hidráulica Sintético 0029
MT001217,20241205,EQ0037,A017,WT1,P2,Pérdida de comunicación PLC,Control,9.02,6.49,8755.87,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1217,Servidor SCADA Sintético 0037
MT001218,20241202,EQ0031,A017,WT1,P3,Falla de instrumentación,Mecánico,0.65,0.59,614.66,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1218,Sensor de vibración Sintético 0031
MT001219,20240728,EQ0031,A017,WT2,P1,Obstrucción de chute,Eléctrico,4.3,1.97,4856.87,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1219,Sensor de vibración Sintético 0031
MT001220,20240425,EQ0051,A006,WT1,P1,Desalineamiento de correa,Correas,4.89,3.55,5296.45,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1220,Correa transportadora Sintético 0051
MT001221,20240415,EQ0033,A010,WT2,P1,Trip de variador,Seguridad,13.56,6.83,12873.77,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1221,Sistema de relaves Sintético 0033
MT001222,20241018,EQ0031,A017,WT1,P3,Trip de variador,Eléctrico,0.65,0.4,453.75,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1222,Sensor de vibración Sintético 0031
MT001223,20240306,EQ0049,A005,WT2,P1,Falla eléctrica,Chancado,3.92,3.13,7705.13,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1223,Chancador secundario Sintético 0049
MT001224,20240516,EQ0058,A005,WT2,P3,Falla de sello mecánico,Mecánico,8.01,6.89,18335.04,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1224,Alimentador Sintético 0058
MT001225,20240211,EQ0007,A004,WT2,P2,Desgaste de neumáticos,Hidráulico,3.9,3.54,4212.1,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1225,Camión CAEX Sintético 0007
MT001226,20240713,EQ0001,A017,WT1,P3,Pérdida de comunicación PLC,Control,1.72,1.44,2707.84,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1226,PLC Sintético 0001
MT001227,20240615,EQ0007,A004,WT1,P1,Falla de motor,Neumáticos,2.77,2.43,5256.48,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1227,Camión CAEX Sintético 0007
MT001228,20240904,EQ0010,A017,WT1,P3,Pérdida de comunicación PLC,Control,3.97,1.72,5265.53,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1228,Switch industrial Sintético 0010
MT001229,20241105,EQ0004,A017,WT1,P3,Falla de bomba de pulpa,Instrumentación,1.56,1.22,2998.29,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1229,Sensor de vibración Sintético 0004
MT001230,20240902,EQ0048,A004,WT1,P3,Falla de pala,Hidráulico,3.2,2.48,6140.62,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1230,Pala eléctrica Sintético 0048
MT001231,20240115,EQ0029,A004,WT2,P3,Alta vibración,Hidráulico,7.52,3.23,4305.59,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1231,Pala hidráulica Sintético 0029
MT001232,20241107,EQ0055,A010,WT1,P2,Bloqueo de chancador,Instrumentación,2.54,1.45,5569.03,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1232,Espesador Sintético 0055
MT001233,20240327,EQ0020,A013,WT2,P3,Falla de bomba de pulpa,Energía,2.65,1.54,1263.35,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1233,Medidor de energía Sintético 0020
MT001234,20240426,EQ0043,A012,WT1,P3,Baja presión,Bombas,1.21,0.91,1580.0,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1234,Bomba de pulpa Sintético 0043
MT001235,20240619,EQ0029,A004,WT1,P2,Falla de pala,Control,2.13,1.47,1348.08,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1235,Pala hidráulica Sintético 0029
MT001236,20240627,EQ0018,A009,WT1,P4,Deriva de sensor,Instrumentación,2.45,2.24,4282.36,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1236,Celda de flotación Sintético 0018
MT001237,20241111,EQ0048,A004,WT1,P3,Fuga hidráulica,Control,5.68,2.62,7162.94,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1237,Pala eléctrica Sintético 0048
MT001238,20241101,EQ0051,A006,WT2,P4,Corte de correa,Correas,19.86,14.26,14354.29,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1238,Correa transportadora Sintético 0051
MT001239,20240225,EQ0011,A008,WT1,P2,Desgaste de revestimientos,Molienda,3.9,1.78,4325.94,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1239,Molino de bolas Sintético 0011
MT001240,20240427,EQ0014,A010,WT2,P2,Falla de sello mecánico,Eléctrico,0.1,0.09,98.16,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1240,Espesador Sintético 0014
MT001241,20240705,EQ0045,A017,WT1,P2,Falla de instrumentación,Control,0.85,0.51,1465.0,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1241,RTU Sintético 0045
MT001242,20240317,EQ0027,A017,WT2,P2,Falla de instrumentación,Control,11.97,6.46,21010.32,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1242,Sistema de control distribuido Sintético 0027
MT001243,20240501,EQ0033,A010,WT1,P2,Deriva de sensor,Energía,1.4,0.76,2124.0,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1243,Sistema de relaves Sintético 0033
MT001244,20240411,EQ0048,A004,WT1,P3,Fuga hidráulica,Hidráulico,4.06,1.82,7997.97,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1244,Pala eléctrica Sintético 0048
MT001245,20240425,EQ0045,A017,WT1,P2,Deriva de sensor,Control,1.3,0.65,641.33,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1245,RTU Sintético 0045
MT001246,20240430,EQ0025,A004,WT1,P2,Obstrucción de chute,Seguridad,3.62,2.17,6253.69,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1246,Bulldozer Sintético 0025
MT001247,20240922,EQ0038,A004,WT2,P4,Falla de transmisión,Energía,9.61,3.84,16567.1,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1247,Camión aljibe Sintético 0038
MT001248,20240227,EQ0050,A004,WT1,P4,Falla de motor,Instrumentación,2.46,1.65,3330.64,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1248,Motoniveladora Sintético 0050
MT001249,20241107,EQ0009,A004,WT2,P3,Desgaste de neumáticos,Neumáticos,5.1,2.48,15426.62,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1249,Camión CAEX Sintético 0009
MT001250,20240307,EQ0037,A017,WT1,P2,Falla de instrumentación,Control,2.33,1.62,1383.69,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1250,Servidor SCADA Sintético 0037
MT001251,20241114,EQ0027,A017,WT2,P1,Pérdida de comunicación PLC,Control,10.58,4.84,20462.62,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1251,Sistema de control distribuido Sintético 0027
MT001252,20240120,EQ0052,A010,WT1,P3,Obstrucción de chute,Seguridad,2.96,1.56,3142.65,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1252,Sistema de relaves Sintético 0052
MT001253,20241209,EQ0018,A009,WT1,P3,Obstrucción de chute,Seguridad,0.87,0.73,446.94,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1253,Celda de flotación Sintético 0018
MT001254,20240322,EQ0015,A004,WT1,P3,Baja presión,Mecánico,2.4,2.27,1191.01,True,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1254,Cargador frontal Sintético 0015
MT001255,20240104,EQ0046,A004,WT2,P4,Falla de pala,Mecánico,11.08,6.41,10270.52,False,training_fact_mantenimiento_export.csv,2026-06-23T00:00:00,1255,Perforadora Sintético 0046
