ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours
PD002325,20250621,A003,R016,L002,Noche,884,1028,11.26,9.38,1.88
PD002326,20250606,A001,R021,L003,Noche,462,381,11.66,8.29,3.36
PD002327,20250323,A002,R014,L003,Día,734,659,9.11,7.76,1.34
PD002328,20250320,A003,R020,L004,Día,876,933,7.59,5.86,1.73
PD002329,20250117,A001,R028,L005,Noche,754,816,10.53,8.01,2.52
PD002330,20250428,A001,R024,L003,Tarde,543,549,9.04,6.59,2.45
PD002331,20250606,A003,R014,L004,Noche,494,405,6.15,5.63,0.52
PD002332,20250324,A004,R019,L001,Tarde,199,208,7.07,5.18,1.89
PD002333,20250102,A004,R022,L003,Tarde,238,194,11.05,7.92,3.13
PD002334,20250522,A003,R008,L006,Tarde,610,610,8.81,5.98,2.83
PD002335,20250409,A002,R002,L003,Día,715,608,10.22,9.0,1.22
PD002336,20250214,A004,R013,L004,Noche,213,246,10.72,8.4,2.32
PD002337,20250521,A005,R017,L002,Tarde,832,767,6.65,4.65,1.99
PD002338,20250407,A003,R011,L007,Día,801,955,8.53,6.49,2.03
PD002339,20250526,A005,R022,L001,Noche,402,306,11.87,10.09,1.78
PD002340,20250508,A006,R013,L002,Noche,638,607,8.51,7.82,0.69
PD002341,20250331,A001,R017,L002,Día,865,961,6.03,4.65,1.38
PD002342,20250203,A003,R003,L006,Día,461,388,8.17,6.76,1.4
PD002343,20250113,A003,R009,L004,Día,609,611,8.59,6.93,1.66
PD002344,20250401,A005,R025,L005,Noche,539,502,8.17,5.76,2.41
PD002345,20250321,A004,R005,L005,Noche,393,344,10.36,8.12,2.23
PD002346,20250512,A003,R029,L006,Tarde,847,813,7.17,5.25,1.92
PD002347,20250424,A005,R005,L005,Noche,226,179,8.07,5.57,2.5
PD002348,20250210,A002,R008,L002,Tarde,696,491,9.85,8.28,1.57
PD002349,20250225,A005,R019,L004,Noche,586,530,8.36,7.05,1.31
PD002350,20250127,A003,R029,L006,Día,435,383,9.3,8.28,1.02
PD002351,20250130,A006,R030,L005,Noche,270,265,10.82,7.31,3.51
PD002352,20250329,A002,R016,L005,Día,218,136,10.77,6.67,4.1
PD002353,20250411,A005,R007,L007,Día,165,165,10.03,6.97,3.06
PD002354,20250513,A004,R005,L003,Tarde,330,346,11.01,8.11,2.9
PD002355,20250603,A003,R010,L001,Tarde,94,75,10.11,7.56,2.55
PD002356,20250414,A002,R012,L001,Día,792,470,8.74,5.27,3.47
PD002357,20250101,A006,R006,L001,Tarde,790,665,7.31,5.86,1.44
PD002358,20250603,A001,R003,L006,Día,707,660,6.59,4.89,1.69
PD002359,20250224,A001,R015,L002,Día,660,584,9.31,7.98,1.33
PD002360,20250425,A004,R013,L007,Tarde,327,335,8.37,5.85,2.52
PD002361,20250114,A001,R018,L005,Tarde,240,239,10.02,7.59,2.42
PD002362,20250220,A004,R003,L005,Tarde,795,764,6.77,5.16,1.62
PD002363,20250326,A001,R024,L001,Día,665,638,6.19,4.88,1.3
PD002364,20250114,A004,R025,L002,Tarde,323,372,11.16,9.55,1.62
PD002365,20250628,A005,R023,L005,Día,742,800,7.1,6.43,0.67
PD002366,20250517,A005,R024,L006,Día,809,712,9.51,8.13,1.38
PD002367,20250309,A005,R008,L004,Noche,898,795,8.2,5.75,2.45
PD002368,20250312,A005,R015,L001,Tarde,116,91,6.52,4.83,1.69
PD002369,20250604,A004,R010,L002,Noche,591,549,9.3,7.27,2.03
PD002370,20250226,A002,R006,L001,Noche,519,479,6.2,4.4,1.8
PD002371,20250619,A006,R011,L003,Día,292,278,10.19,8.18,2.02
PD002372,20250625,A004,R023,L003,Día,254,228,10.26,7.25,3.01
PD002373,20250125,A005,R016,L003,Día,583,543,9.75,8.29,1.46
PD002374,20250523,A002,R011,L004,Día,868,638,10.12,8.93,1.19
PD002375,20250217,A006,R003,L006,Tarde,844,841,10.37,8.56,1.81
PD002376,20250309,A002,R009,L007,Tarde,277,222,9.89,6.53,3.36
PD002377,20250601,A003,R016,L001,Día,181,155,10.03,7.93,2.1
PD002378,20250312,A001,R005,L005,Día,155,136,6.34,4.57,1.77
PD002379,20250421,A001,R004,L007,Día,722,698,10.74,8.93,1.81
PD002380,20250505,A001,R012,L004,Día,487,513,9.86,8.93,0.93
PD002381,20250311,A002,R009,L004,Tarde,538,515,10.67,8.61,2.05
PD002382,20250420,A006,R018,L005,Tarde,432,414,7.11,6.24,0.87
PD002383,20250508,A006,R016,L005,Noche,487,355,6.99,5.81,1.18
PD002384,20250502,A001,R019,L006,Día,684,639,8.11,6.03,2.08
PD002385,20250122,A006,R011,L005,Tarde,812,857,8.18,6.47,1.71
PD002386,20250605,A003,R029,L007,Noche,532,592,10.77,8.5,2.27
PD002387,20250309,A006,R027,L004,Día,869,566,7.54,5.23,2.31
PD002388,20250117,A001,R006,L006,Día,773,726,10.01,8.95,1.06
PD002389,20250531,A006,R006,L003,Día,243,208,8.91,7.62,1.29
PD002390,20250215,A004,R026,L006,Noche,778,695,8.82,6.42,2.39
PD002391,20250413,A006,R001,L006,Tarde,144,152,8.81,7.39,1.42
PD002392,20250323,A003,R012,L002,Noche,713,685,6.21,5.16,1.05
PD002393,20250425,A006,R011,L002,Tarde,196,172,8.63,6.59,2.04
PD002394,20250602,A006,R019,L006,Noche,57,58,6.12,5.14,0.98
PD002395,20250303,A004,R010,L002,Noche,685,609,7.92,5.71,2.22
PD002396,20250221,A004,R030,L003,Día,717,606,11.65,10.68,0.97
PD002397,20250115,A006,R022,L006,Día,68,77,6.51,4.36,2.16
PD002398,20250401,A005,R017,L006,Noche,354,344,9.61,7.8,1.81
PD002399,20250614,A003,R016,L004,Día,773,644,9.92,6.96,2.96
PD002400,20250415,A006,R026,L001,Tarde,183,147,11.15,9.08,2.07
PD002401,20250510,A004,R007,L003,Tarde,323,338,11.7,9.61,2.09
PD002402,20250621,A006,R030,L006,Tarde,483,401,10.87,9.27,1.6
PD002403,20250424,A003,R008,L005,Tarde,645,574,7.93,5.9,2.03
PD002404,20250217,A003,R025,L006,Día,477,480,6.38,5.63,0.75
PD002405,20250512,A003,R028,L007,Noche,109,94,9.97,7.39,2.57
PD002406,20250403,A003,R023,L002,Noche,113,97,12.0,10.18,1.82
PD002407,20250411,A004,R004,L004,Tarde,383,313,7.78,7.0,0.78
PD002408,20250217,A005,R018,L001,Día,386,364,9.71,6.71,3.0
PD002409,20250402,A004,R004,L005,Noche,367,341,7.89,6.81,1.08
PD002410,20250316,A006,R008,L005,Tarde,870,792,6.11,4.77,1.34
PD002411,20250409,A003,R017,L006,Tarde,85,77,11.29,8.34,2.94
PD002412,20250402,A004,R023,L003,Tarde,471,477,9.33,7.48,1.85
PD002413,20250426,A001,R020,L004,Día,865,771,10.79,7.51,3.28
PD002414,20250111,A001,R014,L001,Tarde,512,494,11.98,10.51,1.47
PD002415,20250215,A003,R002,L005,Tarde,801,834,11.93,7.96,3.97
PD002416,20250404,A003,R022,L004,Noche,744,727,7.72,6.49,1.23
PD002417,20250501,A003,R030,L006,Tarde,184,209,9.37,6.23,3.14
PD002418,20250214,A003,R029,L002,Noche,870,821,8.83,7.48,1.35
PD002419,20250119,A002,R018,L006,Tarde,390,303,10.5,6.34,4.16
PD002420,20250516,A006,R022,L002,Noche,871,705,11.94,9.38,2.55
PD002421,20250326,A003,R009,L007,Día,795,573,9.52,6.94,2.58
PD002422,20250211,A004,R007,L007,Noche,883,752,11.46,8.32,3.14
PD002423,20250204,A005,R019,L007,Día,288,252,9.58,8.67,0.91
PD002424,20250427,A004,R023,L005,Día,655,671,7.9,6.45,1.46
PD002425,20250529,A002,R007,L002,Tarde,341,360,10.42,6.05,4.37
PD002426,20250523,A002,R016,L007,Noche,715,554,7.49,6.47,1.02
PD002427,20250605,A004,R015,L001,Tarde,654,568,6.12,5.36,0.76
PD002428,20250607,A005,R030,L006,Tarde,348,322,6.95,4.71,2.25
PD002429,20250419,A003,R004,L005,Noche,113,100,9.22,8.38,0.84
PD002430,20250201,A006,R012,L003,Noche,800,805,9.27,8.32,0.95
PD002431,20250218,A005,R001,L002,Día,862,877,11.35,10.0,1.35
PD002432,20250308,A004,R014,L001,Día,336,284,7.33,5.28,2.05
PD002433,20250108,A005,R013,L003,Noche,743,741,10.79,9.56,1.23
PD002434,20250608,A001,R003,L004,Día,382,377,11.06,7.75,3.31
PD002435,20250610,A005,R006,L002,Día,126,111,7.54,5.91,1.63
PD002436,20250611,A006,R009,L001,Día,120,111,10.88,7.28,3.6
PD002437,20250619,A003,R018,L006,Día,402,375,8.97,6.17,2.8
PD002438,20250322,A002,R018,L007,Noche,515,359,7.94,6.81,1.13
PD002439,20250303,A006,R026,L002,Tarde,69,60,6.74,4.93,1.82
PD002440,20250430,A001,R014,L002,Tarde,859,821,9.27,8.1,1.17
PD002441,20250614,A004,R021,L003,Noche,685,552,6.72,5.72,1.0
PD002442,20250314,A006,R007,L003,Noche,796,804,6.15,5.6,0.56
PD002443,20250331,A006,R025,L005,Noche,600,663,9.13,6.91,2.22
PD002444,20250131,A006,R021,L003,Noche,527,475,10.41,7.28,3.13
PD002445,20250228,A002,R026,L003,Tarde,306,257,7.92,6.86,1.06
PD002446,20250206,A004,R025,L001,Día,781,569,7.94,5.43,2.51
PD002447,20250510,A006,R021,L007,Tarde,100,87,6.26,4.84,1.42
PD002448,20250328,A006,R014,L007,Tarde,54,54,7.82,5.18,2.64
PD002449,20250317,A001,R029,L003,Tarde,467,544,9.01,6.91,2.1
PD002450,20250308,A005,R006,L006,Noche,506,433,10.94,9.66,1.28
PD002451,20250515,A005,R026,L005,Noche,715,731,7.61,6.54,1.07
PD002452,20250510,A003,R005,L003,Día,268,283,8.03,5.32,2.71
PD002453,20250619,A001,R005,L003,Día,467,384,8.99,6.74,2.25
PD002454,20250217,A004,R016,L005,Noche,548,497,11.18,8.07,3.11
PD002455,20250422,A002,R006,L001,Noche,66,54,6.62,4.07,2.56
PD002456,20250505,A004,R002,L006,Noche,381,266,10.48,6.99,3.49
PD002457,20250419,A001,R015,L003,Tarde,103,100,7.35,5.12,2.22
PD002458,20250426,A006,R007,L004,Tarde,245,262,9.92,7.7,2.22
PD002459,20250316,A006,R018,L006,Tarde,497,487,11.17,9.44,1.72
PD002460,20250126,A003,R020,L003,Día,400,312,11.09,9.41,1.68
PD002461,20250304,A006,R010,L006,Noche,84,89,8.04,5.58,2.46
PD002462,20250123,A004,R009,L007,Tarde,628,544,11.17,9.8,1.37
PD002463,20250309,A001,R015,L002,Noche,235,212,8.74,7.55,1.19
PD002464,20250115,A002,R011,L004,Día,341,280,8.44,6.81,1.63
PD002465,20250125,A006,R010,L007,Día,165,160,10.42,9.27,1.15
PD002466,20250427,A002,R009,L006,Noche,76,52,8.22,4.47,3.75
PD002467,20250512,A006,R018,L006,Día,678,802,8.5,6.28,2.22
PD002468,20250323,A004,R027,L003,Tarde,390,347,10.4,7.46,2.93
PD002469,20250416,A003,R028,L007,Día,605,556,7.32,6.42,0.9
PD002470,20250413,A002,R001,L004,Tarde,140,125,6.14,3.57,2.57
PD002471,20250124,A001,R011,L004,Día,847,631,7.78,5.49,2.28
PD002472,20250420,A002,R015,L003,Tarde,710,582,9.95,6.52,3.44
PD002473,20250111,A005,R016,L001,Tarde,743,742,6.11,4.69,1.42
PD002474,20250220,A003,R026,L003,Noche,457,344,9.52,7.67,1.85
PD002475,20250218,A005,R024,L001,Noche,769,558,9.7,8.91,0.8
PD002476,20250325,A001,R026,L004,Día,497,495,11.93,9.99,1.94
PD002477,20250528,A004,R018,L003,Noche,528,658,9.95,6.98,2.97
PD002478,20250312,A002,R025,L004,Tarde,342,320,6.6,4.78,1.82
PD002479,20250619,A003,R011,L004,Tarde,471,399,11.1,8.28,2.81
PD002480,20250404,A003,R007,L004,Día,281,272,6.04,4.05,1.99
PD002481,20250617,A001,R011,L001,Noche,497,375,10.76,8.26,2.5
PD002482,20250419,A005,R021,L005,Día,167,170,6.33,5.31,1.03
PD002483,20250513,A006,R014,L007,Noche,357,352,6.0,4.0,2.0
PD002484,20250417,A001,R008,L006,Tarde,560,445,8.63,6.38,2.25
PD002485,20250112,A002,R001,L001,Noche,757,631,8.35,4.65,3.71
PD002486,20250128,A006,R020,L003,Tarde,149,129,10.48,7.6,2.88
PD002487,20250426,A002,R005,L002,Día,875,592,6.12,4.23,1.89
PD002488,20250216,A006,R028,L004,Día,556,657,6.78,4.64,2.15
PD002489,20250614,A006,R015,L001,Tarde,666,576,8.96,6.55,2.42
PD002490,20250525,A002,R011,L001,Noche,220,172,10.4,8.09,2.31
PD002491,20250614,A001,R028,L002,Día,556,568,8.55,7.64,0.91
PD002492,20250504,A003,R020,L007,Tarde,858,796,8.4,7.63,0.77
PD002493,20250403,A004,R029,L004,Tarde,83,91,10.92,8.15,2.77
PD002494,20250105,A002,R012,L004,Tarde,329,181,10.68,7.6,3.08
PD002495,20250329,A003,R011,L002,Tarde,112,95,8.15,7.07,1.08
PD002496,20250417,A006,R029,L003,Tarde,662,629,7.66,6.33,1.33
PD002497,20250515,A002,R006,L002,Noche,497,344,7.95,5.57,2.38
PD002498,20250110,A006,R024,L004,Tarde,687,638,6.22,4.53,1.7
PD002499,20250429,A002,R020,L004,Noche,709,505,9.71,5.45,4.26
PD002500,20250509,A006,R006,L007,Día,604,500,7.0,4.85,2.15
PD002501,20250119,A004,R001,L001,Día,521,443,10.85,8.07,2.78
PD002502,20250302,A003,R023,L006,Noche,865,835,8.5,5.97,2.53
PD002503,20250517,A004,R016,L006,Tarde,415,374,11.63,9.14,2.49
PD002504,20250123,A003,R006,L002,Día,732,717,8.07,6.83,1.24
PD002505,20250524,A003,R020,L007,Tarde,729,554,6.25,5.51,0.74
PD002506,20250629,A004,R012,L007,Noche,822,690,6.43,5.22,1.2
PD002507,20250409,A003,R021,L006,Tarde,802,894,9.45,8.63,0.82
PD002508,20250527,A005,R026,L003,Noche,512,520,11.52,9.87,1.65
PD002509,20250606,A002,R012,L004,Tarde,271,182,10.21,7.63,2.58
PD002510,20250215,A001,R025,L004,Tarde,391,278,7.56,6.7,0.86
PD002511,20250330,A003,R024,L001,Noche,747,749,11.62,10.65,0.97
PD002512,20250428,A006,R006,L001,Día,450,352,8.34,7.29,1.05
PD002513,20250327,A001,R023,L002,Día,673,577,9.99,6.95,3.03
PD002514,20250618,A005,R010,L002,Tarde,565,584,9.4,6.89,2.51
PD002515,20250414,A005,R022,L002,Tarde,756,832,9.15,7.11,2.04
PD002516,20250519,A003,R010,L002,Día,796,722,9.24,6.36,2.88
PD002517,20250215,A004,R005,L003,Día,131,143,12.0,10.91,1.09
PD002518,20250417,A002,R027,L003,Día,229,174,6.4,5.68,0.72
PD002519,20250604,A003,R026,L002,Noche,548,511,7.28,5.39,1.89
PD002520,20250511,A005,R005,L006,Tarde,378,297,11.99,10.54,1.45
PD002521,20250418,A003,R005,L005,Día,217,238,9.21,7.44,1.77
PD002522,20250322,A004,R009,L005,Día,322,284,6.6,6.05,0.55
PD002523,20250523,A005,R022,L005,Noche,633,513,10.67,7.15,3.52
PD002524,20250525,A006,R003,L006,Día,704,441,7.19,6.44,0.75
PD002525,20250208,A002,R027,L005,Tarde,276,176,11.72,6.39,5.33
PD002526,20250528,A006,R002,L005,Noche,264,270,11.79,7.89,3.9
PD002527,20250214,A002,R025,L007,Tarde,376,305,8.86,5.75,3.11
PD002528,20250217,A003,R030,L002,Noche,433,425,9.48,8.69,0.79
PD002529,20250303,A002,R021,L001,Día,178,164,7.11,5.1,2.01
PD002530,20250301,A003,R007,L003,Día,730,700,9.7,6.5,3.21
PD002531,20250512,A003,R026,L002,Tarde,826,711,9.35,7.33,2.02
PD002532,20250112,A001,R012,L007,Día,75,75,6.68,6.14,0.55
PD002533,20250613,A005,R006,L003,Tarde,326,303,8.94,6.0,2.94
PD002534,20250504,A006,R006,L007,Tarde,273,261,9.68,8.2,1.49
PD002535,20250424,A004,R022,L004,Día,733,774,10.62,9.04,1.58
PD002536,20250402,A005,R025,L006,Día,196,193,7.19,5.26,1.93
PD002537,20250228,A006,R009,L003,Tarde,544,571,9.76,6.5,3.25
PD002538,20250215,A005,R025,L003,Noche,364,297,8.8,8.08,0.73
PD002539,20250326,A002,R016,L002,Día,92,69,9.62,6.82,2.8
PD002540,20250109,A001,R002,L003,Tarde,411,382,11.44,9.21,2.24
PD002541,20250417,A006,R013,L001,Tarde,284,279,11.61,8.98,2.63
PD002542,20250421,A001,R023,L006,Noche,651,678,8.03,6.64,1.39
PD002543,20250422,A003,R014,L002,Día,202,163,6.47,4.6,1.88
PD002544,20250318,A004,R025,L007,Día,79,61,7.15,6.08,1.07
PD002545,20250505,A005,R019,L005,Tarde,59,65,7.85,6.06,1.78
PD002546,20250509,A005,R011,L003,Noche,212,192,8.48,5.95,2.54
PD002547,20250505,A004,R030,L006,Noche,687,568,6.92,5.96,0.96
PD002548,20250610,A001,R024,L004,Día,679,601,8.55,7.53,1.02
PD002549,20250125,A006,R011,L006,Día,547,427,7.99,6.24,1.76
PD002550,20250630,A001,R016,L001,Tarde,187,185,6.71,5.68,1.03
PD002551,20250108,A004,R014,L002,Tarde,795,855,11.0,7.54,3.46
PD002552,20250615,A001,R029,L007,Noche,415,434,10.01,6.93,3.08
PD002553,20250222,A005,R015,L007,Noche,130,97,10.9,9.91,0.99
PD002554,20250117,A005,R016,L006,Noche,189,153,8.04,5.41,2.63
PD002555,20250601,A002,R005,L002,Tarde,64,37,9.15,6.47,2.68
PD002556,20250102,A006,R013,L004,Día,781,773,8.16,7.27,0.89
PD002557,20250415,A003,R030,L006,Día,716,706,7.12,6.53,0.59
PD002558,20250402,A003,R017,L001,Tarde,517,478,8.8,8.0,0.81
PD002559,20250128,A004,R004,L006,Tarde,735,666,9.58,7.79,1.8
PD002560,20250105,A002,R019,L002,Tarde,733,486,7.33,5.33,2.0
PD002561,20250511,A004,R001,L007,Día,73,79,7.32,6.11,1.21
PD002562,20250320,A001,R030,L007,Noche,878,927,11.05,9.76,1.28
PD002563,20250508,A001,R004,L007,Tarde,178,189,6.5,5.29,1.22
PD002564,20250307,A004,R028,L001,Día,540,480,6.12,4.96,1.15
PD002565,20250220,A004,R030,L006,Día,388,340,9.7,8.19,1.51
PD002566,20250528,A002,R029,L001,Tarde,223,183,11.5,8.59,2.9
PD002567,20250114,A005,R002,L001,Noche,733,646,10.98,7.81,3.17
PD002568,20250203,A003,R004,L003,Noche,354,286,10.95,7.28,3.67
PD002569,20250117,A002,R007,L002,Día,328,236,10.19,8.13,2.07
PD002570,20250606,A004,R006,L005,Día,710,669,9.01,7.71,1.3
PD002571,20250128,A002,R004,L007,Noche,848,599,9.34,7.43,1.91
PD002572,20250430,A003,R005,L005,Noche,622,606,7.68,6.35,1.33
PD002573,20250501,A005,R016,L004,Día,386,338,9.93,8.29,1.64
PD002574,20250122,A002,R006,L007,Día,486,327,10.64,6.58,4.06
PD002575,20250226,A003,R008,L006,Noche,310,254,8.98,8.11,0.87
PD002576,20250325,A006,R001,L002,Día,666,602,6.06,4.49,1.58
PD002577,20250523,A003,R023,L004,Tarde,753,587,8.73,6.67,2.06
PD002578,20250415,A006,R019,L005,Tarde,784,677,7.22,6.14,1.08
PD002579,20250503,A003,R019,L001,Tarde,827,714,8.23,6.07,2.16
PD002580,20250607,A001,R007,L002,Noche,100,91,9.43,7.55,1.88
PD002581,20250206,A001,R010,L002,Tarde,813,853,11.91,9.01,2.9
PD002582,20250507,A004,R008,L003,Día,691,543,11.43,7.99,3.43
PD002583,20250630,A002,R004,L001,Tarde,695,516,7.38,4.89,2.49
PD002584,20250511,A006,R026,L006,Noche,775,793,8.56,5.82,2.74
PD002585,20250221,A006,R022,L006,Noche,327,353,7.46,6.0,1.47
PD002586,20250205,A003,R028,L002,Día,722,628,10.5,8.39,2.11
PD002587,20250304,A004,R028,L002,Tarde,133,130,6.14,5.36,0.78
PD002588,20250324,A006,R013,L007,Tarde,139,102,7.44,6.7,0.75
PD002589,20250617,A006,R003,L004,Día,53,44,8.66,6.16,2.5
PD002590,20250313,A006,R011,L001,Día,185,205,9.83,7.78,2.05
PD002591,20250507,A005,R014,L003,Tarde,359,294,8.7,6.57,2.12
PD002592,20250303,A005,R009,L002,Tarde,833,770,6.17,4.89,1.28
PD002593,20250120,A001,R025,L005,Tarde,711,682,6.33,4.46,1.88
PD002594,20250405,A002,R011,L004,Tarde,367,246,7.27,4.73,2.55
PD002595,20250302,A001,R006,L001,Día,52,42,11.06,10.01,1.05
PD002596,20250122,A002,R015,L007,Tarde,755,565,6.72,3.66,3.06
PD002597,20250119,A001,R007,L005,Noche,127,109,9.06,6.7,2.36
PD002598,20250326,A004,R030,L002,Día,541,529,6.41,5.0,1.41
PD002599,20250331,A003,R030,L006,Día,734,600,7.24,6.23,1.01
PD002600,20250106,A004,R014,L004,Noche,616,455,6.1,4.81,1.29
PD002601,20250516,A005,R016,L004,Noche,81,52,6.85,6.21,0.64
PD002602,20250607,A004,R020,L002,Noche,787,727,11.45,10.47,0.98
PD002603,20250410,A005,R006,L005,Tarde,348,330,9.74,8.41,1.33
PD002604,20250425,A005,R019,L003,Noche,543,487,8.71,6.87,1.84
PD002605,20250619,A001,R026,L002,Noche,54,41,11.36,10.34,1.01
PD002606,20250101,A005,R024,L005,Tarde,816,802,9.68,8.84,0.84
PD002607,20250219,A006,R006,L007,Noche,314,316,11.44,9.52,1.92
PD002608,20250426,A002,R018,L002,Noche,73,48,7.14,4.67,2.47
PD002609,20250425,A004,R011,L001,Tarde,291,234,8.24,7.21,1.03
PD002610,20250601,A005,R021,L002,Tarde,298,277,10.79,7.7,3.09
PD002611,20250409,A005,R030,L001,Día,422,408,8.43,7.62,0.81
PD002612,20250113,A003,R004,L006,Noche,201,195,11.54,8.92,2.63
PD002613,20250516,A003,R022,L005,Tarde,774,661,8.78,6.94,1.83
PD002614,20250518,A005,R026,L002,Tarde,262,246,7.15,5.4,1.75
PD002615,20250629,A005,R026,L004,Noche,436,419,7.74,5.59,2.15
PD002616,20250406,A006,R001,L006,Tarde,607,663,9.87,8.06,1.8
PD002617,20250619,A006,R011,L005,Tarde,325,253,9.94,7.31,2.63
PD002618,20250227,A002,R012,L004,Noche,366,387,10.83,8.26,2.57
PD002619,20250428,A006,R030,L005,Noche,816,765,7.99,7.06,0.93
PD002620,20250519,A002,R013,L002,Tarde,54,37,7.21,4.7,2.5
PD002621,20250106,A006,R016,L001,Noche,865,884,7.67,5.37,2.29
PD002622,20250608,A003,R001,L004,Noche,756,790,11.01,9.23,1.78
PD002623,20250624,A004,R030,L007,Noche,755,753,7.0,5.81,1.19
PD002624,20250616,A002,R026,L001,Noche,309,212,9.91,5.91,4.0
PD002625,20250510,A004,R008,L004,Día,322,214,9.64,8.25,1.38
PD002626,20250223,A003,R011,L003,Día,293,257,7.83,5.32,2.51
PD002627,20250119,A006,R012,L002,Noche,529,491,7.64,6.02,1.63
PD002628,20250530,A006,R030,L007,Día,631,573,10.86,8.73,2.13
PD002629,20250524,A001,R013,L007,Día,687,741,10.75,7.85,2.89
PD002630,20250205,A005,R021,L004,Noche,329,311,11.22,7.67,3.56
PD002631,20250630,A003,R002,L003,Noche,776,877,9.72,7.19,2.53
PD002632,20250516,A002,R009,L003,Tarde,56,40,6.98,5.29,1.69
PD002633,20250414,A002,R013,L006,Tarde,281,244,10.28,8.1,2.18
PD002634,20250611,A001,R022,L007,Día,732,697,6.68,5.31,1.37
PD002635,20250129,A002,R013,L005,Noche,851,576,6.38,5.16,1.21
PD002636,20250218,A001,R006,L007,Día,371,274,11.71,7.95,3.76
PD002637,20250119,A001,R024,L005,Día,119,111,8.47,6.48,1.99
PD002638,20250314,A004,R013,L001,Noche,597,421,7.94,6.65,1.29
PD002639,20250302,A002,R018,L004,Tarde,398,352,6.45,3.84,2.6
PD002640,20250424,A003,R026,L004,Noche,203,196,8.14,6.94,1.2
PD002641,20250407,A004,R030,L005,Noche,282,252,10.66,7.29,3.37
PD002642,20250122,A001,R027,L007,Día,771,615,10.23,7.84,2.39
PD002643,20250217,A003,R011,L002,Tarde,180,166,10.59,7.64,2.95
PD002644,20250506,A001,R020,L005,Día,216,217,10.25,8.03,2.23
PD002645,20250328,A002,R024,L001,Noche,753,548,10.0,7.18,2.83
PD002646,20250627,A004,R007,L007,Noche,309,366,8.55,7.86,0.69
PD002647,20250419,A004,R003,L007,Tarde,572,623,9.79,8.9,0.89
PD002648,20250603,A002,R022,L004,Día,496,429,6.01,4.44,1.57
PD002649,20250126,A005,R029,L003,Día,365,382,11.99,9.2,2.79
PD002650,20250419,A002,R001,L001,Tarde,269,211,7.28,4.25,3.03
PD002651,20250525,A006,R017,L002,Día,846,946,6.13,5.19,0.94
PD002652,20250519,A004,R011,L005,Tarde,495,449,10.05,7.41,2.65
PD002653,20250526,A005,R013,L001,Día,739,607,11.4,9.46,1.94
PD002654,20250221,A002,R006,L002,Tarde,808,745,8.11,5.65,2.46
PD002655,20250619,A002,R021,L003,Tarde,446,332,11.61,7.22,4.39
PD002656,20250201,A002,R004,L005,Tarde,610,454,8.25,6.26,1.99
PD002657,20250504,A002,R026,L001,Noche,429,318,8.29,5.05,3.24
PD002658,20250211,A002,R004,L002,Tarde,764,752,9.58,5.41,4.17
PD002659,20250616,A003,R018,L007,Noche,169,169,8.56,6.22,2.34
PD002660,20250414,A001,R008,L006,Tarde,518,508,8.83,7.8,1.02
PD002661,20250226,A005,R016,L005,Día,760,648,10.29,6.99,3.29
PD002662,20250623,A003,R013,L007,Tarde,129,100,8.45,7.39,1.06
PD002663,20250625,A002,R008,L004,Día,283,210,7.62,5.36,2.25
PD002664,20250117,A004,R015,L004,Día,489,471,8.38,6.99,1.39
PD002665,20250529,A005,R030,L006,Noche,620,686,6.79,6.01,0.78
PD002666,20250416,A001,R028,L007,Tarde,649,538,6.73,4.99,1.74
PD002667,20250314,A004,R017,L005,Tarde,146,148,8.23,5.79,2.44
PD002668,20250208,A006,R013,L006,Tarde,166,150,9.25,8.18,1.07
PD002669,20250521,A006,R019,L003,Día,402,430,7.32,6.25,1.07
PD002670,20250402,A005,R015,L007,Tarde,661,549,8.86,8.09,0.76
PD002671,20250119,A004,R005,L003,Noche,416,480,9.06,7.6,1.45
PD002672,20250605,A002,R022,L001,Día,872,814,7.09,4.26,2.83
PD002673,20250621,A004,R025,L005,Tarde,235,234,10.69,8.95,1.74
PD002674,20250512,A004,R022,L003,Noche,315,310,10.77,8.76,2.0
PD002675,20250109,A005,R015,L001,Tarde,510,484,11.02,7.98,3.04
PD002676,20250218,A002,R017,L003,Tarde,211,177,10.42,6.14,4.28
PD002677,20250529,A002,R020,L004,Tarde,899,709,11.76,9.45,2.31
PD002678,20250227,A001,R020,L003,Día,184,162,7.66,6.91,0.75
PD002679,20250503,A006,R002,L004,Noche,706,669,9.87,7.35,2.52
PD002680,20250214,A001,R025,L005,Noche,381,402,10.5,8.11,2.4
PD002681,20250309,A004,R009,L005,Noche,640,681,10.92,9.04,1.88
PD002682,20250104,A002,R024,L005,Tarde,518,359,7.18,5.03,2.15
PD002683,20250320,A003,R030,L001,Día,159,164,11.27,9.86,1.41
PD002684,20250227,A003,R019,L004,Tarde,310,333,7.56,6.53,1.03
PD002685,20250421,A001,R003,L004,Tarde,202,188,9.28,6.72,2.56
PD002686,20250217,A004,R017,L004,Noche,82,67,8.89,7.33,1.55
PD002687,20250306,A003,R030,L007,Noche,172,157,11.28,10.24,1.04
PD002688,20250129,A001,R027,L002,Día,299,287,11.24,7.77,3.47
PD002689,20250215,A003,R021,L004,Tarde,157,143,10.52,9.32,1.2
