CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType
CO001559,20250601,PR0075,A013,EQ0050,Neumáticos,113509.4,106419.07,36299.78,Interno
CO001560,20250411,PR0030,A005,EQ0034,Componentes mayores,31602.28,29664.52,23647.58,Contratista minero
CO001561,20250210,PR0001,A017,EQ0024,Parada planta,67720.59,66352.47,74331.66,Proveedor local
CO001562,20250219,PR0061,A017,EQ0040,Servicios externos,25159.13,27732.33,21320.11,Proveedor local
CO001563,20250205,PR0072,A017,EQ0009,Energía,57396.66,62800.95,43813.22,Proveedor internacional
CO001564,20250223,PR0069,A004,EQ0053,Neumáticos,63895.34,56927.27,20014.36,Proveedor internacional
CO001565,20250407,PR0004,A008,EQ0033,Seguridad,7979.96,9488.6,7204.2,Proveedor internacional
CO001566,20250601,PR0080,A005,EQ0013,Componentes mayores,7547.89,7883.41,4742.98,Proveedor internacional
CO001567,20250507,PR0039,A004,EQ0011,Componentes mayores,144436.38,155580.99,78182.29,Interno
CO001568,20250522,PR0026,A013,EQ0026,Seguridad,90792.14,50126.14,43293.05,Contratista minero
CO001569,20250215,PR0045,A017,EQ0021,Seguridad,12488.75,13792.0,4374.67,Proveedor local
CO001570,20250615,PR0067,A017,EQ0040,Automatización,60060.18,61543.4,51335.9,Proveedor local
CO001571,20250510,PR0017,A004,EQ0051,Materiales de desgaste,135294.37,177905.56,43525.47,Contratista minero
CO001572,20250527,PR0036,A010,EQ0015,Componentes mayores,99322.76,162553.85,43796.07,Interno
CO001573,20250317,PR0054,A008,EQ0042,Energía,123752.42,179255.5,73380.82,Interno
CO001574,20250328,PR0029,A004,EQ0052,Parada planta,93127.7,91619.1,20045.62,Proveedor internacional
CO001575,20250425,PR0030,A005,EQ0044,Automatización,157293.57,107364.4,54348.03,Proveedor internacional
CO001576,20250605,PR0033,A017,EQ0003,Materiales de desgaste,148715.06,152769.95,67449.73,Proveedor internacional
CO001577,20250416,PR0007,A009,EQ0022,Componentes mayores,16126.17,14181.85,11389.31,Proveedor local
CO001578,20250327,PR0079,A004,EQ0036,Contratistas,54434.91,55792.42,35110.67,Proveedor local
CO001579,20250203,PR0019,A017,EQ0017,Lubricantes,82183.18,89710.2,36749.49,Proveedor internacional
CO001580,20250102,PR0052,A017,EQ0023,Parada planta,93462.85,56845.51,83949.08,Contratista minero
CO001581,20250308,PR0043,A004,EQ0054,Servicios externos,109178.66,120128.17,23399.63,Interno
CO001582,20250624,PR0053,A010,EQ0015,Lubricantes,7278.99,11971.86,7930.43,Contratista minero
CO001583,20250312,PR0036,A017,EQ0030,Mano de obra,25581.63,26691.63,5921.68,Proveedor local
CO001584,20250106,PR0011,A004,EQ0002,Lubricantes,26675.68,24288.72,15064.54,Interno
CO001585,20250221,PR0031,A009,EQ0043,Mano de obra,117259.3,123191.14,69490.54,Contratista minero
CO001586,20250606,PR0078,A004,EQ0036,Automatización,127647.76,181830.86,42782.44,Interno
CO001587,20250425,PR0078,A017,EQ0040,Contratistas,80437.57,75809.37,87567.47,Interno
CO001588,20250316,PR0016,A017,EQ0005,Mano de obra,62137.64,63578.02,34483.81,Contratista minero
CO001589,20250618,PR0071,A009,EQ0022,Neumáticos,121928.54,135635.58,46427.81,Proveedor internacional
CO001590,20250404,PR0068,A017,EQ0005,Energía,105293.96,90948.68,36884.75,Contratista minero
CO001591,20250316,PR0056,A012,EQ0035,Neumáticos,77006.19,55759.85,24830.77,Interno
CO001592,20250119,PR0049,A010,EQ0038,Materiales de desgaste,9639.07,11482.94,5278.99,Contratista minero
CO001593,20250516,PR0077,A004,EQ0049,Lubricantes,35452.23,41473.98,24837.03,Contratista minero
CO001594,20250204,PR0023,A004,EQ0054,Materiales de desgaste,33836.48,32183.93,20953.32,Contratista minero
CO001595,20250401,PR0055,A006,EQ0056,Neumáticos,110393.77,115209.47,84824.93,Proveedor internacional
CO001596,20250101,PR0080,A012,EQ0045,Materiales de desgaste,63165.63,64327.68,52948.08,Proveedor internacional
CO001597,20250306,PR0070,A004,EQ0060,Neumáticos,101374.27,91433.68,101608.79,Proveedor internacional
CO001598,20250321,PR0027,A017,EQ0023,Parada planta,126153.63,119973.6,137179.57,Contratista minero
CO001599,20250113,PR0043,A013,EQ0050,Instrumentación,158417.97,137772.48,139404.04,Contratista minero
CO001600,20250416,PR0001,A004,EQ0051,Instrumentación,49064.78,51257.69,44806.44,Proveedor local
CO001601,20250208,PR0068,A005,EQ0001,Seguridad,29701.71,40662.44,26976.7,Proveedor local
CO001602,20250105,PR0053,A010,EQ0039,Lubricantes,78480.31,107861.86,23537.87,Proveedor local
CO001603,20250423,PR0056,A004,EQ0020,Mano de obra,153811.31,150864.14,121296.82,Contratista minero
CO001604,20250616,PR0063,A009,EQ0022,Instrumentación,99219.62,96109.45,27920.59,Proveedor local
CO001605,20250326,PR0079,A004,EQ0060,Parada planta,36149.17,40160.78,12059.38,Interno
CO001606,20250404,PR0017,A004,EQ0007,Materiales de desgaste,124427.57,116220.95,117106.98,Interno
CO001607,20250131,PR0028,A004,EQ0053,Automatización,9626.15,9566.56,8905.77,Proveedor internacional
CO001608,20250524,PR0055,A005,EQ0037,Lubricantes,59198.18,61794.63,35384.61,Proveedor local
CO001609,20250430,PR0035,A017,EQ0023,Energía,21784.48,20620.02,17586.43,Interno
CO001610,20250516,PR0030,A005,EQ0013,Contratistas,2598.13,2662.63,1360.69,Interno
CO001611,20250625,PR0066,A004,EQ0006,Contratistas,147763.02,152827.91,43217.89,Contratista minero
CO001612,20250111,PR0045,A010,EQ0025,Energía,89379.48,101937.26,76065.59,Contratista minero
CO001613,20250218,PR0076,A010,EQ0025,Repuestos,101688.85,127505.95,24615.43,Proveedor local
CO001614,20250413,PR0023,A010,EQ0015,Seguridad,50537.25,69861.54,44762.05,Proveedor local
CO001615,20250524,PR0019,A017,EQ0030,Energía,69354.7,69864.65,50969.69,Proveedor local
CO001616,20250115,PR0054,A005,EQ0029,Componentes mayores,132418.8,176296.8,43597.38,Proveedor internacional
CO001617,20250101,PR0010,A017,EQ0040,Parada planta,64677.57,71919.12,38347.04,Proveedor local
CO001618,20250512,PR0060,A004,EQ0057,Neumáticos,129970.08,127915.54,102466.15,Interno
CO001619,20250423,PR0041,A013,EQ0026,Componentes mayores,156710.77,193334.87,155576.07,Proveedor local
CO001620,20250214,PR0051,A004,EQ0010,Neumáticos,57276.5,70011.79,34395.88,Contratista minero
CO001621,20250227,PR0036,A009,EQ0043,Automatización,13548.36,12447.69,11874.18,Proveedor local
CO001622,20250615,PR0031,A008,EQ0033,Repuestos,23083.03,35841.69,5027.35,Proveedor local
CO001623,20250319,PR0055,A012,EQ0035,Seguridad,100605.47,79556.21,41374.89,Proveedor local
CO001624,20250510,PR0060,A008,EQ0033,Contratistas,127239.87,160582.26,80965.57,Contratista minero
CO001625,20250505,PR0031,A004,EQ0049,Mano de obra,35364.32,36429.2,32178.17,Proveedor internacional
CO001626,20250124,PR0021,A017,EQ0021,Energía,125115.23,89653.26,62970.93,Proveedor internacional
CO001627,20250105,PR0053,A004,EQ0019,Lubricantes,132808.44,125468.07,69532.71,Contratista minero
CO001628,20250605,PR0019,A009,EQ0022,Neumáticos,66981.71,65583.59,52882.4,Contratista minero
CO001629,20250521,PR0009,A004,EQ0007,Contratistas,93123.45,82369.89,27006.83,Contratista minero
CO001630,20250523,PR0026,A004,EQ0020,Instrumentación,7521.49,10148.66,3066.41,Interno
CO001631,20250126,PR0035,A004,EQ0049,Servicios externos,114398.56,116071.68,74204.12,Proveedor internacional
CO001632,20250120,PR0033,A010,EQ0015,Materiales de desgaste,19368.76,23888.4,9840.01,Proveedor internacional
CO001633,20250429,PR0054,A004,EQ0010,Parada planta,42106.71,46348.75,34280.48,Contratista minero
CO001634,20250307,PR0021,A012,EQ0035,Energía,149359.94,144318.5,66901.4,Contratista minero
CO001635,20250625,PR0023,A017,EQ0055,Mano de obra,99706.74,96343.37,42172.52,Proveedor local
CO001636,20250131,PR0080,A004,EQ0006,Repuestos,38269.08,32969.31,13985.44,Proveedor local
CO001637,20250122,PR0054,A010,EQ0028,Materiales de desgaste,53359.37,69626.76,30192.34,Contratista minero
CO001638,20250515,PR0037,A006,EQ0056,Repuestos,62812.31,47397.4,60975.16,Proveedor local
CO001639,20250402,PR0001,A017,EQ0008,Parada planta,83489.26,69839.73,60469.45,Proveedor internacional
CO001640,20250405,PR0029,A008,EQ0033,Seguridad,25186.34,31670.07,10366.5,Proveedor local
CO001641,20250615,PR0010,A004,EQ0002,Parada planta,84426.03,113858.4,70168.67,Interno
CO001642,20250317,PR0004,A010,EQ0038,Repuestos,106070.84,131563.89,27757.42,Contratista minero
CO001643,20250414,PR0080,A017,EQ0023,Instrumentación,22444.84,25139.15,24045.54,Interno
CO001644,20250303,PR0041,A008,EQ0033,Instrumentación,127415.73,171170.33,84607.19,Interno
CO001645,20250428,PR0050,A009,EQ0022,Lubricantes,144165.92,150639.07,62999.14,Interno
CO001646,20250613,PR0066,A010,EQ0015,Automatización,60603.65,77476.77,46327.73,Interno
CO001647,20250424,PR0036,A004,EQ0011,Repuestos,4974.84,4974.11,1775.63,Interno
CO001648,20250119,PR0048,A013,EQ0026,Materiales de desgaste,133432.46,142973.65,88211.21,Proveedor local
CO001649,20250329,PR0078,A017,EQ0017,Seguridad,147436.68,121981.84,109439.23,Interno
CO001650,20250106,PR0075,A005,EQ0016,Neumáticos,124660.49,145444.67,39896.77,Proveedor internacional
CO001651,20250624,PR0024,A017,EQ0014,Neumáticos,61846.08,59006.28,29889.31,Contratista minero
CO001652,20250414,PR0076,A008,EQ0033,Materiales de desgaste,40577.96,61306.55,31028.27,Proveedor internacional
CO001653,20250507,PR0032,A017,EQ0041,Repuestos,136235.97,169251.35,34917.32,Interno
CO001654,20250421,PR0002,A004,EQ0018,Seguridad,112824.27,95493.49,56127.92,Proveedor internacional
CO001655,20250116,PR0019,A009,EQ0022,Parada planta,74848.29,95893.9,47746.33,Interno
CO001656,20250328,PR0024,A006,EQ0031,Mano de obra,82459.11,91113.66,18568.75,Interno
CO001657,20250313,PR0036,A004,EQ0046,Lubricantes,9096.2,7387.54,4811.24,Contratista minero
CO001658,20250227,PR0062,A005,EQ0034,Lubricantes,13585.37,15994.1,2940.32,Contratista minero
CO001659,20250426,PR0073,A004,EQ0004,Instrumentación,92012.6,85196.38,75542.1,Interno
CO001660,20250624,PR0001,A004,EQ0006,Servicios externos,78351.47,70782.58,24863.12,Proveedor local
CO001661,20250405,PR0026,A006,EQ0031,Componentes mayores,133568.74,101233.02,57803.59,Proveedor internacional
CO001662,20250517,PR0001,A004,EQ0036,Lubricantes,94980.71,101019.59,54822.77,Proveedor internacional
CO001663,20250123,PR0019,A017,EQ0008,Materiales de desgaste,18100.75,14376.54,12704.37,Interno
CO001664,20250604,PR0035,A004,EQ0036,Neumáticos,67633.75,68572.05,34133.4,Interno
CO001665,20250302,PR0042,A004,EQ0048,Neumáticos,8911.18,9430.72,8027.27,Interno
CO001666,20250525,PR0050,A005,EQ0001,Instrumentación,28347.92,26483.93,29356.19,Interno
CO001667,20250531,PR0043,A012,EQ0045,Automatización,100173.0,106980.77,90432.68,Proveedor local
CO001668,20250627,PR0056,A017,EQ0014,Lubricantes,7787.11,7842.52,2490.64,Proveedor local
CO001669,20250302,PR0003,A004,EQ0010,Lubricantes,80017.94,89482.26,80962.34,Proveedor internacional
CO001670,20250606,PR0076,A009,EQ0043,Neumáticos,159446.89,195296.6,131269.79,Proveedor internacional
CO001671,20250213,PR0044,A017,EQ0024,Contratistas,157693.63,213951.09,83936.81,Proveedor internacional
CO001672,20250515,PR0045,A008,EQ0012,Componentes mayores,106640.76,168408.15,96513.1,Proveedor local
CO001673,20250403,PR0070,A010,EQ0039,Parada planta,35804.35,52236.85,37578.96,Proveedor local
CO001674,20250528,PR0053,A010,EQ0038,Automatización,104378.52,133038.5,51894.45,Proveedor local
CO001675,20250213,PR0070,A004,EQ0007,Energía,47309.6,66386.12,34967.3,Contratista minero
CO001676,20250328,PR0062,A017,EQ0055,Repuestos,75360.18,61788.91,22868.49,Contratista minero
CO001677,20250529,PR0007,A017,EQ0023,Mano de obra,86163.79,84256.34,33899.29,Proveedor local
CO001678,20250222,PR0007,A017,EQ0005,Neumáticos,48377.96,45432.48,13247.5,Contratista minero
CO001679,20250208,PR0030,A017,EQ0055,Instrumentación,138762.72,132583.21,33913.46,Proveedor internacional
CO001680,20250613,PR0077,A005,EQ0047,Energía,51575.7,61560.85,34454.67,Proveedor local
CO001681,20250512,PR0069,A008,EQ0012,Seguridad,45883.71,56173.17,33727.29,Proveedor internacional
CO001682,20250309,PR0012,A010,EQ0025,Materiales de desgaste,146486.08,204159.03,102602.18,Contratista minero
CO001683,20250413,PR0080,A004,EQ0048,Seguridad,133857.61,143578.07,139223.86,Interno
CO001684,20250618,PR0019,A010,EQ0025,Servicios externos,12960.52,20491.96,9224.84,Proveedor internacional
CO001685,20250505,PR0017,A005,EQ0044,Automatización,117079.1,104441.66,111187.13,Proveedor internacional
CO001686,20250523,PR0065,A004,EQ0060,Mano de obra,132739.17,123943.85,120225.01,Contratista minero
CO001687,20250517,PR0044,A009,EQ0043,Mano de obra,3492.28,4215.73,2884.17,Contratista minero
CO001688,20250304,PR0057,A010,EQ0038,Materiales de desgaste,158681.57,194046.06,156995.86,Proveedor internacional
CO001689,20250609,PR0052,A010,EQ0025,Mano de obra,126541.84,186264.75,76736.22,Contratista minero
CO001690,20250311,PR0013,A010,EQ0015,Mano de obra,121215.09,148327.19,126020.22,Proveedor internacional
CO001691,20250420,PR0005,A004,EQ0018,Servicios externos,88477.38,69551.15,49452.02,Proveedor local
CO001692,20250610,PR0069,A017,EQ0027,Instrumentación,10994.65,10391.66,9964.09,Proveedor internacional
CO001693,20250323,PR0004,A005,EQ0047,Seguridad,151341.75,147253.45,125426.51,Interno
CO001694,20250509,PR0005,A004,EQ0010,Servicios externos,153696.69,178315.07,33486.03,Contratista minero
CO001695,20250619,PR0050,A004,EQ0019,Instrumentación,153143.82,156852.16,68032.05,Interno
CO001696,20250205,PR0076,A008,EQ0033,Energía,100254.06,143884.74,44210.47,Proveedor local
CO001697,20250219,PR0017,A004,EQ0036,Neumáticos,39827.03,38347.64,11236.18,Proveedor local
CO001698,20250611,PR0034,A017,EQ0014,Energía,23330.0,30452.28,6962.48,Contratista minero
CO001699,20250425,PR0049,A017,EQ0024,Materiales de desgaste,144358.48,162222.91,73731.48,Contratista minero
CO001700,20250429,PR0059,A017,EQ0009,Contratistas,87111.33,84631.66,64906.38,Proveedor internacional
CO001701,20250302,PR0016,A004,EQ0019,Instrumentación,8205.75,8758.85,6135.04,Proveedor internacional
CO001702,20250317,PR0018,A004,EQ0036,Lubricantes,43026.4,53454.9,37924.67,Contratista minero
CO001703,20250209,PR0027,A017,EQ0024,Contratistas,144038.32,148940.82,49061.12,Interno
CO001704,20250616,PR0016,A004,EQ0036,Parada planta,39600.81,45955.66,17008.39,Contratista minero
CO001705,20250330,PR0059,A004,EQ0053,Mano de obra,16561.86,13878.13,7289.2,Contratista minero
CO001706,20250504,PR0070,A017,EQ0014,Seguridad,6151.78,6432.47,6221.43,Contratista minero
CO001707,20250127,PR0036,A006,EQ0056,Seguridad,145024.78,159379.02,123786.49,Proveedor local
CO001708,20250407,PR0006,A012,EQ0035,Contratistas,57268.08,58599.89,58268.43,Proveedor internacional
CO001709,20250526,PR0032,A008,EQ0012,Mano de obra,84963.07,119711.46,80423.23,Proveedor local
CO001710,20250329,PR0035,A004,EQ0049,Repuestos,138449.13,111014.17,151857.39,Proveedor internacional
CO001711,20250225,PR0058,A005,EQ0037,Instrumentación,9555.34,6906.14,6131.68,Proveedor local
CO001712,20250417,PR0001,A017,EQ0040,Mano de obra,110251.5,113774.49,40581.74,Proveedor internacional
CO001713,20250617,PR0007,A004,EQ0051,Instrumentación,111491.33,104557.29,100797.38,Proveedor internacional
CO001714,20250128,PR0026,A010,EQ0025,Parada planta,73703.69,115975.28,62998.98,Proveedor local
CO001715,20250108,PR0057,A008,EQ0012,Mano de obra,15673.54,22662.57,9752.59,Contratista minero
CO001716,20250412,PR0035,A004,EQ0002,Instrumentación,49184.3,54616.82,49387.72,Proveedor local
CO001717,20250213,PR0050,A005,EQ0044,Mano de obra,37873.96,34458.66,22451.02,Interno
CO001718,20250410,PR0062,A004,EQ0020,Componentes mayores,148299.3,134996.39,63380.48,Proveedor local
CO001719,20250423,PR0078,A004,EQ0057,Mano de obra,137851.65,134429.09,41185.54,Interno
CO001720,20250105,PR0056,A004,EQ0004,Lubricantes,34883.09,36085.09,9209.6,Contratista minero
CO001721,20250620,PR0079,A004,EQ0051,Contratistas,31003.94,30053.75,15382.76,Contratista minero
CO001722,20250524,PR0036,A004,EQ0060,Automatización,152412.43,169759.3,160416.96,Proveedor internacional
CO001723,20250612,PR0040,A013,EQ0050,Contratistas,25289.88,26686.22,26877.74,Contratista minero
CO001724,20250225,PR0078,A004,EQ0060,Componentes mayores,7662.96,8507.36,1781.74,Proveedor internacional
CO001725,20250513,PR0007,A005,EQ0044,Seguridad,101514.4,98008.21,48800.77,Contratista minero
CO001726,20250306,PR0077,A004,EQ0054,Parada planta,42969.45,50874.53,29562.87,Contratista minero
CO001727,20250420,PR0059,A008,EQ0012,Materiales de desgaste,66320.15,87062.54,63039.25,Proveedor internacional
CO001728,20250311,PR0079,A008,EQ0033,Lubricantes,78194.89,118972.91,22058.38,Interno
CO001729,20250605,PR0075,A017,EQ0014,Neumáticos,41969.57,55908.98,23674.91,Proveedor local
CO001730,20250506,PR0037,A017,EQ0041,Parada planta,97365.12,74551.07,27570.36,Proveedor internacional
CO001731,20250208,PR0039,A004,EQ0004,Seguridad,91904.39,76971.27,57479.88,Proveedor internacional
CO001732,20250320,PR0007,A006,EQ0056,Lubricantes,2924.43,3141.7,900.45,Proveedor local
CO001733,20250312,PR0013,A004,EQ0059,Energía,66786.49,40356.49,69016.36,Interno
CO001734,20250607,PR0027,A017,EQ0030,Seguridad,54087.14,50260.19,34680.32,Contratista minero
CO001735,20250325,PR0026,A010,EQ0039,Mano de obra,79423.31,107241.35,26718.73,Contratista minero
CO001736,20250624,PR0060,A005,EQ0013,Contratistas,36555.54,35002.16,28921.38,Proveedor local
CO001737,20250116,PR0002,A004,EQ0004,Lubricantes,108086.04,89045.97,93258.34,Proveedor local
CO001738,20250602,PR0062,A009,EQ0022,Mano de obra,59191.66,68155.6,36695.05,Interno
CO001739,20250605,PR0071,A010,EQ0015,Lubricantes,68250.16,112014.86,51407.9,Proveedor local
CO001740,20250326,PR0033,A008,EQ0033,Instrumentación,52352.07,68794.41,33216.89,Proveedor internacional
CO001741,20250422,PR0050,A017,EQ0003,Servicios externos,76278.27,83437.14,22357.05,Proveedor local
CO001742,20250407,PR0015,A017,EQ0021,Lubricantes,135576.36,137677.56,47495.7,Contratista minero
CO001743,20250517,PR0026,A008,EQ0033,Energía,123123.68,191552.73,130316.43,Proveedor internacional
CO001744,20250126,PR0015,A006,EQ0031,Automatización,132890.04,169973.99,65232.52,Proveedor local
CO001745,20250614,PR0050,A017,EQ0023,Automatización,125270.8,119897.89,98790.28,Interno
CO001746,20250124,PR0016,A005,EQ0037,Instrumentación,34375.48,27344.6,10770.59,Contratista minero
CO001747,20250111,PR0048,A005,EQ0037,Repuestos,93717.52,95640.38,101018.51,Interno
CO001748,20250403,PR0001,A017,EQ0005,Servicios externos,9607.24,11042.79,3187.94,Interno
CO001749,20250209,PR0014,A005,EQ0029,Automatización,94334.47,89109.63,50713.91,Proveedor local
CO001750,20250609,PR0066,A004,EQ0036,Lubricantes,112601.5,123402.35,61831.44,Contratista minero
CO001751,20250228,PR0033,A004,EQ0019,Energía,24457.91,40529.71,18170.03,Interno
CO001752,20250506,PR0059,A009,EQ0022,Componentes mayores,157279.61,183248.54,60648.22,Proveedor local
CO001753,20250121,PR0012,A005,EQ0037,Automatización,83346.09,88295.94,37541.58,Contratista minero
CO001754,20250401,PR0036,A004,EQ0046,Energía,120892.76,98491.71,120073.92,Contratista minero
CO001755,20250428,PR0074,A009,EQ0043,Parada planta,126926.69,145171.02,52305.18,Interno
CO001756,20250420,PR0079,A017,EQ0003,Lubricantes,140365.92,200948.25,66407.1,Proveedor local
CO001757,20250210,PR0078,A004,EQ0046,Seguridad,30630.89,39161.92,30965.25,Proveedor internacional
CO001758,20250507,PR0054,A017,EQ0008,Energía,149598.18,143699.02,60684.67,Proveedor internacional
CO001759,20250214,PR0005,A004,EQ0010,Repuestos,131657.08,142100.86,46773.06,Proveedor internacional
