MaintenanceID,DateKey,EquipmentID,AreaID,WorkTypeID,PriorityID,FailureMode,SystemCategory,DowntimeHours,RepairHours,MaintenanceCost,PlannedFlag
MT001613,20250619,EQ0019,A006,WT2,P2,Falla eléctrica,Control,2.45,1.12,912.73,False
MT001614,20250313,EQ0022,A003,WT1,P4,No aplica,Eléctrico,0.39,0.28,354.54,True
MT001615,20250109,EQ0038,A006,WT1,P4,No aplica,Control,0.19,0.08,34.09,True
MT001616,20250529,EQ0008,A004,WT1,P1,No aplica,Mecánico,1.46,0.74,525.81,True
MT001617,20250513,EQ0030,A002,WT1,P4,Desgaste,TI/OT,1.86,0.9,1664.16,True
MT001618,20250329,EQ0028,A001,WT2,P4,Sobrecalentamiento,Mecánico,3.3,2.36,1145.64,False
MT001619,20250225,EQ0038,A006,WT1,P1,No aplica,TI/OT,0.69,0.32,379.28,True
MT001620,20250416,EQ0016,A005,WT1,P4,Calibración,Eléctrico,1.77,1.57,365.14,True
MT001621,20250109,EQ0021,A005,WT1,P3,Desgaste,Eléctrico,1.2,0.62,729.07,True
MT001622,20250113,EQ0037,A005,WT1,P3,Falla eléctrica,TI/OT,2.1,1.25,685.28,True
MT001623,20250305,EQ0003,A004,WT1,P2,No aplica,Mecánico,2.07,1.55,975.2,True
MT001624,20250620,EQ0029,A004,WT1,P4,Desgaste,Mecánico,2.89,2.29,1075.3,True
MT001625,20250327,EQ0011,A005,WT2,P3,Calibración,Control,11.07,8.81,2557.65,False
MT001626,20250206,EQ0039,A005,WT1,P3,Falla eléctrica,Mecánico,3.56,3.07,1876.06,True
MT001627,20250608,EQ0013,A004,WT1,P2,Falla eléctrica,Mecánico,3.11,2.49,1069.96,True
MT001628,20250531,EQ0014,A006,WT2,P4,Calibración,Control,2.68,1.83,1645.55,False
MT001629,20250603,EQ0035,A003,WT2,P2,Desgaste,TI/OT,1.12,1.0,792.91,False
MT001630,20250321,EQ0010,A001,WT2,P4,Falla eléctrica,TI/OT,3.06,2.86,2350.94,False
MT001631,20250414,EQ0031,A003,WT2,P3,Calibración,Eléctrico,16.22,12.99,8722.41,False
MT001632,20250117,EQ0038,A006,WT2,P2,Calibración,Mecánico,5.49,3.02,1394.14,False
MT001633,20250502,EQ0010,A001,WT2,P4,Falla eléctrica,Control,3.41,2.29,3089.18,False
MT001634,20250412,EQ0010,A001,WT1,P3,Sobrecalentamiento,TI/OT,3.21,2.96,2653.63,True
MT001635,20250615,EQ0015,A002,WT1,P2,Desgaste,Energía,3.37,3.11,1681.06,True
MT001636,20250329,EQ0038,A006,WT1,P3,Sobrecalentamiento,Control,3.68,2.18,1690.48,True
MT001637,20250408,EQ0026,A001,WT2,P4,Calibración,Control,2.92,1.33,1640.5,False
MT001638,20250515,EQ0036,A002,WT2,P4,No aplica,Energía,16.74,8.11,3807.29,False
MT001639,20250503,EQ0026,A001,WT2,P3,Vibración,Mecánico,6.16,3.79,1846.61,False
MT001640,20250301,EQ0021,A005,WT1,P2,Desgaste,TI/OT,3.12,2.11,2564.8,True
MT001641,20250220,EQ0037,A005,WT1,P3,Desgaste,TI/OT,4.7,4.11,1529.24,True
MT001642,20250523,EQ0027,A006,WT1,P2,Calibración,Control,3.9,2.49,2801.75,True
MT001643,20250411,EQ0019,A006,WT1,P3,Falla eléctrica,Control,5.49,4.67,4462.33,True
MT001644,20250513,EQ0016,A005,WT1,P2,Calibración,Mecánico,4.54,3.41,2054.47,True
MT001645,20250518,EQ0034,A005,WT1,P3,No aplica,Mecánico,1.88,0.88,1381.55,True
MT001646,20250303,EQ0006,A005,WT2,P2,Calibración,Control,9.87,5.96,8882.05,False
MT001647,20250221,EQ0001,A003,WT1,P2,Vibración,Control,5.31,4.9,3980.35,True
MT001648,20250101,EQ0035,A003,WT1,P4,Calibración,Energía,2.25,1.07,1921.3,True
MT001649,20250312,EQ0001,A003,WT2,P4,No aplica,TI/OT,8.84,4.14,2545.44,False
MT001650,20250409,EQ0022,A003,WT1,P3,Desgaste,Control,1.35,0.64,1069.28,True
MT001651,20250626,EQ0020,A001,WT1,P2,Sobrecalentamiento,Control,0.39,0.29,311.94,True
MT001652,20250410,EQ0031,A003,WT2,P3,Calibración,TI/OT,8.07,4.82,2853.1,False
MT001653,20250109,EQ0025,A003,WT2,P3,Desgaste,Mecánico,0.46,0.36,197.73,False
MT001654,20250407,EQ0003,A004,WT2,P3,No aplica,Control,1.76,1.54,1628.69,False
MT001655,20250224,EQ0009,A005,WT2,P1,No aplica,Control,14.46,5.95,3501.36,False
MT001656,20250425,EQ0024,A006,WT1,P3,Vibración,Energía,3.17,2.45,1113.27,True
MT001657,20250205,EQ0007,A001,WT1,P2,No aplica,Eléctrico,3.51,2.13,1658.76,True
MT001658,20250621,EQ0019,A006,WT2,P3,Desgaste,Energía,1.35,0.89,680.49,False
MT001659,20250616,EQ0006,A005,WT2,P3,Falla eléctrica,Control,4.6,3.76,1926.19,False
MT001660,20250611,EQ0035,A003,WT2,P2,Calibración,Energía,3.91,2.78,3111.58,False
MT001661,20250131,EQ0017,A005,WT1,P1,Calibración,TI/OT,5.12,3.66,2771.78,True
MT001662,20250313,EQ0038,A006,WT2,P2,Falla eléctrica,TI/OT,2.29,2.11,1521.6,False
MT001663,20250116,EQ0002,A004,WT1,P1,Desgaste,Eléctrico,4.76,2.93,2656.13,True
MT001664,20250522,EQ0023,A005,WT2,P3,Desgaste,Eléctrico,17.59,8.06,14954.52,False
MT001665,20250423,EQ0014,A006,WT2,P3,Sobrecalentamiento,Energía,8.43,5.53,2902.03,False
MT001666,20250204,EQ0012,A004,WT2,P2,Falla eléctrica,Eléctrico,11.25,10.56,7851.69,False
MT001667,20250403,EQ0009,A005,WT1,P2,Vibración,Control,1.53,1.14,462.12,True
MT001668,20250517,EQ0015,A002,WT1,P3,No aplica,Control,2.25,1.55,700.01,True
MT001669,20250428,EQ0039,A005,WT2,P3,No aplica,Eléctrico,2.14,1.98,1489.96,False
MT001670,20250118,EQ0028,A001,WT1,P3,Falla eléctrica,Energía,0.55,0.49,248.15,True
MT001671,20250424,EQ0004,A004,WT1,P2,Calibración,Energía,2.34,1.08,1894.37,True
MT001672,20250628,EQ0025,A003,WT2,P4,Desgaste,Control,15.72,11.69,6804.61,False
MT001673,20250314,EQ0038,A006,WT1,P4,Calibración,Control,2.04,1.87,1775.74,True
MT001674,20250605,EQ0023,A005,WT1,P3,Sobrecalentamiento,Energía,1.51,0.68,973.99,True
MT001675,20250219,EQ0032,A005,WT2,P4,Vibración,Control,6.92,6.0,2562.26,False
MT001676,20250106,EQ0012,A004,WT2,P3,Vibración,Eléctrico,9.04,8.54,4177.27,False
MT001677,20250501,EQ0036,A002,WT1,P2,Vibración,TI/OT,3.31,1.61,1065.91,True
MT001678,20250328,EQ0029,A004,WT2,P2,Desgaste,Energía,7.75,4.84,5306.87,False
MT001679,20250429,EQ0007,A001,WT1,P1,Desgaste,Control,5.11,2.52,4802.98,True
MT001680,20250318,EQ0031,A003,WT2,P2,Desgaste,Control,15.36,7.99,6808.53,False
MT001681,20250409,EQ0001,A003,WT1,P4,No aplica,Eléctrico,2.46,1.16,719.34,True
MT001682,20250323,EQ0033,A003,WT2,P4,Sobrecalentamiento,Mecánico,4.55,3.83,1455.62,False
MT001683,20250605,EQ0038,A006,WT2,P3,Desgaste,Eléctrico,5.25,2.12,2416.98,False
MT001684,20250402,EQ0003,A004,WT1,P4,Vibración,TI/OT,2.5,1.43,1430.54,True
MT001685,20250608,EQ0001,A003,WT1,P2,Calibración,Mecánico,7.64,6.61,1454.47,True
MT001686,20250104,EQ0017,A005,WT2,P3,No aplica,Mecánico,8.53,4.54,7129.19,False
MT001687,20250327,EQ0039,A005,WT2,P2,Sobrecalentamiento,Control,6.91,6.16,1584.65,False
MT001688,20250523,EQ0023,A005,WT1,P3,Desgaste,Eléctrico,2.47,1.39,2020.81,True
MT001689,20250312,EQ0023,A005,WT2,P2,Vibración,Eléctrico,3.83,3.37,2774.03,False
MT001690,20250303,EQ0011,A005,WT2,P2,Falla eléctrica,Mecánico,4.98,4.49,2678.38,False
MT001691,20250616,EQ0004,A004,WT1,P2,Vibración,Energía,5.73,3.35,2408.27,True
MT001692,20250608,EQ0008,A004,WT2,P3,Calibración,TI/OT,5.3,3.37,4017.83,False
MT001693,20250323,EQ0014,A006,WT2,P2,Calibración,Energía,7.98,3.7,2780.45,False
MT001694,20250519,EQ0033,A003,WT1,P3,Sobrecalentamiento,Energía,2.0,1.04,1280.26,True
MT001695,20250108,EQ0007,A001,WT1,P2,Desgaste,Mecánico,1.71,1.23,795.2,True
MT001696,20250622,EQ0026,A001,WT1,P3,Desgaste,Eléctrico,0.78,0.72,360.9,True
MT001697,20250529,EQ0002,A004,WT2,P3,No aplica,TI/OT,4.42,3.51,1802.54,False
MT001698,20250109,EQ0027,A006,WT2,P3,No aplica,TI/OT,3.36,1.58,2941.08,False
MT001699,20250121,EQ0028,A001,WT1,P4,Falla eléctrica,Control,2.1,1.32,1225.59,True
MT001700,20250617,EQ0037,A005,WT1,P2,Vibración,TI/OT,4.75,3.59,2134.39,True
MT001701,20250608,EQ0018,A005,WT2,P3,Sobrecalentamiento,Energía,3.69,1.58,3277.02,False
MT001702,20250620,EQ0023,A005,WT2,P2,Desgaste,Control,4.03,2.57,2922.24,False
MT001703,20250111,EQ0028,A001,WT1,P4,Falla eléctrica,Mecánico,1.46,0.92,1305.1,True
MT001704,20250622,EQ0017,A005,WT1,P2,Falla eléctrica,Eléctrico,6.28,3.6,2118.47,True
MT001705,20250528,EQ0007,A001,WT2,P2,Vibración,Energía,6.34,2.7,2236.4,False
MT001706,20250328,EQ0005,A004,WT1,P4,Vibración,TI/OT,1.49,0.86,571.57,True
MT001707,20250307,EQ0026,A001,WT1,P4,Falla eléctrica,Control,4.76,2.03,1549.77,True
MT001708,20250615,EQ0033,A003,WT1,P3,No aplica,Mecánico,4.75,4.14,1313.97,True
MT001709,20250225,EQ0023,A005,WT2,P2,Vibración,Eléctrico,6.59,5.19,2354.8,False
MT001710,20250213,EQ0017,A005,WT1,P3,No aplica,TI/OT,2.33,1.27,526.68,True
MT001711,20250215,EQ0012,A004,WT1,P2,Desgaste,TI/OT,2.82,1.99,2375.23,True
MT001712,20250603,EQ0019,A006,WT1,P1,Calibración,TI/OT,2.53,1.99,538.96,True
MT001713,20250209,EQ0035,A003,WT1,P2,No aplica,Mecánico,0.88,0.58,801.64,True
MT001714,20250409,EQ0008,A004,WT1,P3,No aplica,Control,0.31,0.28,242.09,True
MT001715,20250127,EQ0032,A005,WT1,P3,Falla eléctrica,Control,1.29,0.9,777.42,True
MT001716,20250122,EQ0035,A003,WT1,P1,Vibración,TI/OT,0.38,0.23,102.98,True
MT001717,20250228,EQ0022,A003,WT1,P2,Calibración,Eléctrico,4.36,2.39,2310.52,True
MT001718,20250514,EQ0023,A005,WT2,P4,Desgaste,Eléctrico,4.5,3.23,3610.58,False
MT001719,20250302,EQ0020,A001,WT1,P4,Sobrecalentamiento,Energía,2.29,1.92,551.69,True
MT001720,20250621,EQ0011,A005,WT2,P3,Sobrecalentamiento,Control,10.26,6.41,2460.04,False
MT001721,20250620,EQ0009,A005,WT2,P4,Desgaste,Energía,1.18,0.79,872.51,False
MT001722,20250512,EQ0019,A006,WT2,P2,Desgaste,TI/OT,11.0,4.86,2700.17,False
MT001723,20250313,EQ0017,A005,WT1,P3,No aplica,Mecánico,2.51,1.34,1453.7,True
MT001724,20250328,EQ0030,A002,WT1,P2,Vibración,Control,6.23,5.59,5232.13,True
MT001725,20250420,EQ0037,A005,WT2,P3,Desgaste,Mecánico,2.06,0.99,875.54,False
MT001726,20250110,EQ0032,A005,WT1,P1,Calibración,Control,4.59,1.87,3513.8,True
MT001727,20250625,EQ0003,A004,WT1,P2,Calibración,Energía,4.13,2.33,1793.17,True
MT001728,20250222,EQ0028,A001,WT2,P1,No aplica,Energía,15.05,7.5,8047.62,False
MT001729,20250125,EQ0028,A001,WT2,P3,Sobrecalentamiento,Control,7.73,5.75,4039.64,False
MT001730,20250203,EQ0025,A003,WT2,P2,No aplica,TI/OT,2.28,1.44,491.63,False
MT001731,20250116,EQ0010,A001,WT1,P1,Falla eléctrica,Energía,7.38,5.69,5468.52,True
MT001732,20250508,EQ0004,A004,WT2,P1,No aplica,Mecánico,3.06,2.08,2463.09,False
MT001733,20250628,EQ0022,A003,WT1,P3,Sobrecalentamiento,Eléctrico,0.91,0.74,768.0,True
MT001734,20250107,EQ0008,A004,WT1,P2,Calibración,Energía,2.23,0.94,406.39,True
MT001735,20250403,EQ0015,A002,WT1,P4,Vibración,Eléctrico,2.81,1.5,2418.33,True
MT001736,20250526,EQ0035,A003,WT1,P2,Sobrecalentamiento,TI/OT,1.17,0.73,717.65,True
MT001737,20250226,EQ0025,A003,WT2,P3,No aplica,Control,7.14,2.91,3711.55,False
MT001738,20250129,EQ0036,A002,WT2,P2,No aplica,Energía,6.32,5.58,5139.92,False
MT001739,20250208,EQ0011,A005,WT2,P3,Sobrecalentamiento,Control,4.33,2.39,1008.57,False
MT001740,20250228,EQ0028,A001,WT2,P1,Falla eléctrica,Control,9.97,7.42,4254.75,False
MT001741,20250131,EQ0027,A006,WT1,P3,Calibración,TI/OT,2.71,2.52,613.34,True
MT001742,20250129,EQ0004,A004,WT1,P3,Vibración,Energía,0.9,0.43,606.2,True
MT001743,20250526,EQ0040,A003,WT2,P3,Desgaste,Mecánico,7.07,3.1,1946.34,False
MT001744,20250222,EQ0008,A004,WT2,P3,No aplica,TI/OT,13.05,10.15,6321.13,False
MT001745,20250109,EQ0034,A005,WT2,P1,Falla eléctrica,TI/OT,2.95,2.08,1534.33,False
MT001746,20250101,EQ0003,A004,WT1,P3,Calibración,Mecánico,3.06,2.65,1967.62,True
MT001747,20250525,EQ0025,A003,WT2,P1,Desgaste,Mecánico,10.43,8.26,2147.04,False
MT001748,20250328,EQ0017,A005,WT1,P2,No aplica,Mecánico,1.71,1.16,1060.52,True
MT001749,20250110,EQ0026,A001,WT2,P3,No aplica,Energía,6.58,6.25,4541.34,False
MT001750,20250417,EQ0038,A006,WT2,P2,Sobrecalentamiento,Control,7.14,4.85,5891.99,False
MT001751,20250330,EQ0017,A005,WT1,P3,Desgaste,Control,1.14,0.72,262.14,True
MT001752,20250303,EQ0023,A005,WT2,P3,Falla eléctrica,TI/OT,0.93,0.41,644.38,False
MT001753,20250224,EQ0012,A004,WT1,P3,No aplica,Eléctrico,3.55,2.65,3114.59,True
MT001754,20250205,EQ0034,A005,WT1,P3,Sobrecalentamiento,Eléctrico,4.13,3.15,2856.27,True
MT001755,20250411,EQ0015,A002,WT2,P3,Falla eléctrica,Control,3.98,2.49,3492.58,False
MT001756,20250330,EQ0012,A004,WT1,P2,Desgaste,Mecánico,0.92,0.4,700.85,True
MT001757,20250602,EQ0023,A005,WT1,P3,Desgaste,Mecánico,4.85,2.03,2155.3,True
MT001758,20250416,EQ0022,A003,WT1,P3,Falla eléctrica,Eléctrico,1.87,1.6,1094.77,True
MT001759,20250105,EQ0003,A004,WT1,P2,Calibración,Energía,6.46,5.2,2866.84,True
MT001760,20250312,EQ0001,A003,WT1,P1,Calibración,Control,0.72,0.49,162.36,True
MT001761,20250205,EQ0034,A005,WT1,P4,Calibración,Mecánico,1.87,1.61,1750.15,True
MT001762,20250106,EQ0005,A004,WT2,P3,Vibración,Eléctrico,8.04,7.23,7450.02,False
MT001763,20250523,EQ0033,A003,WT1,P2,Desgaste,Energía,4.8,2.7,2517.68,True
MT001764,20250218,EQ0030,A002,WT1,P2,No aplica,Mecánico,5.41,3.58,3653.9,True
MT001765,20250125,EQ0002,A004,WT1,P2,Vibración,Control,3.07,2.0,1933.96,True
MT001766,20250505,EQ0004,A004,WT2,P2,Vibración,Eléctrico,6.04,5.34,5391.39,False
MT001767,20250321,EQ0039,A005,WT2,P3,Vibración,Control,3.18,2.81,2955.64,False
MT001768,20250412,EQ0031,A003,WT1,P4,Calibración,Eléctrico,3.17,1.47,1660.97,True
MT001769,20250115,EQ0021,A005,WT1,P3,Falla eléctrica,Eléctrico,0.47,0.32,287.31,True
MT001770,20250104,EQ0018,A005,WT1,P4,Sobrecalentamiento,Eléctrico,0.19,0.17,42.47,True
MT001771,20250322,EQ0029,A004,WT2,P2,Vibración,Energía,4.3,2.93,3185.62,False
MT001772,20250602,EQ0021,A005,WT2,P3,Vibración,Energía,6.33,5.92,4368.98,False
MT001773,20250314,EQ0032,A005,WT2,P4,Vibración,Control,2.56,1.36,874.44,False
MT001774,20250424,EQ0020,A001,WT2,P3,Falla eléctrica,Control,1.77,1.39,358.71,False
MT001775,20250531,EQ0011,A005,WT2,P1,No aplica,Eléctrico,2.82,1.25,1196.09,False
MT001776,20250105,EQ0012,A004,WT1,P2,Desgaste,TI/OT,2.5,2.35,2348.67,True
MT001777,20250404,EQ0005,A004,WT2,P4,Calibración,Control,2.53,1.16,1028.68,False
MT001778,20250108,EQ0017,A005,WT1,P4,Desgaste,Mecánico,4.95,3.13,1460.74,True
MT001779,20250617,EQ0031,A003,WT1,P3,Vibración,Energía,4.03,1.75,1909.87,True
MT001780,20250428,EQ0015,A002,WT1,P4,Calibración,TI/OT,4.02,2.62,2021.47,True
MT001781,20250303,EQ0035,A003,WT2,P1,Sobrecalentamiento,Energía,1.65,1.33,413.57,False
MT001782,20250517,EQ0029,A004,WT1,P3,No aplica,TI/OT,3.52,2.42,3075.31,True
MT001783,20250405,EQ0030,A002,WT2,P2,Desgaste,Control,1.09,1.03,498.56,False
MT001784,20250315,EQ0005,A004,WT2,P1,Calibración,Eléctrico,4.57,1.88,3227.13,False
MT001785,20250626,EQ0037,A005,WT2,P3,Calibración,Control,2.33,2.05,987.3,False
MT001786,20250603,EQ0010,A001,WT1,P3,Falla eléctrica,Mecánico,0.76,0.67,272.45,True
MT001787,20250329,EQ0038,A006,WT2,P2,Sobrecalentamiento,Control,3.41,2.8,2300.74,False
MT001788,20250216,EQ0021,A005,WT1,P2,Calibración,TI/OT,2.07,1.29,1561.48,True
MT001789,20250428,EQ0017,A005,WT1,P2,No aplica,Control,2.61,1.32,986.33,True
MT001790,20250503,EQ0002,A004,WT2,P2,Desgaste,TI/OT,8.38,5.48,7169.24,False
MT001791,20250428,EQ0014,A006,WT1,P3,Falla eléctrica,TI/OT,1.76,1.4,543.12,True
MT001792,20250320,EQ0039,A005,WT1,P2,Falla eléctrica,Eléctrico,3.37,2.03,2515.56,True
MT001793,20250310,EQ0010,A001,WT1,P4,Calibración,Mecánico,1.01,0.45,667.0,True
MT001794,20250221,EQ0009,A005,WT1,P2,Calibración,Mecánico,1.05,0.48,791.58,True
MT001795,20250416,EQ0019,A006,WT1,P3,Calibración,Energía,4.05,3.6,3676.75,True
MT001796,20250117,EQ0020,A001,WT1,P3,Vibración,Energía,2.5,2.26,1673.16,True
MT001797,20250327,EQ0035,A003,WT2,P3,Falla eléctrica,TI/OT,1.67,1.57,431.75,False
MT001798,20250407,EQ0038,A006,WT2,P2,Vibración,TI/OT,1.68,0.95,416.32,False
MT001799,20250307,EQ0034,A005,WT1,P3,Sobrecalentamiento,Control,0.82,0.76,446.16,True
MT001800,20250309,EQ0005,A004,WT1,P4,Calibración,Eléctrico,0.17,0.13,117.17,True
