EnergyID,DateKey,AreaID,EquipmentID,LocationID,kWh,EnergyCost,OperatingHours,OutputUnits,Shift
EN0004795,20250225,A004,EQ0049,L009,4994.52,586.54,16.86,3004,Noche
EN0004796,20250518,A013,EQ0050,L007,5534.62,994.89,13.81,760,Noche
EN0004797,20250315,A017,EQ0040,L013,3133.1,546.4,13.45,2214,Noche
EN0004798,20250413,A010,EQ0032,L005,2289.56,385.22,6.5,868,Noche
EN0004799,20250322,A017,EQ0041,L013,3617.49,458.58,20.84,399,Noche
EN0004800,20250429,A017,EQ0003,L013,2804.33,461.2,8.32,2018,Tarde
EN0004801,20250222,A017,EQ0003,L013,1273.63,163.77,12.62,3291,Día
EN0004802,20250609,A017,EQ0021,L013,1675.92,285.08,6.6,2963,Tarde
EN0004803,20250210,A004,EQ0004,L009,5189.42,684.83,13.98,1825,Tarde
EN0004804,20250515,A017,EQ0021,L013,2067.48,287.39,14.83,1826,Día
EN0004805,20250217,A010,EQ0015,L005,11793.61,1616.7,23.26,2654,Tarde
EN0004806,20250224,A017,EQ0005,L013,4766.64,800.93,11.41,3136,Día
EN0004807,20250601,A017,EQ0030,L013,11062.41,1295.2,23.36,4101,Noche
EN0004808,20250115,A005,EQ0047,L016,3572.68,549.08,7.14,1117,Noche
EN0004809,20250511,A017,EQ0030,L013,6677.46,1167.71,19.52,1385,Noche
EN0004810,20250502,A008,EQ0058,L006,4240.01,429.55,17.89,728,Tarde
EN0004811,20250604,A004,EQ0051,L009,8900.46,1145.55,23.16,1130,Día
EN0004812,20250409,A004,EQ0036,L009,5352.02,611.48,20.4,3282,Tarde
EN0004813,20250618,A017,EQ0014,L013,3655.22,331.69,12.79,168,Tarde
EN0004814,20250127,A008,EQ0012,L006,4516.5,787.67,8.69,749,Tarde
EN0004815,20250104,A009,EQ0022,L006,5679.54,674.95,12.47,1520,Tarde
EN0004816,20250226,A012,EQ0045,L015,4876.25,694.65,19.01,206,Día
EN0004817,20250603,A005,EQ0029,L016,9783.2,948.2,20.86,1531,Tarde
EN0004818,20250118,A004,EQ0020,L009,4216.18,536.0,19.67,3608,Noche
EN0004819,20250312,A005,EQ0034,L016,21194.58,2365.24,23.26,2942,Tarde
EN0004820,20250310,A010,EQ0025,L005,5817.02,839.45,5.62,2113,Tarde
EN0004821,20250321,A010,EQ0015,L005,6177.72,768.0,10.07,2913,Día
EN0004822,20250430,A017,EQ0014,L013,3507.29,383.66,17.26,3083,Día
EN0004823,20250608,A004,EQ0010,L009,4156.97,502.96,10.25,1752,Día
EN0004824,20250520,A012,EQ0045,L015,2475.15,394.41,8.37,1430,Noche
EN0004825,20250607,A008,EQ0033,L006,10560.36,1098.62,20.57,3165,Noche
EN0004826,20250528,A005,EQ0044,L016,6635.06,1144.97,16.42,293,Noche
EN0004827,20250424,A004,EQ0036,L009,7960.62,1009.31,19.23,3666,Noche
EN0004828,20250416,A008,EQ0042,L006,4610.74,675.89,23.26,2502,Noche
EN0004829,20250518,A005,EQ0013,L016,1696.88,195.36,10.9,609,Día
EN0004830,20250107,A004,EQ0004,L009,3984.06,557.54,13.57,1363,Tarde
EN0004831,20250604,A010,EQ0038,L005,4094.89,543.35,8.06,4152,Día
EN0004832,20250421,A004,EQ0006,L009,4120.88,725.66,13.29,3706,Día
EN0004833,20250124,A004,EQ0057,L009,4751.47,839.13,15.35,3171,Día
EN0004834,20250221,A017,EQ0021,L013,4326.31,545.02,16.18,811,Noche
EN0004835,20250427,A008,EQ0012,L006,1905.99,327.85,9.28,1068,Día
EN0004836,20250121,A017,EQ0027,L013,6529.18,928.32,22.04,2667,Noche
EN0004837,20250331,A004,EQ0051,L009,734.29,131.41,8.84,2147,Tarde
EN0004838,20250412,A013,EQ0026,L007,2160.44,296.83,13.5,3935,Día
EN0004839,20250501,A017,EQ0003,L013,2791.68,288.14,8.11,2995,Tarde
EN0004840,20250103,A017,EQ0008,L013,4755.75,685.88,11.49,825,Noche
EN0004841,20250409,A017,EQ0014,L013,3037.51,539.51,18.6,287,Tarde
EN0004842,20250423,A010,EQ0028,L005,5809.37,1013.55,16.42,3696,Día
EN0004843,20250502,A004,EQ0054,L009,2947.93,335.01,8.32,3955,Tarde
EN0004844,20250425,A012,EQ0035,L015,7227.9,851.94,23.49,879,Día
EN0004845,20250204,A004,EQ0060,L009,4080.31,498.51,13.06,925,Día
EN0004846,20250121,A017,EQ0041,L013,2681.38,310.95,13.52,3100,Día
EN0004847,20250502,A004,EQ0048,L009,7387.47,1318.42,14.54,2912,Tarde
EN0004848,20250425,A004,EQ0046,L009,4340.43,522.61,10.58,2958,Día
EN0004849,20250503,A004,EQ0006,L009,4973.23,530.36,11.74,1868,Tarde
EN0004850,20250325,A017,EQ0005,L013,8368.45,1439.38,20.96,3328,Tarde
EN0004851,20250502,A004,EQ0006,L009,872.49,120.0,5.5,1062,Día
EN0004852,20250326,A004,EQ0006,L009,10418.28,1304.49,23.55,2051,Noche
EN0004853,20250405,A013,EQ0050,L007,7565.03,686.57,18.88,1913,Noche
EN0004854,20250624,A017,EQ0030,L013,7411.58,867.65,23.72,2422,Noche
EN0004855,20250604,A010,EQ0025,L005,7175.27,1233.22,19.24,3883,Noche
EN0004856,20250121,A013,EQ0026,L007,6023.91,753.95,21.94,1006,Tarde
EN0004857,20250227,A008,EQ0033,L006,2317.75,260.4,13.58,3671,Día
EN0004858,20250601,A004,EQ0060,L009,5189.01,919.69,23.78,3696,Día
EN0004859,20250225,A017,EQ0003,L013,1345.12,124.33,4.43,4149,Tarde
EN0004860,20250523,A008,EQ0042,L006,3357.9,327.77,23.9,3842,Día
EN0004861,20250325,A005,EQ0037,L016,6558.46,1080.68,22.01,3129,Tarde
EN0004862,20250126,A004,EQ0020,L009,2471.8,230.32,18.88,4099,Noche
EN0004863,20250424,A005,EQ0034,L016,2325.64,264.83,7.4,2329,Día
EN0004864,20250401,A017,EQ0024,L013,3003.62,452.41,6.21,4157,Día
EN0004865,20250212,A004,EQ0007,L009,2520.86,302.42,21.13,1577,Noche
EN0004866,20250104,A017,EQ0023,L013,2295.64,246.26,5.03,4166,Tarde
EN0004867,20250402,A004,EQ0010,L009,5770.26,520.39,11.7,1275,Día
EN0004868,20250630,A017,EQ0009,L013,2377.0,372.75,8.0,1001,Día
EN0004869,20250313,A009,EQ0043,L006,2805.96,389.23,12.9,3584,Tarde
EN0004870,20250125,A010,EQ0015,L005,1837.64,180.67,7.11,3047,Noche
EN0004871,20250226,A004,EQ0006,L009,5368.38,661.75,18.42,576,Tarde
EN0004872,20250128,A009,EQ0043,L006,1859.98,243.83,12.94,1164,Noche
EN0004873,20250609,A004,EQ0046,L009,4075.75,666.88,11.31,3346,Noche
EN0004874,20250204,A005,EQ0029,L016,3080.31,483.43,9.14,3291,Noche
EN0004875,20250208,A004,EQ0051,L009,9460.44,1468.94,22.65,4027,Tarde
EN0004876,20250531,A010,EQ0028,L005,2396.38,244.44,5.91,2162,Tarde
EN0004877,20250321,A004,EQ0018,L009,679.91,93.64,4.9,2790,Tarde
EN0004878,20250307,A008,EQ0012,L006,1085.43,191.93,5.07,867,Día
EN0004879,20250411,A010,EQ0028,L005,3286.04,567.57,6.91,3110,Día
EN0004880,20250125,A013,EQ0026,L007,8752.5,1098.64,17.5,1725,Noche
EN0004881,20250615,A005,EQ0034,L016,8683.18,1089.98,22.23,1680,Noche
EN0004882,20250115,A004,EQ0051,L009,4565.22,597.48,11.58,1907,Noche
EN0004883,20250206,A009,EQ0043,L006,597.57,64.54,4.78,3061,Día
EN0004884,20250313,A017,EQ0040,L013,5268.1,805.41,10.55,2367,Tarde
EN0004885,20250206,A004,EQ0053,L009,8085.08,764.46,17.6,1002,Noche
EN0004886,20250202,A004,EQ0036,L009,10032.96,1303.44,19.76,501,Tarde
EN0004887,20250505,A004,EQ0049,L009,5387.51,719.38,14.23,121,Tarde
EN0004888,20250516,A010,EQ0032,L005,6133.79,592.11,13.03,2732,Noche
EN0004889,20250328,A004,EQ0046,L009,5124.81,832.89,16.0,2037,Día
EN0004890,20250401,A005,EQ0001,L016,4410.73,459.0,9.65,3855,Noche
EN0004891,20250621,A017,EQ0005,L013,5299.37,507.67,16.31,3056,Noche
EN0004892,20250228,A017,EQ0021,L013,1550.75,191.74,16.02,2623,Día
EN0004893,20250111,A008,EQ0058,L006,4168.41,392.69,8.82,1297,Tarde
EN0004894,20250116,A012,EQ0045,L015,3115.43,380.26,17.7,1267,Día
EN0004895,20250609,A004,EQ0048,L009,4404.89,420.4,23.97,476,Día
EN0004896,20250613,A004,EQ0020,L009,8824.5,1138.64,19.07,2768,Día
EN0004897,20250612,A017,EQ0003,L013,10398.09,1210.49,20.05,1374,Día
EN0004898,20250411,A012,EQ0045,L015,11584.4,2035.9,23.97,364,Tarde
EN0004899,20250131,A017,EQ0024,L013,1437.08,145.44,5.06,1438,Tarde
EN0004900,20250527,A010,EQ0038,L005,3505.65,418.02,15.72,2150,Noche
EN0004901,20250108,A009,EQ0043,L006,6219.15,897.13,20.95,1781,Tarde
EN0004902,20250629,A017,EQ0030,L013,4313.01,507.58,18.83,4094,Día
EN0004903,20250107,A004,EQ0059,L009,5041.38,597.0,9.81,2644,Noche
EN0004904,20250502,A005,EQ0044,L016,8889.5,1316.73,19.79,1673,Día
EN0004905,20250519,A004,EQ0006,L009,644.39,102.97,6.7,657,Día
EN0004906,20250429,A004,EQ0049,L009,5731.23,832.17,20.67,1672,Día
EN0004907,20250122,A010,EQ0028,L005,4295.11,647.3,15.22,1205,Tarde
EN0004908,20250324,A005,EQ0029,L016,10201.2,1706.2,12.06,1366,Noche
EN0004909,20250410,A004,EQ0036,L009,2938.38,265.14,17.0,139,Día
EN0004910,20250213,A010,EQ0038,L005,4952.31,718.55,22.35,2943,Noche
EN0004911,20250121,A013,EQ0026,L007,7072.95,877.86,21.06,293,Tarde
EN0004912,20250108,A004,EQ0004,L009,5304.67,820.28,22.22,230,Tarde
EN0004913,20250307,A010,EQ0025,L005,13501.13,1472.68,17.48,1838,Noche
EN0004914,20250419,A010,EQ0032,L005,1633.47,197.89,12.6,863,Noche
EN0004915,20250412,A004,EQ0048,L009,9682.04,1381.76,18.85,2347,Noche
EN0004916,20250423,A010,EQ0015,L005,5883.74,585.61,14.12,1414,Día
EN0004917,20250320,A008,EQ0042,L006,1164.74,178.66,5.86,4043,Tarde
EN0004918,20250421,A017,EQ0041,L013,10589.86,1224.41,23.14,1888,Día
EN0004919,20250226,A004,EQ0036,L009,2612.36,241.24,12.25,1674,Día
EN0004920,20250115,A004,EQ0057,L009,1125.78,134.14,4.16,2649,Noche
EN0004921,20250309,A010,EQ0028,L005,5021.41,522.86,15.03,1807,Noche
EN0004922,20250615,A017,EQ0017,L013,7431.47,763.86,23.28,622,Noche
EN0004923,20250215,A006,EQ0031,L016,1601.86,181.46,6.93,2444,Noche
EN0004924,20250413,A008,EQ0058,L006,1654.03,202.62,20.24,636,Día
EN0004925,20250517,A008,EQ0042,L006,2966.15,280.82,9.54,2230,Tarde
EN0004926,20250511,A004,EQ0007,L009,9831.83,1031.67,23.5,2154,Día
EN0004927,20250609,A010,EQ0039,L005,6587.55,1099.94,20.82,3518,Noche
EN0004928,20250213,A006,EQ0031,L016,2413.46,354.54,6.32,3757,Noche
EN0004929,20250325,A017,EQ0017,L013,1415.47,212.06,10.08,3735,Tarde
EN0004930,20250119,A004,EQ0006,L009,2719.09,478.56,10.29,843,Noche
EN0004931,20250626,A017,EQ0024,L013,8278.35,826.54,22.23,3834,Día
EN0004932,20250114,A005,EQ0029,L016,7926.43,828.54,16.84,2703,Noche
EN0004933,20250601,A004,EQ0020,L009,7260.62,1244.11,18.1,2503,Día
EN0004934,20250428,A008,EQ0033,L006,1789.38,193.44,10.41,1672,Noche
EN0004935,20250312,A017,EQ0027,L013,4031.18,646.12,13.37,3068,Tarde
EN0004936,20250121,A005,EQ0001,L016,1688.15,273.63,11.71,179,Noche
EN0004937,20250223,A004,EQ0060,L009,8295.48,1326.27,22.42,2256,Tarde
EN0004938,20250311,A008,EQ0058,L006,1160.96,136.74,13.35,3107,Tarde
EN0004939,20250415,A004,EQ0054,L009,7568.42,1314.69,18.69,2300,Tarde
EN0004940,20250614,A017,EQ0005,L013,2597.24,375.01,6.24,1608,Día
EN0004941,20250519,A004,EQ0007,L009,7823.95,1400.46,19.15,3546,Noche
EN0004942,20250427,A006,EQ0056,L016,1305.49,126.47,6.31,2077,Noche
EN0004943,20250407,A004,EQ0053,L009,7809.03,1103.62,19.3,673,Tarde
EN0004944,20250426,A012,EQ0045,L015,6585.18,1045.84,16.06,394,Día
EN0004945,20250227,A004,EQ0060,L009,2281.42,275.95,14.93,1178,Noche
EN0004946,20250417,A005,EQ0013,L016,4040.42,534.42,9.52,1402,Noche
EN0004947,20250208,A017,EQ0030,L013,1590.59,237.84,19.3,3595,Día
EN0004948,20250617,A010,EQ0015,L005,5854.24,1005.8,15.17,967,Día
EN0004949,20250110,A008,EQ0042,L006,3535.21,518.45,9.77,631,Tarde
EN0004950,20250202,A017,EQ0021,L013,1661.75,183.73,5.92,2929,Tarde
EN0004951,20250403,A017,EQ0009,L013,3484.32,365.63,18.11,151,Día
EN0004952,20250127,A004,EQ0053,L009,2382.6,304.08,5.03,3195,Noche
EN0004953,20250116,A005,EQ0037,L016,3044.33,414.54,20.49,1341,Tarde
EN0004954,20250223,A017,EQ0027,L013,3839.87,674.16,7.41,1219,Noche
EN0004955,20250305,A017,EQ0003,L013,3722.07,445.14,9.13,3456,Día
EN0004956,20250501,A005,EQ0044,L016,2950.76,398.01,16.96,2275,Tarde
EN0004957,20250501,A004,EQ0011,L009,3065.21,428.81,16.04,880,Tarde
EN0004958,20250415,A017,EQ0021,L013,1338.83,223.42,13.07,1971,Noche
EN0004959,20250223,A005,EQ0001,L016,2205.69,340.12,18.2,664,Día
EN0004960,20250223,A005,EQ0037,L016,6321.38,589.87,21.31,2728,Noche
EN0004961,20250501,A005,EQ0034,L016,5343.63,751.85,10.79,1047,Tarde
EN0004962,20250223,A008,EQ0042,L006,3422.03,552.7,13.28,3327,Noche
EN0004963,20250531,A008,EQ0058,L006,6225.35,569.38,17.38,419,Tarde
EN0004964,20250106,A017,EQ0021,L013,2076.87,273.77,14.97,1093,Día
EN0004965,20250130,A017,EQ0017,L013,4652.07,809.41,20.62,3464,Día
EN0004966,20250427,A017,EQ0005,L013,7684.68,915.37,16.34,1582,Día
EN0004967,20250217,A017,EQ0009,L013,2810.97,476.08,7.54,866,Día
EN0004968,20250604,A004,EQ0048,L009,756.71,84.32,9.22,3854,Tarde
EN0004969,20250430,A008,EQ0033,L006,8382.31,1457.45,18.2,1220,Noche
EN0004970,20250418,A004,EQ0060,L009,2158.41,366.4,7.2,403,Día
EN0004971,20250507,A004,EQ0057,L009,2376.7,290.21,14.52,2181,Día
EN0004972,20250501,A010,EQ0028,L005,5770.36,620.8,15.94,507,Tarde
EN0004973,20250403,A004,EQ0049,L009,3272.41,412.03,14.23,3171,Día
EN0004974,20250408,A010,EQ0028,L005,3951.71,625.97,17.88,1358,Día
EN0004975,20250605,A017,EQ0009,L013,4569.07,716.39,9.46,608,Noche
EN0004976,20250213,A005,EQ0016,L016,1762.72,214.25,4.55,1624,Tarde
EN0004977,20250316,A010,EQ0015,L005,6052.69,1085.46,16.39,832,Tarde
EN0004978,20250627,A004,EQ0046,L009,2046.14,198.66,10.05,297,Tarde
EN0004979,20250202,A017,EQ0008,L013,1571.64,222.55,4.17,4140,Noche
EN0004980,20250112,A005,EQ0013,L016,8691.93,1154.64,23.44,1075,Noche
EN0004981,20250512,A004,EQ0053,L009,1502.16,216.96,8.34,3622,Tarde
EN0004982,20250411,A004,EQ0049,L009,1239.39,146.06,8.32,1772,Noche
EN0004983,20250608,A012,EQ0045,L015,1792.86,168.44,19.03,3461,Noche
EN0004984,20250224,A004,EQ0004,L009,2299.79,304.81,8.07,1757,Noche
EN0004985,20250120,A017,EQ0023,L013,1705.25,295.96,5.41,1195,Noche
EN0004986,20250529,A008,EQ0042,L006,3802.34,522.49,21.94,760,Tarde
EN0004987,20250617,A010,EQ0038,L005,7423.43,1052.52,20.23,3515,Día
EN0004988,20250417,A010,EQ0015,L005,6444.93,978.15,19.39,3789,Día
EN0004989,20250612,A017,EQ0005,L013,1333.89,156.48,8.48,1846,Noche
EN0004990,20250103,A013,EQ0026,L007,2318.37,261.88,16.94,2164,Tarde
EN0004991,20250329,A010,EQ0039,L005,4528.25,511.73,12.51,905,Día
EN0004992,20250219,A004,EQ0002,L009,3299.62,562.46,16.11,1505,Noche
EN0004993,20250619,A017,EQ0017,L013,950.43,116.57,4.78,347,Noche
EN0004994,20250117,A005,EQ0044,L016,2851.94,425.28,23.71,3844,Noche
EN0004995,20250216,A005,EQ0029,L016,870.02,151.53,6.58,1204,Día
EN0004996,20250310,A006,EQ0056,L016,2429.2,255.92,15.97,2305,Tarde
EN0004997,20250526,A017,EQ0055,L013,1972.42,187.17,5.95,2054,Tarde
EN0004998,20250313,A004,EQ0019,L009,2671.5,240.96,14.92,4040,Noche
EN0004999,20250621,A008,EQ0033,L006,2512.32,308.69,5.49,2268,Día
EN0005000,20250326,A004,EQ0011,L009,2545.52,320.04,14.29,3924,Noche
EN0005001,20250603,A017,EQ0008,L013,2340.54,374.36,4.53,334,Noche
EN0005002,20250119,A017,EQ0003,L013,5046.46,774.75,13.81,1033,Día
EN0005003,20250430,A004,EQ0010,L009,2556.54,363.21,10.63,2476,Día
EN0005004,20250424,A017,EQ0021,L013,2613.52,385.91,17.02,1606,Día
EN0005005,20250213,A017,EQ0014,L013,3566.78,527.45,13.57,666,Día
EN0005006,20250115,A017,EQ0040,L013,2419.76,333.44,22.11,4060,Noche
EN0005007,20250623,A010,EQ0025,L005,3754.95,504.15,14.23,2215,Tarde
EN0005008,20250403,A004,EQ0046,L009,9319.69,1604.58,18.76,1118,Tarde
EN0005009,20250119,A004,EQ0048,L009,7901.07,1380.92,18.57,3023,Día
EN0005010,20250526,A017,EQ0021,L013,1731.0,164.68,9.78,2529,Tarde
EN0005011,20250624,A013,EQ0026,L007,1558.43,144.37,10.19,3350,Tarde
EN0005012,20250523,A017,EQ0009,L013,6768.58,656.77,23.22,1169,Noche
EN0005013,20250427,A010,EQ0039,L005,7400.59,1260.77,15.0,301,Tarde
EN0005014,20250111,A017,EQ0021,L013,7753.43,846.06,18.9,1025,Día
EN0005015,20250214,A010,EQ0028,L005,6903.02,695.19,13.32,4178,Tarde
EN0005016,20250218,A004,EQ0060,L009,5973.46,967.4,23.49,1417,Tarde
EN0005017,20250131,A004,EQ0051,L009,604.96,55.49,4.53,4177,Noche
EN0005018,20250213,A005,EQ0016,L016,2186.94,249.45,19.84,1008,Noche
EN0005019,20250506,A017,EQ0003,L013,2270.6,400.72,6.71,3459,Tarde
EN0005020,20250524,A004,EQ0002,L009,7771.27,1250.77,20.02,4032,Noche
EN0005021,20250129,A004,EQ0007,L009,778.98,112.47,7.59,695,Tarde
EN0005022,20250112,A010,EQ0032,L005,570.37,64.99,4.39,399,Noche
EN0005023,20250104,A010,EQ0025,L005,7379.41,675.86,17.61,2324,Tarde
EN0005024,20250516,A010,EQ0039,L005,704.42,112.47,4.15,2983,Noche
EN0005025,20250629,A004,EQ0036,L009,1110.35,189.72,7.83,1218,Día
EN0005026,20250417,A017,EQ0003,L013,1023.78,175.6,4.58,3592,Tarde
EN0005027,20250304,A017,EQ0040,L013,8333.46,853.81,18.11,3741,Noche
EN0005028,20250611,A004,EQ0052,L009,7294.32,1025.3,18.89,1865,Tarde
EN0005029,20250514,A004,EQ0010,L009,7802.17,1181.67,21.63,2340,Día
EN0005030,20250604,A008,EQ0012,L006,2538.57,256.9,13.21,1521,Noche
EN0005031,20250110,A005,EQ0016,L016,2824.74,396.21,6.07,2885,Día
EN0005032,20250105,A013,EQ0026,L007,10166.91,1393.86,23.11,1842,Tarde
EN0005033,20250406,A017,EQ0040,L013,3486.81,546.78,22.95,4034,Tarde
EN0005034,20250525,A004,EQ0053,L009,1581.74,191.36,5.59,964,Día
EN0005035,20250421,A005,EQ0013,L016,3172.39,518.78,15.03,635,Día
EN0005036,20250428,A010,EQ0032,L005,1245.87,156.28,4.68,2458,Tarde
EN0005037,20250104,A004,EQ0048,L009,2357.35,371.65,8.41,865,Día
EN0005038,20250331,A004,EQ0004,L009,4761.0,494.57,14.24,1106,Día
EN0005039,20250414,A017,EQ0017,L013,10114.39,1747.97,20.34,2178,Noche
EN0005040,20250509,A004,EQ0007,L009,2611.87,349.73,14.9,1336,Tarde
EN0005041,20250107,A005,EQ0037,L016,4677.51,442.97,18.99,2062,Noche
EN0005042,20250227,A017,EQ0005,L013,5002.31,864.32,13.02,2306,Noche
EN0005043,20250525,A010,EQ0038,L005,1959.0,247.31,14.75,1992,Día
EN0005044,20250517,A017,EQ0027,L013,2484.19,377.25,17.18,1087,Tarde
EN0005045,20250228,A005,EQ0037,L016,6246.42,608.17,17.83,257,Tarde
EN0005046,20250508,A006,EQ0056,L016,4195.73,625.84,17.83,3944,Noche
EN0005047,20250618,A017,EQ0017,L013,5250.69,590.18,12.88,1724,Día
EN0005048,20250516,A017,EQ0024,L013,11042.41,1669.28,22.16,1557,Tarde
EN0005049,20250305,A004,EQ0057,L009,10746.85,1732.08,21.69,626,Tarde
EN0005050,20250112,A008,EQ0033,L006,5732.34,815.47,17.05,3754,Día
EN0005051,20250108,A004,EQ0054,L009,3814.53,611.26,15.45,3058,Tarde
EN0005052,20250128,A017,EQ0008,L013,1307.31,176.22,8.06,2590,Tarde
EN0005053,20250605,A010,EQ0038,L005,5995.98,650.76,13.39,1710,Día
EN0005054,20250314,A004,EQ0019,L009,7013.93,1244.06,16.25,3041,Tarde
EN0005055,20250123,A012,EQ0045,L015,3028.36,492.27,9.17,2958,Día
EN0005056,20250206,A010,EQ0025,L005,3417.31,418.35,11.61,532,Día
EN0005057,20250325,A010,EQ0028,L005,9906.41,1470.56,12.52,1693,Día
EN0005058,20250223,A017,EQ0027,L013,4988.28,893.83,10.29,3075,Día
EN0005059,20250130,A005,EQ0047,L016,8970.47,1369.72,19.93,3352,Noche
EN0005060,20250619,A004,EQ0053,L009,3134.81,475.15,6.18,2841,Día
EN0005061,20250209,A004,EQ0051,L009,1127.94,180.02,13.84,305,Tarde
EN0005062,20250310,A008,EQ0033,L006,5068.16,494.85,18.56,823,Tarde
EN0005063,20250126,A017,EQ0009,L013,2314.84,264.63,10.47,1269,Día
EN0005064,20250528,A017,EQ0024,L013,3359.14,364.95,13.34,1498,Tarde
EN0005065,20250127,A004,EQ0048,L009,8844.64,1543.1,17.85,3758,Tarde
EN0005066,20250615,A010,EQ0015,L005,4647.22,490.07,15.7,1228,Día
EN0005067,20250615,A010,EQ0015,L005,3355.89,372.34,8.27,300,Día
EN0005068,20250503,A004,EQ0051,L009,1051.29,104.31,6.1,256,Día
EN0005069,20250319,A004,EQ0010,L009,635.97,97.25,6.64,1128,Tarde
EN0005070,20250607,A010,EQ0028,L005,5711.25,552.62,22.82,1406,Día
EN0005071,20250109,A005,EQ0044,L016,6674.49,805.97,20.74,258,Tarde
EN0005072,20250625,A004,EQ0010,L009,7173.19,987.7,16.42,1593,Día
EN0005073,20250508,A004,EQ0046,L009,1731.13,178.55,11.8,3009,Noche
EN0005074,20250317,A005,EQ0044,L016,9587.64,1307.55,13.7,2049,Día
EN0005075,20250513,A017,EQ0005,L013,1989.89,345.44,6.16,884,Día
EN0005076,20250327,A004,EQ0004,L009,2170.67,364.59,8.48,1913,Noche
EN0005077,20250404,A005,EQ0001,L016,3773.71,525.28,7.83,372,Tarde
EN0005078,20250204,A013,EQ0050,L007,1059.67,180.86,4.31,981,Noche
EN0005079,20250412,A017,EQ0009,L013,825.71,137.8,8.64,4161,Día
EN0005080,20250308,A017,EQ0003,L013,7733.38,1190.22,16.03,2843,Día
EN0005081,20250528,A010,EQ0038,L005,1560.45,270.83,12.02,2319,Tarde
EN0005082,20250227,A005,EQ0034,L016,2572.18,398.42,12.94,2279,Noche
EN0005083,20250624,A017,EQ0009,L013,2745.74,434.51,17.58,4122,Noche
EN0005084,20250512,A004,EQ0059,L009,1282.92,152.44,7.36,195,Noche
EN0005085,20250426,A012,EQ0035,L015,2963.23,407.05,8.31,1767,Día
EN0005086,20250209,A013,EQ0026,L007,1341.51,124.64,5.22,929,Tarde
EN0005087,20250529,A017,EQ0008,L013,4931.81,562.98,15.27,3318,Día
EN0005088,20250323,A004,EQ0006,L009,2953.0,386.93,8.89,765,Tarde
EN0005089,20250218,A009,EQ0022,L006,2628.88,260.1,14.92,728,Día
EN0005090,20250328,A017,EQ0003,L013,1730.44,298.17,8.99,3675,Noche
EN0005091,20250430,A005,EQ0037,L016,3293.85,545.43,13.2,3744,Día
EN0005092,20250630,A017,EQ0041,L013,1980.23,350.64,15.91,1179,Noche
EN0005093,20250422,A013,EQ0050,L007,3676.72,573.37,9.86,4199,Noche
EN0005094,20250227,A017,EQ0003,L013,3086.66,499.13,16.0,3133,Noche
EN0005095,20250322,A017,EQ0003,L013,8130.43,1176.83,17.55,4003,Tarde
EN0005096,20250629,A004,EQ0060,L009,5740.51,645.59,15.26,1089,Tarde
EN0005097,20250115,A004,EQ0059,L009,3177.21,354.31,21.28,2154,Tarde
EN0005098,20250316,A017,EQ0021,L013,3229.9,321.87,18.61,3167,Tarde
EN0005099,20250508,A009,EQ0043,L006,9249.64,1560.84,19.12,940,Noche
EN0005100,20250126,A017,EQ0005,L013,1229.82,124.91,12.16,405,Noche
EN0005101,20250628,A005,EQ0047,L016,8436.22,1342.89,16.69,2899,Noche
EN0005102,20250312,A010,EQ0038,L005,7861.33,1371.79,10.06,573,Tarde
EN0005103,20250423,A005,EQ0001,L016,6091.72,876.31,16.69,1649,Día
EN0005104,20250221,A004,EQ0049,L009,10095.07,1658.95,21.26,4185,Tarde
EN0005105,20250623,A010,EQ0028,L005,6893.11,991.66,13.67,4147,Tarde
EN0005106,20250421,A004,EQ0010,L009,4406.67,461.26,19.32,1586,Noche
EN0005107,20250607,A013,EQ0026,L007,814.75,85.3,9.02,1104,Noche
EN0005108,20250127,A004,EQ0048,L009,2775.74,381.84,5.67,338,Día
EN0005109,20250302,A017,EQ0017,L013,4456.24,707.54,11.52,405,Tarde
EN0005110,20250519,A005,EQ0016,L016,4145.4,631.23,10.61,1727,Tarde
EN0005111,20250620,A004,EQ0054,L009,4484.27,547.61,12.37,2339,Noche
EN0005112,20250516,A004,EQ0010,L009,1400.08,188.42,4.45,2220,Noche
EN0005113,20250622,A004,EQ0011,L009,10541.84,1182.28,20.64,312,Noche
EN0005114,20250305,A017,EQ0017,L013,2112.25,241.87,15.48,3047,Día
EN0005115,20250326,A006,EQ0056,L016,2642.18,299.83,6.44,1903,Tarde
EN0005116,20250608,A010,EQ0025,L005,2768.03,422.15,7.79,640,Noche
EN0005117,20250126,A013,EQ0026,L007,10125.04,1234.61,19.59,700,Tarde
EN0005118,20250222,A004,EQ0007,L009,6063.82,961.05,21.4,4146,Noche
EN0005119,20250109,A008,EQ0033,L006,2385.88,250.71,6.16,1031,Tarde
EN0005120,20250501,A004,EQ0046,L009,2675.23,391.99,20.08,3907,Tarde
EN0005121,20250510,A017,EQ0040,L013,3802.91,398.41,9.96,2960,Día
EN0005122,20250107,A005,EQ0016,L016,5372.86,847.81,12.08,615,Día
EN0005123,20250328,A004,EQ0002,L009,6184.89,827.35,21.24,1402,Tarde
EN0005124,20250622,A004,EQ0051,L009,3519.32,450.62,20.35,2789,Día
EN0005125,20250402,A010,EQ0025,L005,6932.08,677.33,13.88,1637,Tarde
EN0005126,20250214,A012,EQ0035,L015,2207.34,206.54,20.01,2186,Tarde
