CostID,DateKey,ProjectID,AreaID,EquipmentID,CostCategory,BudgetAmount,ActualAmount,CommittedAmount,VendorType,_SourceFile,_ExportedAt,_LegacyRowNumber,UnusedERPColumn
CO001517,20250312,PR0080,A006,EQ0014,Energía,6991.37,7396.96,7594.53,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1517,legacy-cost-center
CO001518,20250424,PR0038,A006,EQ0022,Materiales,47223.97,49290.5,43404.31,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1518,legacy-cost-center
CO001519,20250412,PR0079,A001,EQ0020,Mano de obra,29057.38,25645.62,9448.49,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1519,legacy-cost-center
CO001520,20250526,PR0008,A006,EQ0031,Contratista,19431.21,19066.47,12520.79,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1520,legacy-cost-center
CO001521,20250318,PR0050,A002,EQ0007,Servicios,41244.6,38589.2,39817.22,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1521,legacy-cost-center
CO001522,20250616,PR0024,A004,EQ0020,Energía,44691.72,50524.36,13633.76,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1522,legacy-cost-center
CO001523,20250401,PR0039,A001,EQ0016,Mano de obra,36878.43,47844.28,33506.61,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1523,legacy-cost-center
CO001524,20250122,PR0030,A004,EQ0012,Servicios,40809.61,28282.53,34469.16,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1524,legacy-cost-center
CO001525,20250618,PR0049,A006,EQ0030,Materiales,51519.01,39355.96,50440.06,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1525,legacy-cost-center
CO001526,20250122,PR0029,A005,EQ0031,Servicios,9347.97,10447.34,5736.04,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1526,legacy-cost-center
CO001527,20250201,PR0028,A002,EQ0026,Energía,9392.22,8015.81,5038.35,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1527,legacy-cost-center
CO001528,20250201,PR0009,A004,EQ0007,Servicios,53632.49,224961.81,33729.27,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1528,legacy-cost-center
CO001529,20250504,PR0065,A006,EQ0025,Contratista,35321.31,37056.7,34333.5,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1529,legacy-cost-center
CO001530,20250305,PR0013,A006,EQ0021,Energía,45024.34,49266.05,34181.96,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1530,legacy-cost-center
CO001531,20250305,PR0008,A006,EQ0032,Materiales,58808.46,48440.64,18305.59,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1531,legacy-cost-center
CO001532,20250326,PR0047,A003,EQ0012,Mano de obra,32147.53,35120.61,28044.77,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1532,legacy-cost-center
CO001533,20250219,PR0076,A001,EQ0001,Materiales,30260.07,28285.24,14536.51,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1533,legacy-cost-center
CO001534,20250617,PR0002,A002,EQ0002,Mano de obra,53271.67,62490.94,16889.53,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1534,legacy-cost-center
CO001535,20250418,PR0058,A006,EQ0012,Mano de obra,22957.06,23522.91,22576.08,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1535,legacy-cost-center
CO001536,20250530,PR0052,A004,EQ0011,Repuestos,32383.94,22189.06,6505.33,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1536,legacy-cost-center
CO001537,20250408,PR0044,A006,EQ0017,Energía,49684.97,52017.23,19922.21,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1537,legacy-cost-center
CO001538,20250609,PR0043,A003,EQ0016,Materiales,23432.62,18043.26,14709.22,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1538,legacy-cost-center
CO001539,20250604,PR0010,A003,EQ0004,Energía,4235.43,2690.15,4412.82,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1539,legacy-cost-center
CO001540,20250518,PR0058,A006,EQ0017,Servicios,63159.83,72844.92,45041.63,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1540,legacy-cost-center
CO001541,20250106,PR0077,A001,EQ0019,Materiales,37886.83,35953.51,28687.85,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1541,legacy-cost-center
CO001542,20250120,PR0035,A003,EQ0014,Mano de obra,68209.9,73529.83,71115.55,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1542,legacy-cost-center
CO001543,20250319,PR0030,A004,EQ0034,Contratista,37184.07,40429.98,28369.91,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1543,legacy-cost-center
CO001544,20250318,PR0072,A001,EQ0019,Materiales,57019.11,48309.64,39835.77,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1544,legacy-cost-center
CO001545,20250610,PR0077,A001,EQ0010,Servicios,37664.05,41369.67,23402.73,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1545,legacy-cost-center
CO001546,20250519,PR0008,A006,EQ0010,Mano de obra,56861.97,65270.9,52787.53,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1546,legacy-cost-center
CO001547,20250311,PR0014,A005,EQ0018,Materiales,17981.85,26980.38,17511.94,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1547,legacy-cost-center
CO001548,20250501,PR0079,A001,EQ0011,Repuestos,27639.71,26182.81,11480.74,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1548,legacy-cost-center
CO001549,20250425,PR0037,A005,EQ0024,Materiales,68514.01,87036.22,49833.32,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1549,legacy-cost-center
CO001550,20250517,PR0041,A003,EQ0037,Repuestos,68436.87,51080.77,16621.05,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1550,legacy-cost-center
CO001551,20250219,PR0045,A003,EQ0023,Repuestos,56453.11,54072.47,56691.44,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1551,legacy-cost-center
CO001552,20250620,PR0075,A002,EQ0001,Repuestos,24921.87,26374.3,14662.88,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1552,legacy-cost-center
CO001553,20250301,PR0016,A004,EQ0029,Servicios,39450.64,31723.37,13886.72,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1553,legacy-cost-center
CO001554,20250402,PR0061,A005,EQ0008,Materiales,52885.24,61169.94,49780.92,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1554,legacy-cost-center
CO001555,20250120,PR0056,A003,EQ0013,Repuestos,57532.28,57957.46,33471.13,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1555,legacy-cost-center
CO001556,20250520,PR0013,A006,EQ0007,Repuestos,59330.0,58445.13,21639.4,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1556,legacy-cost-center
CO001557,20250527,PR0027,A006,EQ0027,Energía,25092.62,28010.05,21617.08,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1557,legacy-cost-center
CO001558,20250430,PR0005,A002,EQ0028,Servicios,47073.44,42390.71,15637.82,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1558,legacy-cost-center
CO001559,20250113,PR0067,A002,EQ0017,Repuestos,8075.61,7890.2,8143.42,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1559,legacy-cost-center
CO001560,20250215,PR0009,A004,EQ0017,Energía,53646.95,56533.41,12985.52,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1560,legacy-cost-center
CO001561,20250208,PR0040,A003,EQ0015,Mano de obra,37405.11,41413.72,18363.59,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1561,legacy-cost-center
CO001562,20250617,PR0059,A003,EQ0005,Energía,58844.2,61041.17,15331.0,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1562,legacy-cost-center
CO001563,20250623,PR0033,A006,EQ0006,Contratista,24882.38,27177.41,12569.9,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1563,legacy-cost-center
CO001564,20250106,PR0036,A002,EQ0038,Servicios,36487.77,28928.22,14858.92,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1564,legacy-cost-center
CO001565,20250210,PR0020,A003,EQ0035,Repuestos,6396.87,7070.82,4434.78,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1565,legacy-cost-center
CO001566,20250427,PR0017,A003,EQ0039,Repuestos,33054.86,37597.18,12464.01,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1566,legacy-cost-center
CO001567,20250602,PR0057,A002,EQ0015,Energía,19729.17,20763.9,19725.89,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1567,legacy-cost-center
CO001568,20250530,PR0063,A001,EQ0025,Servicios,2721.21,2837.44,1521.0,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1568,legacy-cost-center
CO001569,20250201,PR0031,A003,EQ0019,Materiales,58461.08,63265.81,23507.99,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1569,legacy-cost-center
CO001570,20250329,PR0038,A006,EQ0007,Contratista,52410.77,46313.96,23284.35,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1570,legacy-cost-center
CO001571,20250601,PR0020,A003,EQ0015,Repuestos,40859.07,40202.0,22887.17,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1571,legacy-cost-center
CO001572,20250210,PR0031,A003,EQ0003,Materiales,69182.77,79758.8,61762.6,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1572,legacy-cost-center
CO001573,20250530,PR0050,A002,EQ0024,Energía,27315.65,31663.93,13613.77,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1573,legacy-cost-center
CO001574,20250228,PR0036,A002,EQ0027,Mano de obra,60098.85,69581.86,58556.81,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1574,legacy-cost-center
CO001575,20250402,PR0034,A003,EQ0013,Servicios,41824.66,42508.02,16757.64,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1575,legacy-cost-center
CO001576,20250520,PR0020,A003,EQ0037,Repuestos,9057.64,8630.59,7738.96,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1576,legacy-cost-center
CO001577,20250603,PR0052,A004,EQ0004,Mano de obra,33434.34,34173.55,30835.18,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1577,legacy-cost-center
CO001578,20250409,PR0078,A004,EQ0019,Energía,24399.26,29372.13,22400.3,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1578,legacy-cost-center
CO001579,20250328,PR0063,A001,EQ0028,Contratista,5893.95,5126.19,2201.91,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1579,legacy-cost-center
CO001580,20250427,PR0003,A006,EQ0021,Mano de obra,24334.5,22600.22,24558.82,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1580,legacy-cost-center
CO001581,20250423,PR0024,A004,EQ0033,Repuestos,69639.58,54728.6,33585.91,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1581,legacy-cost-center
CO001582,20250528,PR0017,A003,EQ0013,Energía,57678.58,66852.65,13124.89,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1582,legacy-cost-center
CO001583,20250418,PR0071,A002,EQ0015,Repuestos,32993.28,29680.16,26731.92,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1583,legacy-cost-center
CO001584,20250626,PR0067,A002,EQ0023,Contratista,39642.5,36336.53,14324.83,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1584,legacy-cost-center
CO001585,20250523,PR0057,A002,EQ0023,Repuestos,18216.55,16955.06,8173.04,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1585,legacy-cost-center
CO001586,20250125,PR0079,A001,EQ0004,Contratista,56909.66,49706.46,53584.89,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1586,legacy-cost-center
CO001587,20250331,PR0029,A005,EQ0014,Mano de obra,19917.26,28772.94,13178.6,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1587,legacy-cost-center
CO001588,20250410,PR0050,A002,EQ0015,Mano de obra,29800.1,35672.87,13677.62,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1588,legacy-cost-center
CO001589,20250220,PR0068,A004,EQ0040,Mano de obra,15313.27,13859.87,9223.33,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1589,legacy-cost-center
CO001590,20250507,PR0075,A002,EQ0017,Materiales,43086.4,38787.18,17128.1,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1590,legacy-cost-center
CO001591,20250407,PR0016,A004,EQ0005,Repuestos,18669.53,16082.64,11861.14,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1591,legacy-cost-center
CO001592,20250623,PR0063,A001,EQ0017,Materiales,61445.79,65848.23,62308.41,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1592,legacy-cost-center
CO001593,20250214,PR0042,A005,EQ0031,Mano de obra,43578.84,56807.77,19235.51,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1593,legacy-cost-center
CO001594,20250421,PR0060,A002,EQ0038,Materiales,66221.75,87016.85,17039.47,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1594,legacy-cost-center
CO001595,20250304,PR0012,A006,EQ0026,Servicios,43652.4,37597.8,9560.8,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1595,legacy-cost-center
CO001596,20250424,PR0069,A006,EQ0006,Servicios,27830.91,28169.05,27137.27,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1596,legacy-cost-center
CO001597,20250310,PR0022,A005,EQ0013,Servicios,52395.55,67332.24,39970.31,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1597,legacy-cost-center
CO001598,20250216,PR0015,A001,EQ0026,Repuestos,19713.95,16612.27,8624.65,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1598,legacy-cost-center
CO001599,20250514,PR0032,A003,EQ0031,Repuestos,59641.63,61369.46,50005.72,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1599,legacy-cost-center
CO001600,20250530,PR0052,A004,EQ0033,Materiales,2581.76,2808.54,1099.32,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1600,legacy-cost-center
CO001601,20250224,PR0030,A004,EQ0038,Mano de obra,57234.5,55497.41,17836.16,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1601,legacy-cost-center
CO001602,20250501,PR0012,A006,EQ0033,Contratista,67163.63,33906.37,70991.2,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1602,legacy-cost-center
CO001603,20250206,PR0016,A004,EQ0040,Energía,16711.82,13599.74,13714.03,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1603,legacy-cost-center
CO001604,20250415,PR0017,A003,EQ0004,Contratista,30275.09,28217.21,23842.94,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1604,legacy-cost-center
CO001605,20250112,PR0016,A004,EQ0002,Contratista,26946.79,28349.29,9395.74,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1605,legacy-cost-center
CO001606,20250314,PR0039,A001,EQ0023,Repuestos,17626.31,18392.92,11416.96,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1606,legacy-cost-center
CO001607,20250201,PR0031,A003,EQ0037,Mano de obra,50654.41,62511.39,43916.42,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1607,legacy-cost-center
CO001608,20250319,PR0046,A006,EQ0008,Contratista,48566.11,52599.62,47518.19,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1608,legacy-cost-center
CO001609,20250421,PR0050,A002,EQ0016,Repuestos,47782.6,39080.62,36884.82,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1609,legacy-cost-center
CO001610,20250326,PR0028,A002,EQ0040,Contratista,20855.22,22869.31,7697.34,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1610,legacy-cost-center
CO001611,20250621,PR0051,A002,EQ0020,Energía,15544.99,14236.34,3710.73,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1611,legacy-cost-center
CO001612,20250502,PR0012,A006,EQ0029,Mano de obra,3253.74,3510.33,1126.55,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1612,legacy-cost-center
CO001613,20250331,PR0013,A006,EQ0030,Energía,14093.99,13926.68,11075.27,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1613,legacy-cost-center
CO001614,20250415,PR0023,A001,EQ0035,Servicios,13521.63,12262.03,4700.82,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1614,legacy-cost-center
CO001615,20250619,PR0074,A006,EQ0036,Servicios,40309.39,43904.22,27079.47,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1615,legacy-cost-center
CO001616,20250610,PR0027,A006,EQ0019,Materiales,8012.06,6129.97,3740.36,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1616,legacy-cost-center
CO001617,20250406,PR0013,A006,EQ0039,Repuestos,14460.88,14091.54,14110.25,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1617,legacy-cost-center
CO001618,20250126,PR0079,A001,EQ0003,Contratista,57593.53,60161.33,21035.16,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1618,legacy-cost-center
CO001619,20250603,PR0033,A006,EQ0029,Mano de obra,25299.25,22222.53,12214.48,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1619,legacy-cost-center
CO001620,20250226,PR0079,A001,EQ0038,Materiales,39792.37,41915.56,28688.04,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1620,legacy-cost-center
CO001621,20250417,PR0022,A005,EQ0023,Servicios,17727.3,24035.52,6036.38,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1621,legacy-cost-center
CO001622,20250408,PR0067,A002,EQ0035,Mano de obra,46250.07,55996.55,49764.16,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1622,legacy-cost-center
CO001623,20250531,PR0068,A004,EQ0024,Energía,29386.04,29524.75,18116.77,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1623,legacy-cost-center
CO001624,20250513,PR0008,A006,EQ0036,Mano de obra,11023.92,8321.41,9784.05,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1624,legacy-cost-center
CO001625,20250519,PR0053,A001,EQ0016,Contratista,22733.41,21980.61,18542.98,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1625,legacy-cost-center
CO001626,20250518,PR0076,A001,EQ0038,Contratista,18632.59,18281.52,13576.34,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1626,legacy-cost-center
CO001627,20250124,PR0016,A004,EQ0025,Mano de obra,61515.05,61054.11,13948.61,Proveedor local,project_fact_costos_export.csv,2026-06-23T00:00:00,1627,legacy-cost-center
CO001628,20250128,PR0023,A001,EQ0022,Mano de obra,46256.51,46518.76,42974.3,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1628,legacy-cost-center
CO001629,20250206,PR0023,A001,EQ0033,Servicios,26501.17,25302.78,25391.86,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1629,legacy-cost-center
CO001630,20250106,PR0061,A005,EQ0029,Energía,3991.76,6021.98,1037.59,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1630,legacy-cost-center
CO001631,20250116,PR0019,A003,EQ0018,Servicios,65243.54,63768.32,22042.76,Interno,project_fact_costos_export.csv,2026-06-23T00:00:00,1631,legacy-cost-center
CO001632,20250423,PR0057,A002,EQ0007,Mano de obra,52619.39,58282.65,12991.15,Contratista,project_fact_costos_export.csv,2026-06-23T00:00:00,1632,legacy-cost-center
CO001633,20250414,PR0031,A003,EQ0039,Materiales,20633.78,17714.62,13921.09,Proveedor internacional,project_fact_costos_export.csv,2026-06-23T00:00:00,1633,legacy-cost-center
