ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours,_SourceFile,_ExportedAt,_LegacyRowNumber
PD001891,20250204,A004,R026,L014,Día,6960,6883,10.48,9.22,1.27,project_fact_productividad_export.csv,2026-06-23T00:00:00,1891
PD001892,20250202,A003,R028,L004,Noche,3405,3149,11.0,9.36,1.64,project_fact_productividad_export.csv,2026-06-23T00:00:00,1892
PD001893,20250518,A008,R026,L005,Noche,2650,2175,7.99,7.13,0.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,1893
PD001894,20250218,A004,R004,L014,Tarde,8361,7724,10.58,9.15,1.43,project_fact_productividad_export.csv,2026-06-23T00:00:00,1894
PD001895,20250512,A008,R009,L013,Día,2236,2027,11.13,9.8,1.33,project_fact_productividad_export.csv,2026-06-23T00:00:00,1895
PD001896,20250103,A001,R013,L007,Tarde,6394,6062,8.62,6.18,2.44,project_fact_productividad_export.csv,2026-06-23T00:00:00,1896
PD001897,20250603,A014,R010,L015,Tarde,215,239,9.27,7.96,1.31,project_fact_productividad_export.csv,2026-06-23T00:00:00,1897
PD001898,20250630,A011,R007,L014,Noche,221,195,10.26,8.25,2.01,project_fact_productividad_export.csv,2026-06-23T00:00:00,1898
PD001899,20250115,A006,R027,L001,Día,2793,2635,11.88,8.6,3.28,project_fact_productividad_export.csv,2026-06-23T00:00:00,1899
PD001900,20250601,A013,R006,L013,Día,56,48,6.76,6.13,0.63,project_fact_productividad_export.csv,2026-06-23T00:00:00,1900
PD001901,20250523,A015,R030,L003,Noche,121,135,7.28,6.67,0.62,project_fact_productividad_export.csv,2026-06-23T00:00:00,1901
PD001902,20250429,A016,R028,L002,Noche,29,29,9.92,9.0,0.92,project_fact_productividad_export.csv,2026-06-23T00:00:00,1902
PD001903,20250209,A009,R012,L017,Día,3453,3196,7.07,5.19,1.88,project_fact_productividad_export.csv,2026-06-23T00:00:00,1903
PD001904,20250424,A013,R017,L014,Noche,186,180,11.83,8.32,3.51,project_fact_productividad_export.csv,2026-06-23T00:00:00,1904
PD001905,20250501,A001,R010,L005,Tarde,5055,3983,11.58,9.73,1.85,project_fact_productividad_export.csv,2026-06-23T00:00:00,1905
PD001906,20250619,A001,R021,L015,Noche,5652,4863,11.37,8.7,2.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,1906
PD001907,20250531,A004,R012,L013,Noche,5550,5119,6.39,5.59,0.79,project_fact_productividad_export.csv,2026-06-23T00:00:00,1907
PD001908,20250510,A005,R008,L014,Noche,3278,3432,10.84,8.9,1.94,project_fact_productividad_export.csv,2026-06-23T00:00:00,1908
PD001909,20250511,A017,R004,L013,Tarde,137,117,11.66,8.42,3.24,project_fact_productividad_export.csv,2026-06-23T00:00:00,1909
PD001910,20250606,A016,R030,L008,Tarde,241,240,8.26,6.02,2.23,project_fact_productividad_export.csv,2026-06-23T00:00:00,1910
PD001911,20250115,A015,R018,L004,Noche,154,154,10.2,7.54,2.66,project_fact_productividad_export.csv,2026-06-23T00:00:00,1911
PD001912,20250622,A002,R007,L007,Tarde,201,253,10.45,7.54,2.9,project_fact_productividad_export.csv,2026-06-23T00:00:00,1912
PD001913,20250511,A006,R024,L007,Tarde,3986,3976,8.53,5.83,2.7,project_fact_productividad_export.csv,2026-06-23T00:00:00,1913
PD001914,20250407,A007,R006,L014,Día,1358,1006,8.0,7.14,0.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,1914
PD001915,20250210,A002,R025,L005,Tarde,252,254,9.55,6.85,2.7,project_fact_productividad_export.csv,2026-06-23T00:00:00,1915
PD001916,20250211,A009,R018,L012,Tarde,3783,3130,6.29,3.78,2.52,project_fact_productividad_export.csv,2026-06-23T00:00:00,1916
PD001917,20250124,A012,R027,L011,Día,117,113,11.4,9.8,1.61,project_fact_productividad_export.csv,2026-06-23T00:00:00,1917
PD001918,20250124,A010,R013,L009,Noche,2712,1714,9.14,5.83,3.3,project_fact_productividad_export.csv,2026-06-23T00:00:00,1918
PD001919,20250517,A011,R006,L001,Día,20,18,10.65,9.21,1.44,project_fact_productividad_export.csv,2026-06-23T00:00:00,1919
PD001920,20250330,A016,R024,L001,Noche,74,74,7.44,6.41,1.04,project_fact_productividad_export.csv,2026-06-23T00:00:00,1920
PD001921,20250302,A014,R021,L012,Tarde,157,133,8.83,6.15,2.68,project_fact_productividad_export.csv,2026-06-23T00:00:00,1921
PD001922,20250316,A009,R018,L002,Día,3416,2231,6.58,5.76,0.82,project_fact_productividad_export.csv,2026-06-23T00:00:00,1922
PD001923,20250526,A002,R015,L010,Noche,111,108,9.57,8.26,1.31,project_fact_productividad_export.csv,2026-06-23T00:00:00,1923
PD001924,20250610,A015,R028,L013,Tarde,21,20,7.56,5.85,1.71,project_fact_productividad_export.csv,2026-06-23T00:00:00,1924
PD001925,20250503,A010,R021,L011,Tarde,1317,1110,10.87,9.19,1.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,1925
PD001926,20250419,A011,R029,L004,Día,100,97,8.5,6.19,2.31,project_fact_productividad_export.csv,2026-06-23T00:00:00,1926
PD001927,20250322,A012,R011,L010,Noche,127,136,8.02,5.82,2.2,project_fact_productividad_export.csv,2026-06-23T00:00:00,1927
PD001928,20250214,A014,R003,L008,Tarde,139,125,7.86,6.26,1.6,project_fact_productividad_export.csv,2026-06-23T00:00:00,1928
PD001929,20250127,A016,R024,L002,Tarde,226,199,11.72,10.75,0.97,project_fact_productividad_export.csv,2026-06-23T00:00:00,1929
PD001930,20250510,A014,R014,L010,Noche,87,70,11.36,10.28,1.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,1930
PD001931,20250511,A010,R017,L012,Noche,1148,701,8.64,6.62,2.02,project_fact_productividad_export.csv,2026-06-23T00:00:00,1931
PD001932,20250313,A014,R028,L002,Día,161,165,9.83,8.18,1.65,project_fact_productividad_export.csv,2026-06-23T00:00:00,1932
PD001933,20250605,A015,R015,L015,Tarde,149,153,9.83,8.73,1.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,1933
PD001934,20250330,A010,R013,L007,Día,1866,1552,11.4,9.73,1.67,project_fact_productividad_export.csv,2026-06-23T00:00:00,1934
PD001935,20250406,A007,R023,L012,Día,2684,2025,6.88,5.68,1.2,project_fact_productividad_export.csv,2026-06-23T00:00:00,1935
PD001936,20250404,A004,R014,L015,Tarde,3429,3396,11.42,8.38,3.05,project_fact_productividad_export.csv,2026-06-23T00:00:00,1936
PD001937,20250421,A010,R018,L006,Tarde,3629,3057,7.62,5.78,1.84,project_fact_productividad_export.csv,2026-06-23T00:00:00,1937
PD001938,20250219,A010,R018,L012,Día,2036,1400,9.68,8.42,1.26,project_fact_productividad_export.csv,2026-06-23T00:00:00,1938
PD001939,20250604,A010,R028,L012,Día,947,824,11.98,9.86,2.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,1939
PD001940,20250521,A015,R023,L017,Noche,104,98,9.6,7.53,2.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,1940
PD001941,20250228,A017,R002,L003,Tarde,133,119,8.41,6.33,2.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,1941
PD001942,20250219,A006,R016,L015,Día,3553,3170,10.99,9.09,1.9,project_fact_productividad_export.csv,2026-06-23T00:00:00,1942
PD001943,20250411,A004,R021,L006,Día,3864,3756,8.65,7.81,0.85,project_fact_productividad_export.csv,2026-06-23T00:00:00,1943
PD001944,20250225,A006,R004,L012,Día,4135,4538,10.65,8.29,2.37,project_fact_productividad_export.csv,2026-06-23T00:00:00,1944
PD001945,20250115,A011,R009,L011,Tarde,231,196,7.89,6.72,1.17,project_fact_productividad_export.csv,2026-06-23T00:00:00,1945
PD001946,20250529,A017,R020,L013,Tarde,54,53,6.77,5.83,0.94,project_fact_productividad_export.csv,2026-06-23T00:00:00,1946
PD001947,20250419,A006,R013,L011,Noche,1614,1539,8.82,6.67,2.15,project_fact_productividad_export.csv,2026-06-23T00:00:00,1947
PD001948,20250318,A002,R030,L006,Noche,107,103,8.94,6.32,2.62,project_fact_productividad_export.csv,2026-06-23T00:00:00,1948
PD001949,20250606,A001,R019,L011,Día,5551,4975,11.26,9.1,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,1949
PD001950,20250410,A007,R015,L006,Noche,2090,1365,9.84,6.49,3.35,project_fact_productividad_export.csv,2026-06-23T00:00:00,1950
PD001951,20250106,A010,R014,L011,Tarde,2125,1775,10.38,6.33,4.05,project_fact_productividad_export.csv,2026-06-23T00:00:00,1951
PD001952,20250220,A008,R020,L012,Noche,3421,2713,6.16,5.08,1.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,1952
PD001953,20250503,A013,R008,L011,Tarde,47,44,9.78,6.76,3.02,project_fact_productividad_export.csv,2026-06-23T00:00:00,1953
PD001954,20250123,A009,R016,L001,Tarde,864,582,9.29,5.95,3.34,project_fact_productividad_export.csv,2026-06-23T00:00:00,1954
PD001955,20250520,A002,R016,L014,Día,26,20,11.85,8.71,3.14,project_fact_productividad_export.csv,2026-06-23T00:00:00,1955
PD001956,20250113,A014,R006,L006,Noche,70,53,10.42,8.82,1.6,project_fact_productividad_export.csv,2026-06-23T00:00:00,1956
PD001957,20250206,A012,R013,L004,Tarde,95,107,8.14,6.29,1.85,project_fact_productividad_export.csv,2026-06-23T00:00:00,1957
PD001958,20250114,A014,R006,L015,Tarde,130,116,10.96,9.1,1.87,project_fact_productividad_export.csv,2026-06-23T00:00:00,1958
PD001959,20250301,A013,R030,L002,Día,250,256,8.48,6.2,2.28,project_fact_productividad_export.csv,2026-06-23T00:00:00,1959
PD001960,20250330,A007,R021,L006,Noche,3599,2437,9.66,5.77,3.89,project_fact_productividad_export.csv,2026-06-23T00:00:00,1960
PD001961,20250521,A009,R021,L001,Día,1139,942,11.83,7.65,4.18,project_fact_productividad_export.csv,2026-06-23T00:00:00,1961
PD001962,20250322,A003,R001,L003,Día,5577,6062,8.11,6.02,2.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,1962
PD001963,20250406,A016,R024,L012,Tarde,33,30,11.49,8.71,2.78,project_fact_productividad_export.csv,2026-06-23T00:00:00,1963
PD001964,20250416,A006,R002,L011,Noche,1432,1120,8.57,6.03,2.54,project_fact_productividad_export.csv,2026-06-23T00:00:00,1964
PD001965,20250115,A015,R022,L002,Día,234,215,9.14,6.77,2.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,1965
PD001966,20250113,A004,R010,L007,Tarde,3509,3046,9.69,7.33,2.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,1966
PD001967,20250301,A001,R018,L002,Día,7149,7424,7.15,5.66,1.5,project_fact_productividad_export.csv,2026-06-23T00:00:00,1967
PD001968,20250112,A001,R010,L013,Tarde,5777,5771,6.93,4.91,2.02,project_fact_productividad_export.csv,2026-06-23T00:00:00,1968
PD001969,20250306,A004,R020,L009,Tarde,4306,3486,10.9,8.12,2.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,1969
PD001970,20250406,A006,R029,L004,Día,1252,1521,8.09,7.04,1.05,project_fact_productividad_export.csv,2026-06-23T00:00:00,1970
PD001971,20250626,A002,R025,L012,Día,92,80,7.7,6.12,1.58,project_fact_productividad_export.csv,2026-06-23T00:00:00,1971
PD001972,20250304,A017,R029,L007,Noche,114,112,9.38,7.55,1.82,project_fact_productividad_export.csv,2026-06-23T00:00:00,1972
PD001973,20250305,A001,R011,L016,Noche,6706,6849,7.99,7.13,0.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,1973
PD001974,20250526,A012,R006,L016,Día,258,272,7.9,6.5,1.4,project_fact_productividad_export.csv,2026-06-23T00:00:00,1974
PD001975,20250518,A017,R020,L017,Tarde,25,23,8.06,6.94,1.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,1975
PD001976,20250610,A017,R006,L009,Día,37,33,7.01,5.29,1.72,project_fact_productividad_export.csv,2026-06-23T00:00:00,1976
PD001977,20250112,A008,R024,L013,Día,3957,3612,9.59,7.35,2.25,project_fact_productividad_export.csv,2026-06-23T00:00:00,1977
PD001978,20250215,A004,R005,L017,Noche,2994,3014,10.39,9.48,0.91,project_fact_productividad_export.csv,2026-06-23T00:00:00,1978
PD001979,20250304,A011,R008,L015,Día,184,179,7.73,5.69,2.04,project_fact_productividad_export.csv,2026-06-23T00:00:00,1979
PD001980,20250203,A016,R007,L013,Día,120,99,9.43,6.57,2.86,project_fact_productividad_export.csv,2026-06-23T00:00:00,1980
PD001981,20250530,A014,R027,L010,Día,152,164,6.63,5.92,0.71,project_fact_productividad_export.csv,2026-06-23T00:00:00,1981
PD001982,20250617,A008,R005,L008,Tarde,3435,3264,7.62,6.58,1.04,project_fact_productividad_export.csv,2026-06-23T00:00:00,1982
PD001983,20250113,A012,R017,L005,Tarde,198,177,8.29,7.06,1.24,project_fact_productividad_export.csv,2026-06-23T00:00:00,1983
PD001984,20250118,A017,R028,L016,Tarde,224,207,9.81,6.94,2.87,project_fact_productividad_export.csv,2026-06-23T00:00:00,1984
PD001985,20250620,A016,R011,L004,Tarde,145,138,6.32,5.36,0.97,project_fact_productividad_export.csv,2026-06-23T00:00:00,1985
PD001986,20250413,A001,R007,L015,Tarde,6459,7425,9.04,8.05,0.99,project_fact_productividad_export.csv,2026-06-23T00:00:00,1986
PD001987,20250419,A001,R003,L006,Noche,3556,3261,8.7,6.29,2.41,project_fact_productividad_export.csv,2026-06-23T00:00:00,1987
PD001988,20250513,A017,R013,L013,Noche,147,174,6.5,5.75,0.76,project_fact_productividad_export.csv,2026-06-23T00:00:00,1988
PD001989,20250525,A015,R002,L012,Tarde,76,70,8.55,6.55,2.0,project_fact_productividad_export.csv,2026-06-23T00:00:00,1989
PD001990,20250303,A015,R019,L001,Tarde,125,118,9.75,8.79,0.96,project_fact_productividad_export.csv,2026-06-23T00:00:00,1990
PD001991,20250521,A010,R024,L005,Noche,2391,1667,9.72,8.57,1.15,project_fact_productividad_export.csv,2026-06-23T00:00:00,1991
PD001992,20250529,A016,R022,L017,Tarde,110,113,9.55,8.53,1.02,project_fact_productividad_export.csv,2026-06-23T00:00:00,1992
PD001993,20250513,A015,R018,L001,Tarde,241,196,6.9,4.84,2.06,project_fact_productividad_export.csv,2026-06-23T00:00:00,1993
PD001994,20250427,A004,R014,L012,Noche,7156,7341,8.6,6.65,1.95,project_fact_productividad_export.csv,2026-06-23T00:00:00,1994
PD001995,20250105,A005,R013,L016,Tarde,1893,1765,11.91,10.7,1.22,project_fact_productividad_export.csv,2026-06-23T00:00:00,1995
PD001996,20250115,A011,R024,L013,Tarde,97,95,7.9,6.42,1.48,project_fact_productividad_export.csv,2026-06-23T00:00:00,1996
PD001997,20250413,A016,R028,L005,Tarde,211,199,8.37,6.33,2.04,project_fact_productividad_export.csv,2026-06-23T00:00:00,1997
PD001998,20250510,A017,R023,L015,Tarde,150,140,8.46,7.37,1.09,project_fact_productividad_export.csv,2026-06-23T00:00:00,1998
PD001999,20250202,A012,R006,L007,Día,161,145,8.08,7.34,0.74,project_fact_productividad_export.csv,2026-06-23T00:00:00,1999
PD002000,20250507,A011,R022,L006,Tarde,221,209,9.26,6.9,2.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,2000
PD002001,20250311,A014,R008,L016,Día,193,178,8.22,6.1,2.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,2001
PD002002,20250520,A009,R022,L012,Día,3650,2814,11.01,9.69,1.32,project_fact_productividad_export.csv,2026-06-23T00:00:00,2002
PD002003,20250521,A011,R011,L013,Tarde,80,70,7.06,4.94,2.11,project_fact_productividad_export.csv,2026-06-23T00:00:00,2003
PD002004,20250119,A013,R010,L017,Día,184,177,9.06,6.97,2.08,project_fact_productividad_export.csv,2026-06-23T00:00:00,2004
PD002005,20250412,A003,R005,L010,Tarde,8297,9365,11.66,9.56,2.1,project_fact_productividad_export.csv,2026-06-23T00:00:00,2005
PD002006,20250510,A003,R002,L007,Día,7451,7051,8.08,6.55,1.53,project_fact_productividad_export.csv,2026-06-23T00:00:00,2006
PD002007,20250315,A010,R004,L003,Tarde,4076,3999,11.74,9.22,2.52,project_fact_productividad_export.csv,2026-06-23T00:00:00,2007
PD002008,20250518,A012,R005,L005,Tarde,209,161,10.23,7.68,2.55,project_fact_productividad_export.csv,2026-06-23T00:00:00,2008
PD002009,20250201,A017,R027,L006,Tarde,93,88,9.63,8.39,1.24,project_fact_productividad_export.csv,2026-06-23T00:00:00,2009
PD002010,20250627,A006,R021,L001,Día,2259,2071,9.39,6.55,2.84,project_fact_productividad_export.csv,2026-06-23T00:00:00,2010
PD002011,20250204,A002,R011,L004,Tarde,253,283,7.34,6.53,0.8,project_fact_productividad_export.csv,2026-06-23T00:00:00,2011
PD002012,20250511,A012,R007,L004,Noche,35,34,9.02,7.46,1.56,project_fact_productividad_export.csv,2026-06-23T00:00:00,2012
PD002013,20250427,A007,R009,L006,Tarde,2331,2412,8.93,6.79,2.14,project_fact_productividad_export.csv,2026-06-23T00:00:00,2013
PD002014,20250128,A004,R005,L011,Día,7124,5964,6.63,5.21,1.43,project_fact_productividad_export.csv,2026-06-23T00:00:00,2014
PD002015,20250529,A013,R002,L006,Tarde,71,86,8.26,7.56,0.7,project_fact_productividad_export.csv,2026-06-23T00:00:00,2015
PD002016,20250624,A008,R015,L006,Noche,3180,3036,6.45,5.68,0.77,project_fact_productividad_export.csv,2026-06-23T00:00:00,2016
PD002017,20250403,A012,R008,L012,Tarde,230,217,8.05,5.91,2.14,project_fact_productividad_export.csv,2026-06-23T00:00:00,2017
PD002018,20250206,A002,R023,L011,Noche,102,85,8.57,6.54,2.03,project_fact_productividad_export.csv,2026-06-23T00:00:00,2018
PD002019,20250129,A014,R010,L004,Tarde,165,131,10.62,9.11,1.52,project_fact_productividad_export.csv,2026-06-23T00:00:00,2019
PD002020,20250525,A005,R013,L012,Tarde,3404,3416,6.58,4.61,1.97,project_fact_productividad_export.csv,2026-06-23T00:00:00,2020
PD002021,20250118,A008,R016,L005,Noche,1547,1389,6.11,5.54,0.57,project_fact_productividad_export.csv,2026-06-23T00:00:00,2021
PD002022,20250304,A009,R021,L014,Día,3054,2208,7.39,4.28,3.11,project_fact_productividad_export.csv,2026-06-23T00:00:00,2022
PD002023,20250530,A012,R027,L013,Tarde,218,215,9.25,7.85,1.4,project_fact_productividad_export.csv,2026-06-23T00:00:00,2023
PD002024,20250609,A015,R023,L007,Día,169,157,8.68,6.39,2.28,project_fact_productividad_export.csv,2026-06-23T00:00:00,2024
PD002025,20250612,A015,R008,L007,Día,76,68,10.03,8.61,1.42,project_fact_productividad_export.csv,2026-06-23T00:00:00,2025
PD002026,20250210,A010,R024,L001,Noche,1496,1075,6.85,5.1,1.76,project_fact_productividad_export.csv,2026-06-23T00:00:00,2026
PD002027,20250403,A009,R026,L013,Tarde,3592,2944,11.42,6.52,4.91,project_fact_productividad_export.csv,2026-06-23T00:00:00,2027
PD002028,20250507,A006,R002,L004,Día,939,757,10.2,7.24,2.96,project_fact_productividad_export.csv,2026-06-23T00:00:00,2028
PD002029,20250307,A016,R026,L015,Noche,175,185,6.46,5.34,1.12,project_fact_productividad_export.csv,2026-06-23T00:00:00,2029
PD002030,20250105,A006,R021,L011,Tarde,3533,2981,9.43,7.36,2.07,project_fact_productividad_export.csv,2026-06-23T00:00:00,2030
PD002031,20250211,A012,R013,L013,Noche,249,264,11.02,7.55,3.47,project_fact_productividad_export.csv,2026-06-23T00:00:00,2031
PD002032,20250220,A015,R019,L005,Noche,215,206,6.7,5.34,1.36,project_fact_productividad_export.csv,2026-06-23T00:00:00,2032
PD002033,20250210,A013,R003,L017,Día,163,157,11.63,10.17,1.46,project_fact_productividad_export.csv,2026-06-23T00:00:00,2033
PD002034,20250412,A008,R011,L012,Tarde,2588,2526,7.77,5.65,2.11,project_fact_productividad_export.csv,2026-06-23T00:00:00,2034
PD002035,20250508,A014,R012,L005,Noche,72,65,7.22,5.63,1.6,project_fact_productividad_export.csv,2026-06-23T00:00:00,2035
PD002036,20250511,A017,R021,L014,Noche,45,41,7.24,5.55,1.69,project_fact_productividad_export.csv,2026-06-23T00:00:00,2036
PD002037,20250220,A007,R020,L007,Día,2235,1431,10.46,6.65,3.81,project_fact_productividad_export.csv,2026-06-23T00:00:00,2037
PD002038,20250216,A002,R006,L010,Tarde,124,126,11.56,9.13,2.43,project_fact_productividad_export.csv,2026-06-23T00:00:00,2038
PD002039,20250228,A012,R005,L009,Noche,53,48,8.98,6.34,2.64,project_fact_productividad_export.csv,2026-06-23T00:00:00,2039
PD002040,20250511,A003,R028,L004,Día,3429,3395,9.98,7.34,2.64,project_fact_productividad_export.csv,2026-06-23T00:00:00,2040
PD002041,20250221,A005,R017,L011,Noche,4166,3764,9.29,7.58,1.71,project_fact_productividad_export.csv,2026-06-23T00:00:00,2041
PD002042,20250609,A001,R025,L007,Tarde,3181,3196,10.77,9.89,0.87,project_fact_productividad_export.csv,2026-06-23T00:00:00,2042
PD002043,20250620,A017,R005,L005,Noche,35,35,10.95,8.76,2.19,project_fact_productividad_export.csv,2026-06-23T00:00:00,2043
PD002044,20250219,A013,R013,L009,Día,214,145,9.86,7.52,2.34,project_fact_productividad_export.csv,2026-06-23T00:00:00,2044
PD002045,20250219,A002,R007,L017,Noche,235,242,10.48,8.56,1.93,project_fact_productividad_export.csv,2026-06-23T00:00:00,2045
PD002046,20250324,A004,R009,L012,Tarde,5232,4559,7.18,6.44,0.74,project_fact_productividad_export.csv,2026-06-23T00:00:00,2046
PD002047,20250419,A011,R019,L017,Noche,187,172,6.55,5.4,1.15,project_fact_productividad_export.csv,2026-06-23T00:00:00,2047
PD002048,20250614,A014,R015,L002,Noche,87,84,11.99,9.83,2.16,project_fact_productividad_export.csv,2026-06-23T00:00:00,2048
PD002049,20250225,A007,R017,L012,Tarde,2174,2049,9.62,7.32,2.3,project_fact_productividad_export.csv,2026-06-23T00:00:00,2049
