SLAID,WorkOrderID,ClientID,ServiceID,AreaID,PriorityID,CreatedDateKey,CommittedDateKey,ResolvedDateKey,TargetHours,ActualHours,SLAMetFlag,BreachHours
SLA002480,WO003912,C017,SV10,A005,P2,20241218,20241219,20241220,24,44.31,False,20.31
SLA002481,WO004573,C004,SV11,A005,P1,20241201,20241201,20241202,8,9.85,False,1.85
SLA002482,WO004709,C009,SV10,A017,P4,20240410,20240415,20240416,120,139.98,False,19.98
SLA002483,WO004472,C019,SV1,A004,P3,20241210,20241213,20241212,72,32.72,True,0.0
SLA002484,WO000351,C012,SV1,A009,P3,20240411,20240414,20240414,72,63.13,True,0.0
SLA002485,WO003749,C013,SV5,A010,P4,20240517,20240522,20240524,120,158.76,False,38.76
SLA002486,WO001763,C012,SV3,A010,P3,20240413,20240416,20240416,72,55.82,True,0.0
SLA002487,WO003630,C004,SV12,A004,P3,20241102,20241105,20241105,72,50.1,True,0.0
SLA002488,WO000005,C002,SV9,A012,P2,20241125,20241126,20241126,24,17.13,True,0.0
SLA002489,WO004593,C002,SV1,A004,P4,20240202,20240207,20240204,120,27.56,True,0.0
SLA002490,WO003376,C004,SV2,A005,P2,20240308,20240309,20240310,24,35.35,False,11.35
SLA002491,WO002205,C004,SV6,A004,P4,20240813,20240818,20240816,120,66.73,True,0.0
SLA002492,WO004109,C016,SV5,A004,P1,20240313,20240313,20240314,8,9.27,False,1.27
SLA002493,WO000764,C013,SV2,A004,P2,20240906,20240907,20240907,24,14.86,True,0.0
SLA002494,WO001950,C010,SV12,A004,P2,20240824,20240825,20240825,24,7.82,True,0.0
SLA002495,WO001981,C008,SV11,A006,P2,20240517,20240518,20240518,24,15.12,True,0.0
SLA002496,WO000345,C004,SV11,A004,P4,20241203,20241208,20241208,120,99.82,True,0.0
SLA002497,WO001008,C014,SV2,A004,P1,20240324,20240324,20240325,8,9.4,False,1.4
SLA002498,WO001754,C018,SV2,A010,P2,20241203,20241204,20241204,24,13.8,True,0.0
SLA002499,WO003860,C012,SV7,A012,P2,20240915,20240916,20240917,24,34.08,False,10.08
SLA002500,WO003516,C004,SV9,A017,P2,20240112,20240113,20240114,24,31.52,False,7.52
SLA002501,WO002521,C010,SV11,A008,P1,20241121,20241121,20241122,8,14.73,False,6.73
SLA002502,WO003135,C019,SV5,A017,P3,20240707,20240710,20240710,72,60.2,True,0.0
SLA002503,WO003390,C015,SV2,A004,P3,20240825,20240828,20240828,72,64.69,True,0.0
SLA002504,WO002830,C016,SV6,A013,P2,20240501,20240502,20240502,24,19.29,True,0.0
SLA002505,WO004726,C006,SV10,A004,P2,20240208,20240209,20240210,24,24.19,False,0.19
SLA002506,WO001078,C017,SV1,A017,P4,20240207,20240212,20240212,120,116.91,True,0.0
SLA002507,WO003038,C015,SV11,A009,P2,20241019,20241020,20241020,24,10.71,True,0.0
SLA002508,WO002908,C011,SV12,A004,P3,20240619,20240622,20240622,72,68.08,True,0.0
SLA002509,WO001743,C020,SV2,A017,P1,20241107,20241107,20241108,8,3.61,True,0.0
SLA002510,WO003754,C011,SV8,A013,P2,20240730,20240731,20240731,24,8.7,True,0.0
SLA002511,WO004858,C005,SV5,A004,P2,20240209,20240210,20240210,24,7.6,True,0.0
SLA002512,WO003692,C003,SV5,A008,P3,20241021,20241024,20241023,72,42.07,True,0.0
SLA002513,WO003520,C004,SV11,A004,P2,20240112,20240113,20240114,24,29.98,False,5.98
SLA002514,WO003866,C019,SV5,A005,P3,20241002,20241005,20241005,72,65.33,True,0.0
SLA002515,WO001838,C012,SV5,A004,P2,20240425,20240426,20240427,24,28.77,False,4.77
SLA002516,WO002138,C008,SV5,A004,P3,20240727,20240730,20240729,72,36.02,True,0.0
SLA002517,WO001146,C006,SV12,A004,P1,20240818,20240818,20240819,8,16.78,False,8.78
SLA002518,WO004165,C012,SV8,A017,P2,20241008,20241009,20241010,24,27.38,False,3.38
SLA002519,WO002701,C019,SV6,A004,P3,20241019,20241022,20241024,72,101.46,False,29.46
SLA002520,WO003336,C002,SV10,A013,P4,20241111,20241116,20241116,120,114.92,True,0.0
SLA002521,WO004657,C015,SV12,A004,P2,20240702,20240703,20240703,24,10.27,True,0.0
SLA002522,WO000221,C004,SV7,A017,P3,20241231,20250103,20241231,72,57.87,True,0.0
SLA002523,WO000877,C009,SV6,A004,P1,20240822,20240822,20240823,8,1.2,True,0.0
SLA002524,WO004988,C018,SV7,A004,P2,20240520,20240521,20240522,24,30.22,False,6.22
SLA002525,WO003198,C015,SV10,A010,P2,20240702,20240703,20240703,24,16.11,True,0.0
SLA002526,WO002155,C009,SV1,A017,P3,20240218,20240221,20240220,72,44.8,True,0.0
SLA002527,WO000456,C018,SV12,A017,P4,20240129,20240203,20240202,120,90.43,True,0.0
SLA002528,WO001835,C008,SV10,A009,P2,20240117,20240118,20240119,24,31.43,False,7.43
SLA002529,WO000973,C007,SV12,A013,P3,20241117,20241120,20241119,72,47.89,True,0.0
SLA002530,WO000138,C006,SV9,A010,P2,20240330,20240331,20240331,24,7.14,True,0.0
SLA002531,WO001530,C017,SV11,A010,P1,20240613,20240613,20240614,8,3.2,True,0.0
SLA002532,WO000666,C020,SV1,A012,P2,20240802,20240803,20240803,24,15.79,True,0.0
SLA002533,WO001262,C007,SV5,A006,P3,20240731,20240803,20240808,72,169.16,False,97.16
SLA002534,WO003606,C014,SV10,A004,P2,20240510,20240511,20240511,24,15.44,True,0.0
SLA002535,WO004004,C013,SV1,A017,P4,20240628,20240703,20240701,120,70.3,True,0.0
SLA002536,WO003450,C010,SV10,A004,P4,20241228,20250102,20241231,120,107.79,True,0.0
SLA002537,WO003084,C010,SV8,A010,P4,20241218,20241223,20241221,120,55.97,True,0.0
SLA002538,WO001201,C020,SV12,A004,P3,20241122,20241125,20241126,72,76.99,False,4.99
SLA002539,WO003025,C018,SV5,A017,P1,20240227,20240227,20240229,8,32.62,False,24.62
SLA002540,WO002195,C012,SV5,A005,P3,20241007,20241010,20241011,72,82.05,False,10.05
SLA002541,WO004511,C012,SV11,A010,P2,20240608,20240609,20240609,24,10.64,True,0.0
SLA002542,WO001228,C019,SV8,A017,P3,20241203,20241206,20241206,72,61.34,True,0.0
SLA002543,WO000839,C005,SV9,A017,P2,20240507,20240508,20240508,24,22.24,True,0.0
SLA002544,WO002902,C004,SV11,A006,P2,20240110,20240111,20240111,24,12.31,True,0.0
SLA002545,WO000593,C016,SV8,A004,P4,20240801,20240806,20240806,120,107.5,True,0.0
SLA002546,WO002843,C009,SV10,A004,P1,20240730,20240730,20240731,8,8.58,False,0.58
SLA002547,WO002728,C002,SV1,A009,P2,20240710,20240711,20240711,24,11.5,True,0.0
SLA002548,WO000654,C011,SV4,A017,P4,20240130,20240204,20240203,120,80.48,True,0.0
SLA002549,WO004659,C020,SV12,A009,P1,20240411,20240411,20240412,8,9.81,False,1.81
SLA002550,WO004138,C004,SV11,A012,P4,20240421,20240426,20240427,120,138.54,False,18.54
SLA002551,WO001778,C019,SV12,A004,P1,20240411,20240411,20240412,8,3.25,True,0.0
SLA002552,WO002554,C013,SV10,A013,P3,20240428,20240501,20240501,72,57.34,True,0.0
SLA002553,WO001886,C020,SV10,A017,P3,20240618,20240621,20240620,72,27.74,True,0.0
SLA002554,WO002867,C015,SV12,A008,P1,20240510,20240510,20240511,8,7.57,True,0.0
SLA002555,WO000954,C020,SV1,A004,P4,20240626,20240701,20240630,120,72.41,True,0.0
SLA002556,WO002395,C005,SV5,A004,P3,20241228,20241231,20241231,72,91.46,False,19.46
SLA002557,WO003033,C010,SV1,A017,P3,20240220,20240223,20240223,72,53.52,True,0.0
SLA002558,WO000929,C008,SV7,A005,P4,20240124,20240129,20240131,120,161.3,False,41.3
SLA002559,WO004394,C013,SV10,A004,P3,20240110,20240113,20240112,72,44.53,True,0.0
SLA002560,WO000447,C019,SV2,A004,P2,20240114,20240115,20240116,24,47.7,False,23.7
SLA002561,WO003710,C013,SV4,A017,P1,20240202,20240202,20240203,8,8.23,False,0.23
SLA002562,WO002494,C012,SV3,A005,P3,20241125,20241128,20241202,72,163.3,False,91.3
SLA002563,WO004454,C016,SV1,A017,P3,20241122,20241125,20241125,72,55.66,True,0.0
SLA002564,WO003212,C014,SV7,A006,P2,20240219,20240220,20240220,24,23.6,True,0.0
SLA002565,WO000882,C003,SV4,A004,P1,20240412,20240412,20240413,8,5.25,True,0.0
SLA002566,WO001354,C016,SV8,A005,P3,20240319,20240322,20240323,72,91.64,False,19.64
SLA002567,WO001979,C012,SV8,A017,P2,20240128,20240129,20240129,24,17.68,True,0.0
SLA002568,WO003896,C005,SV3,A004,P3,20240722,20240725,20240724,72,31.75,True,0.0
SLA002569,WO000402,C005,SV8,A004,P4,20241020,20241025,20241022,120,47.53,True,0.0
SLA002570,WO000203,C015,SV6,A017,P3,20240327,20240330,20240330,72,53.89,True,0.0
SLA002571,WO003291,C016,SV9,A004,P1,20240605,20240605,20240606,8,6.08,True,0.0
SLA002572,WO001108,C018,SV4,A004,P3,20240117,20240120,20240119,72,40.51,True,0.0
SLA002573,WO001447,C006,SV2,A004,P3,20240929,20241002,20241003,72,78.09,False,6.09
SLA002574,WO001573,C020,SV10,A017,P2,20240524,20240525,20240525,24,17.96,True,0.0
SLA002575,WO002228,C005,SV2,A010,P3,20241207,20241210,20241209,72,45.79,True,0.0
SLA002576,WO001013,C002,SV11,A004,P3,20240709,20240712,20240711,72,30.06,True,0.0
SLA002577,WO002896,C005,SV10,A004,P3,20240712,20240715,20240715,72,57.45,True,0.0
SLA002578,WO001531,C005,SV12,A013,P2,20240329,20240330,20240401,24,54.76,False,30.76
SLA002579,WO004249,C002,SV1,A005,P1,20240324,20240324,20240325,8,17.61,False,9.61
SLA002580,WO004940,C001,SV8,A004,P2,20241001,20241002,20241002,24,5.89,True,0.0
SLA002581,WO001900,C001,SV8,A017,P2,20240906,20240907,20240907,24,19.13,True,0.0
SLA002582,WO001106,C008,SV3,A004,P3,20240301,20240304,20240303,72,34.04,True,0.0
SLA002583,WO001232,C002,SV8,A004,P3,20240816,20240819,20240821,72,103.2,False,31.2
SLA002584,WO000883,C007,SV1,A006,P3,20240621,20240624,20240625,72,75.58,False,3.58
SLA002585,WO002557,C010,SV3,A005,P2,20240423,20240424,20240424,24,17.99,True,0.0
SLA002586,WO000086,C012,SV7,A017,P1,20240209,20240209,20240210,8,4.19,True,0.0
SLA002587,WO003313,C004,SV10,A004,P2,20240101,20240102,20240102,24,22.82,True,0.0
SLA002588,WO001011,C005,SV4,A004,P2,20240607,20240608,20240608,24,5.84,True,0.0
SLA002589,WO001035,C016,SV10,A005,P2,20240731,20240801,20240802,24,37.59,False,13.59
SLA002590,WO004028,C015,SV2,A005,P3,20240722,20240725,20240726,72,91.98,False,19.98
SLA002591,WO001394,C009,SV4,A004,P3,20240625,20240628,20240627,72,44.78,True,0.0
SLA002592,WO001105,C020,SV1,A006,P3,20240821,20240824,20240824,72,53.65,True,0.0
SLA002593,WO004706,C011,SV6,A004,P2,20240518,20240519,20240520,24,32.13,False,8.13
SLA002594,WO000195,C003,SV4,A010,P3,20240216,20240219,20240218,72,26.3,True,0.0
SLA002595,WO002761,C003,SV1,A004,P2,20241119,20241120,20241121,24,27.12,False,3.12
SLA002596,WO004542,C005,SV10,A017,P1,20240518,20240518,20240519,8,13.95,False,5.95
SLA002597,WO002419,C007,SV3,A004,P3,20240928,20241001,20240930,72,43.1,True,0.0
SLA002598,WO000727,C004,SV4,A004,P4,20240829,20240903,20240901,120,71.48,True,0.0
SLA002599,WO000145,C015,SV1,A005,P2,20241205,20241206,20241206,24,23.17,True,0.0
SLA002600,WO002290,C020,SV8,A004,P2,20240819,20240820,20240820,24,9.71,True,0.0
SLA002601,WO004959,C011,SV7,A005,P3,20240913,20240916,20240918,72,104.48,False,32.48
SLA002602,WO000787,C012,SV9,A017,P2,20240409,20240410,20240410,24,5.88,True,0.0
SLA002603,WO003426,C018,SV11,A005,P3,20240727,20240730,20240730,72,58.87,True,0.0
SLA002604,WO002463,C007,SV4,A005,P4,20241111,20241116,20241117,120,121.12,False,1.12
SLA002605,WO002570,C012,SV6,A017,P4,20241214,20241219,20241216,120,43.9,True,0.0
SLA002606,WO004629,C008,SV12,A012,P3,20241021,20241024,20241027,72,142.65,False,70.65
SLA002607,WO002068,C019,SV9,A017,P3,20241119,20241122,20241122,72,50.81,True,0.0
SLA002608,WO003402,C017,SV6,A017,P3,20240920,20240923,20240923,72,67.79,True,0.0
SLA002609,WO004505,C013,SV3,A005,P1,20240122,20240122,20240123,8,5.14,True,0.0
SLA002610,WO001027,C016,SV9,A008,P4,20240318,20240323,20240323,120,99.27,True,0.0
SLA002611,WO004202,C017,SV8,A005,P2,20240328,20240329,20240329,24,18.27,True,0.0
SLA002612,WO004692,C009,SV12,A017,P2,20241009,20241010,20241010,24,11.91,True,0.0
SLA002613,WO001045,C011,SV8,A010,P2,20240908,20240909,20240909,24,14.94,True,0.0
SLA002614,WO001075,C006,SV12,A004,P2,20240315,20240316,20240316,24,10.25,True,0.0
SLA002615,WO002212,C004,SV12,A004,P3,20240420,20240423,20240423,72,65.39,True,0.0
SLA002616,WO002678,C020,SV4,A017,P4,20240618,20240623,20240624,120,133.5,False,13.5
SLA002617,WO003655,C003,SV4,A005,P1,20240311,20240311,20240312,8,5.59,True,0.0
SLA002618,WO000896,C017,SV8,A017,P3,20241121,20241124,20241125,72,85.17,False,13.17
SLA002619,WO004495,C012,SV5,A005,P1,20240630,20240630,20240701,8,4.73,True,0.0
SLA002620,WO003468,C001,SV4,A013,P1,20240313,20240313,20240314,8,14.69,False,6.69
SLA002621,WO001651,C016,SV9,A008,P1,20241201,20241201,20241202,8,7.83,True,0.0
SLA002622,WO001842,C011,SV7,A005,P2,20241230,20241231,20241231,24,29.34,False,5.34
SLA002623,WO000349,C004,SV9,A004,P3,20240820,20240823,20240823,72,54.27,True,0.0
SLA002624,WO002631,C001,SV1,A006,P1,20241211,20241211,20241212,8,5.47,True,0.0
SLA002625,WO000237,C015,SV11,A004,P2,20241203,20241204,20241204,24,12.61,True,0.0
SLA002626,WO003589,C011,SV5,A004,P4,20240703,20240708,20240709,120,130.66,False,10.66
SLA002627,WO000502,C010,SV8,A017,P2,20240611,20240612,20240612,24,3.01,True,0.0
SLA002628,WO003708,C019,SV6,A004,P2,20240921,20240922,20240922,24,19.88,True,0.0
SLA002629,WO004234,C019,SV1,A004,P1,20240702,20240702,20240703,8,2.43,True,0.0
SLA002630,WO002298,C001,SV8,A008,P3,20240622,20240625,20240625,72,62.14,True,0.0
SLA002631,WO001656,C006,SV2,A017,P2,20240306,20240307,20240307,24,17.4,True,0.0
SLA002632,WO002932,C007,SV12,A004,P3,20241019,20241022,20241021,72,44.21,True,0.0
SLA002633,WO001724,C009,SV1,A004,P1,20240506,20240506,20240507,8,7.06,True,0.0
SLA002634,WO001607,C011,SV11,A004,P3,20240611,20240614,20240615,72,73.81,False,1.81
SLA002635,WO000563,C015,SV1,A017,P3,20240215,20240218,20240225,72,226.6,False,154.6
SLA002636,WO001592,C006,SV7,A017,P2,20240705,20240706,20240706,24,19.64,True,0.0
SLA002637,WO001799,C007,SV5,A004,P3,20240623,20240626,20240701,72,189.0,False,117.0
SLA002638,WO003709,C003,SV3,A017,P2,20241104,20241105,20241106,24,31.56,False,7.56
SLA002639,WO002568,C001,SV5,A017,P2,20240227,20240228,20240228,24,13.15,True,0.0
SLA002640,WO001879,C006,SV1,A013,P4,20240318,20240323,20240322,120,95.45,True,0.0
SLA002641,WO002711,C013,SV11,A005,P3,20241117,20241120,20241122,72,103.66,False,31.66
SLA002642,WO002125,C008,SV4,A017,P1,20240924,20240924,20240925,8,3.18,True,0.0
SLA002643,WO000336,C005,SV7,A004,P3,20240612,20240615,20240614,72,47.22,True,0.0
SLA002644,WO003389,C007,SV10,A005,P3,20240909,20240912,20240913,72,86.71,False,14.71
SLA002645,WO000279,C020,SV7,A008,P4,20241107,20241112,20241112,120,97.54,True,0.0
SLA002646,WO000242,C020,SV2,A017,P3,20241116,20241119,20241118,72,35.41,True,0.0
SLA002647,WO003452,C012,SV9,A013,P3,20240915,20240918,20240918,72,58.92,True,0.0
SLA002648,WO000996,C020,SV12,A004,P4,20240827,20240901,20240831,120,77.19,True,0.0
SLA002649,WO001764,C020,SV2,A005,P1,20240331,20240331,20240401,8,9.38,False,1.38
SLA002650,WO000098,C013,SV9,A008,P3,20241009,20241012,20241011,72,47.05,True,0.0
SLA002651,WO002018,C016,SV9,A010,P4,20240124,20240129,20240127,120,69.71,True,0.0
SLA002652,WO003719,C002,SV9,A017,P1,20241109,20241109,20241110,8,16.51,False,8.51
SLA002653,WO002706,C004,SV11,A017,P2,20240725,20240726,20240726,24,17.65,True,0.0
SLA002654,WO004605,C002,SV10,A005,P2,20240807,20240808,20240808,24,23.47,True,0.0
SLA002655,WO000710,C015,SV10,A013,P2,20240924,20240925,20240926,24,33.58,False,9.58
SLA002656,WO001687,C014,SV9,A005,P2,20241210,20241211,20241211,24,22.04,True,0.0
SLA002657,WO002707,C010,SV3,A005,P1,20240813,20240813,20240814,8,11.99,False,3.99
SLA002658,WO001703,C014,SV6,A017,P1,20241002,20241002,20241003,8,7.28,True,0.0
SLA002659,WO003664,C018,SV1,A005,P3,20240522,20240525,20240525,72,62.44,True,0.0
SLA002660,WO002602,C004,SV1,A010,P3,20240519,20240522,20240522,72,52.88,True,0.0
SLA002661,WO002372,C015,SV4,A006,P1,20240406,20240406,20240407,8,7.47,True,0.0
SLA002662,WO004919,C018,SV9,A006,P2,20240608,20240609,20240609,24,19.17,True,0.0
SLA002663,WO003812,C015,SV7,A005,P2,20240430,20240501,20240502,24,29.51,False,5.51
SLA002664,WO000467,C015,SV9,A005,P4,20241010,20241015,20241015,120,96.93,True,0.0
SLA002665,WO000371,C015,SV12,A005,P1,20241108,20241108,20241109,8,5.9,True,0.0
SLA002666,WO000220,C005,SV4,A017,P3,20241228,20241231,20241231,72,76.57,False,4.57
SLA002667,WO003298,C005,SV11,A017,P1,20240221,20240221,20240222,8,5.99,True,0.0
SLA002668,WO001667,C019,SV11,A004,P3,20241213,20241216,20241216,72,50.77,True,0.0
SLA002669,WO000469,C006,SV11,A010,P1,20240430,20240430,20240501,8,4.01,True,0.0
SLA002670,WO001476,C015,SV7,A017,P3,20241123,20241126,20241124,72,20.93,True,0.0
SLA002671,WO003197,C010,SV12,A004,P1,20240608,20240608,20240609,8,11.06,False,3.06
SLA002672,WO003641,C019,SV11,A010,P3,20240125,20240128,20240128,72,69.66,True,0.0
SLA002673,WO000891,C006,SV12,A009,P2,20240121,20240122,20240123,24,27.06,False,3.06
SLA002674,WO000209,C018,SV4,A017,P2,20240226,20240227,20240228,24,26.94,False,2.94
SLA002675,WO002659,C018,SV11,A008,P2,20240520,20240521,20240521,24,14.9,True,0.0
SLA002676,WO002016,C001,SV5,A004,P3,20240311,20240314,20240313,72,41.99,True,0.0
SLA002677,WO003248,C013,SV7,A013,P3,20241023,20241026,20241026,72,48.67,True,0.0
SLA002678,WO002756,C011,SV5,A017,P3,20240711,20240714,20240713,72,37.16,True,0.0
SLA002679,WO000119,C010,SV3,A017,P3,20241002,20241005,20241005,72,53.12,True,0.0
SLA002680,WO004275,C003,SV1,A017,P2,20241107,20241108,20241108,24,18.55,True,0.0
SLA002681,WO001168,C014,SV10,A005,P2,20240813,20240814,20240814,24,19.02,True,0.0
SLA002682,WO000452,C007,SV12,A004,P2,20240210,20240211,20240212,24,24.84,False,0.84
SLA002683,WO003497,C011,SV6,A004,P1,20241219,20241219,20241220,8,8.38,False,0.38
SLA002684,WO004655,C006,SV7,A005,P1,20240314,20240314,20240315,8,16.81,False,8.81
SLA002685,WO004057,C017,SV8,A009,P3,20240603,20240606,20240606,72,57.16,True,0.0
SLA002686,WO004548,C011,SV12,A010,P3,20240604,20240607,20240608,72,95.97,False,23.97
SLA002687,WO004969,C010,SV9,A017,P2,20240117,20240118,20240118,24,14.58,True,0.0
SLA002688,WO004773,C017,SV5,A005,P2,20240326,20240327,20240328,24,31.33,False,7.33
SLA002689,WO004695,C002,SV10,A017,P2,20240211,20240212,20240213,24,29.26,False,5.26
SLA002690,WO004048,C003,SV3,A017,P3,20240212,20240215,20240215,72,69.76,True,0.0
SLA002691,WO002986,C004,SV7,A004,P2,20241025,20241026,20241026,24,13.36,True,0.0
SLA002692,WO002486,C010,SV10,A004,P2,20241109,20241110,20241110,24,19.1,True,0.0
SLA002693,WO004266,C003,SV6,A004,P4,20240306,20240311,20240311,120,101.37,True,0.0
SLA002694,WO000678,C018,SV4,A009,P1,20240907,20240907,20240908,8,10.56,False,2.56
SLA002695,WO004577,C014,SV1,A004,P3,20240524,20240527,20240530,72,132.53,False,60.53
SLA002696,WO001610,C010,SV9,A004,P2,20241116,20241117,20241117,24,9.27,True,0.0
SLA002697,WO002442,C007,SV4,A005,P3,20241113,20241116,20241116,72,48.72,True,0.0
SLA002698,WO003535,C006,SV7,A005,P3,20240517,20240520,20240521,72,74.72,False,2.72
SLA002699,WO004811,C020,SV4,A010,P2,20241018,20241019,20241019,24,11.53,True,0.0
SLA002700,WO003722,C012,SV2,A004,P2,20241105,20241106,20241106,24,15.42,True,0.0
SLA002701,WO000257,C009,SV3,A013,P1,20240804,20240804,20240805,8,5.52,True,0.0
SLA002702,WO001962,C001,SV6,A017,P3,20240611,20240614,20240614,72,61.5,True,0.0
SLA002703,WO004045,C005,SV4,A012,P3,20240906,20240909,20240908,72,40.69,True,0.0
SLA002704,WO003236,C010,SV12,A006,P3,20240415,20240418,20240417,72,29.43,True,0.0
SLA002705,WO001273,C010,SV6,A017,P4,20241227,20250101,20241231,120,91.07,True,0.0
SLA002706,WO003044,C011,SV2,A010,P2,20240714,20240715,20240715,24,9.67,True,0.0
SLA002707,WO004583,C003,SV9,A004,P3,20240421,20240424,20240426,72,103.95,False,31.95
SLA002708,WO003487,C005,SV4,A004,P4,20241008,20241013,20241010,120,46.07,True,0.0
SLA002709,WO003333,C008,SV8,A004,P4,20240901,20240906,20240907,120,131.89,False,11.89
SLA002710,WO002952,C006,SV1,A005,P3,20241026,20241029,20241029,72,66.05,True,0.0
SLA002711,WO002380,C003,SV2,A004,P3,20240523,20240526,20240524,72,18.17,True,0.0
SLA002712,WO004608,C003,SV12,A006,P3,20240609,20240612,20240612,72,69.97,True,0.0
SLA002713,WO002282,C018,SV8,A010,P3,20241016,20241019,20241019,72,56.49,True,0.0
SLA002714,WO004236,C018,SV7,A010,P4,20240813,20240818,20240817,120,78.52,True,0.0
SLA002715,WO004376,C017,SV5,A012,P3,20241017,20241020,20241020,72,48.06,True,0.0
SLA002716,WO001676,C001,SV7,A017,P2,20240422,20240423,20240423,24,8.52,True,0.0
SLA002717,WO003693,C015,SV2,A006,P4,20241208,20241213,20241220,120,278.68,False,158.68
SLA002718,WO002069,C018,SV7,A017,P3,20240405,20240408,20240407,72,40.36,True,0.0
SLA002719,WO003075,C003,SV2,A004,P1,20240714,20240714,20240715,8,6.03,True,0.0
SLA002720,WO000496,C020,SV3,A017,P3,20240711,20240714,20240716,72,108.39,False,36.39
SLA002721,WO004088,C015,SV8,A004,P3,20241106,20241109,20241108,72,45.8,True,0.0
SLA002722,WO002505,C012,SV7,A017,P1,20241217,20241217,20241218,8,15.09,False,7.09
SLA002723,WO003776,C003,SV8,A004,P3,20240225,20240228,20240227,72,37.93,True,0.0
SLA002724,WO001271,C018,SV10,A004,P3,20240708,20240711,20240711,72,70.17,True,0.0
SLA002725,WO001486,C020,SV9,A017,P2,20240904,20240905,20240905,24,12.79,True,0.0
SLA002726,WO001820,C011,SV2,A004,P1,20240823,20240823,20240824,8,6.51,True,0.0
SLA002727,WO004729,C011,SV11,A017,P2,20240525,20240526,20240526,24,11.27,True,0.0
SLA002728,WO000528,C001,SV11,A005,P2,20240726,20240727,20240727,24,21.5,True,0.0
SLA002729,WO001257,C002,SV11,A004,P2,20241130,20241201,20241201,24,19.28,True,0.0
SLA002730,WO003271,C005,SV2,A017,P3,20240709,20240712,20240711,72,27.33,True,0.0
SLA002731,WO004380,C002,SV6,A017,P3,20240109,20240112,20240114,72,118.33,False,46.33
SLA002732,WO002814,C020,SV11,A004,P2,20240707,20240708,20240708,24,22.89,True,0.0
SLA002733,WO002653,C009,SV9,A004,P2,20240901,20240902,20240902,24,17.1,True,0.0
SLA002734,WO001929,C017,SV8,A013,P2,20240419,20240420,20240420,24,17.52,True,0.0
SLA002735,WO004189,C007,SV9,A008,P2,20240126,20240127,20240127,24,21.41,True,0.0
SLA002736,WO002198,C020,SV10,A004,P2,20240615,20240616,20240617,24,26.73,False,2.73
SLA002737,WO002826,C012,SV9,A004,P1,20240925,20240925,20240926,8,10.57,False,2.57
SLA002738,WO001458,C009,SV8,A005,P4,20240712,20240717,20240718,120,128.84,False,8.84
SLA002739,WO001533,C001,SV7,A008,P3,20240810,20240813,20240812,72,45.09,True,0.0
SLA002740,WO001693,C005,SV4,A010,P2,20240823,20240824,20240824,24,8.02,True,0.0
