ProductivityID,DateKey,AreaID,ResponsibleID,LocationID,Shift,PlannedOutput,ActualOutput,LaborHours,ProductiveHours,NonProductiveHours
PD002460,20240718,A004,R003,L004,Tarde,700,614,6.1,5.05,1.05
PD002461,20240120,A003,R007,L002,Tarde,768,793,11.44,9.66,1.79
PD002462,20241027,A006,R026,L005,Tarde,103,99,7.76,6.48,1.28
PD002463,20240808,A002,R013,L003,Noche,409,417,9.89,8.72,1.17
PD002464,20240321,A005,R002,L002,Tarde,96,96,7.44,6.2,1.24
PD002465,20240221,A003,R025,L002,Noche,289,306,7.05,6.03,1.02
PD002466,20240819,A003,R017,L002,Noche,430,324,9.88,7.37,2.52
PD002467,20240115,A004,R020,L005,Noche,437,409,9.4,6.76,2.64
PD002468,20240816,A004,R008,L003,Tarde,755,570,8.13,6.79,1.33
PD002469,20240717,A001,R020,L005,Día,724,618,6.11,4.72,1.39
PD002470,20240815,A003,R023,L006,Tarde,484,442,8.93,6.06,2.87
PD002471,20241030,A005,R002,L005,Día,756,824,11.84,10.76,1.07
PD002472,20240903,A006,R003,L001,Noche,483,493,7.79,6.81,0.99
PD002473,20240329,A006,R004,L006,Noche,77,66,10.19,7.91,2.28
PD002474,20240210,A003,R005,L001,Noche,405,447,6.51,5.89,0.63
PD002475,20241016,A002,R014,L006,Tarde,531,487,11.5,10.01,1.49
PD002476,20240321,A004,R014,L006,Tarde,143,154,7.54,5.88,1.65
PD002477,20241202,A002,R006,L002,Noche,221,189,7.2,6.35,0.85
PD002478,20240523,A001,R010,L007,Noche,297,241,6.74,3.86,2.88
PD002479,20240929,A005,R022,L001,Día,222,206,11.52,9.36,2.16
PD002480,20241214,A003,R023,L003,Noche,628,607,7.04,6.35,0.69
PD002481,20240501,A002,R022,L006,Día,217,184,7.28,6.2,1.08
PD002482,20240911,A006,R016,L001,Día,406,307,11.69,8.93,2.76
PD002483,20240508,A004,R020,L003,Noche,211,165,6.03,4.53,1.5
PD002484,20240825,A004,R029,L007,Noche,284,313,10.89,9.45,1.44
PD002485,20241016,A005,R024,L007,Tarde,402,326,7.43,6.31,1.12
PD002486,20240209,A001,R007,L001,Noche,435,326,7.13,3.93,3.2
PD002487,20240212,A001,R021,L006,Día,357,292,6.67,4.1,2.57
PD002488,20240623,A005,R027,L002,Tarde,723,761,8.77,7.89,0.87
PD002489,20240429,A003,R005,L004,Tarde,732,822,7.94,6.1,1.84
PD002490,20240212,A005,R027,L003,Noche,289,322,7.37,6.46,0.91
PD002491,20240724,A004,R018,L005,Noche,346,267,7.26,6.1,1.16
PD002492,20240706,A003,R007,L007,Día,390,300,8.37,6.41,1.96
PD002493,20240204,A003,R006,L001,Día,133,109,11.17,9.18,1.99
PD002494,20240519,A005,R023,L001,Tarde,251,258,11.74,9.1,2.64
PD002495,20240826,A006,R003,L001,Tarde,341,340,6.62,5.31,1.31
PD002496,20240307,A004,R027,L002,Tarde,449,488,7.67,5.16,2.51
PD002497,20240108,A004,R022,L005,Tarde,525,419,6.64,5.87,0.77
PD002498,20240206,A003,R028,L004,Día,896,755,10.01,6.66,3.35
PD002499,20241118,A001,R014,L001,Tarde,469,379,11.07,7.19,3.88
PD002500,20240813,A001,R002,L004,Tarde,389,257,6.06,3.66,2.4
PD002501,20241012,A003,R027,L003,Tarde,95,101,8.97,5.93,3.04
PD002502,20240519,A001,R003,L002,Tarde,254,159,6.38,4.22,2.16
PD002503,20240810,A006,R009,L003,Tarde,227,270,11.62,8.92,2.7
PD002504,20240819,A001,R018,L004,Día,690,501,7.23,6.21,1.02
PD002505,20241219,A004,R009,L004,Noche,260,190,9.83,8.73,1.1
PD002506,20240314,A003,R001,L005,Tarde,857,1017,8.22,5.91,2.31
PD002507,20240703,A005,R017,L002,Tarde,809,647,8.37,6.59,1.78
PD002508,20240917,A005,R022,L001,Día,660,684,8.02,6.01,2.01
PD002509,20240314,A006,R021,L005,Tarde,593,524,8.35,7.32,1.03
PD002510,20241201,A001,R017,L006,Tarde,776,510,9.0,5.63,3.37
PD002511,20240309,A005,R004,L001,Tarde,612,542,9.27,8.46,0.81
PD002512,20240326,A006,R007,L001,Tarde,361,390,10.79,7.56,3.24
PD002513,20241103,A004,R006,L004,Día,408,406,10.02,7.05,2.97
PD002514,20240317,A006,R009,L001,Día,816,620,10.09,8.84,1.25
PD002515,20241020,A005,R001,L003,Tarde,190,191,10.95,9.02,1.93
PD002516,20240325,A006,R006,L002,Día,665,599,8.16,6.42,1.74
PD002517,20240717,A001,R022,L003,Tarde,663,576,11.71,7.0,4.71
PD002518,20240921,A001,R008,L001,Tarde,639,397,9.09,7.23,1.86
PD002519,20240119,A005,R003,L003,Día,692,485,7.46,6.34,1.12
PD002520,20240713,A004,R006,L002,Día,243,180,6.32,5.65,0.66
PD002521,20240713,A001,R020,L004,Tarde,61,53,11.18,6.4,4.78
PD002522,20241211,A006,R014,L006,Noche,633,613,8.62,7.21,1.41
PD002523,20240504,A004,R030,L006,Día,471,582,9.04,7.28,1.76
PD002524,20240110,A002,R024,L003,Tarde,63,54,7.18,5.26,1.92
PD002525,20240622,A006,R011,L006,Tarde,690,572,9.43,8.55,0.87
PD002526,20240522,A005,R017,L005,Noche,890,649,8.4,7.34,1.06
PD002527,20240502,A004,R021,L003,Día,435,467,7.95,6.46,1.5
PD002528,20240323,A006,R030,L006,Día,439,435,10.31,8.98,1.33
PD002529,20240916,A002,R012,L003,Noche,540,536,8.51,5.93,2.58
PD002530,20240117,A003,R002,L003,Tarde,334,326,9.84,6.58,3.26
PD002531,20240315,A002,R012,L007,Noche,248,281,8.73,6.06,2.67
PD002532,20241118,A005,R011,L003,Día,830,690,10.88,7.71,3.17
PD002533,20240219,A006,R022,L001,Tarde,656,721,9.66,7.27,2.39
PD002534,20241022,A006,R008,L005,Noche,794,790,8.63,5.87,2.76
PD002535,20240112,A004,R020,L002,Día,514,450,7.75,5.32,2.42
PD002536,20240503,A001,R024,L006,Día,642,498,8.62,6.43,2.19
PD002537,20240314,A006,R029,L007,Tarde,334,286,11.96,8.28,3.68
PD002538,20240618,A001,R015,L006,Día,854,671,8.04,5.63,2.41
PD002539,20240503,A001,R002,L001,Noche,485,436,6.15,4.39,1.76
PD002540,20240827,A006,R021,L007,Día,178,187,6.11,4.5,1.62
PD002541,20240124,A002,R026,L005,Noche,341,375,9.78,8.05,1.73
PD002542,20240405,A003,R003,L002,Día,120,112,6.18,4.27,1.91
PD002543,20241104,A003,R027,L003,Noche,791,663,6.28,4.29,1.99
PD002544,20240716,A003,R024,L004,Tarde,677,646,10.04,9.04,1.01
PD002545,20240923,A001,R001,L004,Tarde,736,523,9.8,7.37,2.43
PD002546,20240705,A001,R001,L005,Día,306,239,10.35,9.04,1.31
PD002547,20241130,A002,R008,L006,Tarde,220,219,11.55,9.0,2.55
PD002548,20241011,A003,R003,L007,Noche,351,350,8.86,7.94,0.92
PD002549,20240117,A005,R018,L007,Noche,565,427,11.36,9.93,1.43
PD002550,20240522,A004,R030,L001,Noche,773,731,9.5,8.62,0.89
PD002551,20240110,A006,R007,L006,Día,233,182,11.28,8.71,2.56
PD002552,20241008,A001,R026,L003,Noche,406,294,11.94,10.58,1.36
PD002553,20240308,A002,R010,L004,Día,81,78,7.39,6.18,1.21
PD002554,20240320,A003,R006,L001,Noche,359,340,10.36,7.78,2.58
PD002555,20241221,A003,R006,L007,Día,74,50,11.29,8.64,2.65
PD002556,20240731,A003,R015,L001,Día,357,322,6.17,5.63,0.53
PD002557,20240907,A006,R023,L003,Noche,890,807,6.08,4.68,1.41
PD002558,20240221,A003,R009,L006,Noche,756,685,7.28,5.97,1.31
PD002559,20240626,A005,R025,L007,Tarde,605,544,6.98,6.09,0.89
PD002560,20240627,A001,R002,L003,Noche,860,733,8.72,7.17,1.55
PD002561,20240819,A003,R015,L005,Tarde,342,198,11.41,8.33,3.08
PD002562,20241124,A002,R028,L003,Noche,841,748,11.35,7.97,3.37
PD002563,20241114,A006,R027,L001,Tarde,241,163,6.68,5.33,1.36
PD002564,20240424,A003,R006,L004,Tarde,628,557,11.18,8.2,2.97
PD002565,20240305,A005,R005,L004,Noche,148,157,6.93,5.51,1.41
PD002566,20240625,A006,R005,L005,Noche,467,604,8.09,6.76,1.34
PD002567,20241224,A003,R010,L005,Noche,395,403,9.67,6.56,3.1
PD002568,20240509,A001,R012,L005,Noche,350,289,7.68,5.18,2.5
PD002569,20240424,A006,R013,L006,Noche,683,709,7.71,6.67,1.04
PD002570,20241219,A004,R021,L002,Noche,407,352,7.74,5.35,2.4
PD002571,20240116,A002,R026,L003,Tarde,528,537,8.69,7.62,1.07
PD002572,20240427,A003,R021,L001,Tarde,377,370,6.28,5.28,0.99
PD002573,20241217,A006,R023,L001,Tarde,345,375,9.67,7.09,2.58
PD002574,20240423,A006,R006,L005,Día,645,605,8.26,7.53,0.73
PD002575,20240625,A004,R003,L003,Día,855,844,9.7,8.44,1.27
PD002576,20240829,A003,R011,L004,Tarde,898,802,6.86,5.52,1.34
PD002577,20240605,A003,R011,L003,Noche,688,650,10.33,7.63,2.71
PD002578,20240311,A006,R022,L001,Día,816,778,8.88,7.1,1.78
PD002579,20241025,A004,R016,L004,Día,846,850,6.63,6.07,0.56
PD002580,20240126,A002,R018,L001,Día,578,553,9.97,6.59,3.38
PD002581,20240524,A003,R004,L007,Día,141,129,9.77,6.89,2.88
PD002582,20240607,A001,R023,L004,Tarde,794,497,10.86,7.59,3.27
PD002583,20240816,A001,R004,L006,Tarde,748,603,11.43,6.5,4.93
PD002584,20240205,A003,R002,L004,Tarde,792,704,9.77,8.52,1.25
PD002585,20240315,A005,R002,L004,Noche,690,647,8.5,7.76,0.74
PD002586,20241026,A003,R009,L003,Noche,839,669,10.65,7.83,2.82
PD002587,20240105,A001,R017,L002,Noche,686,584,10.55,9.18,1.37
PD002588,20241107,A002,R030,L006,Día,269,231,11.35,9.58,1.77
PD002589,20240913,A005,R003,L002,Noche,848,958,10.59,8.3,2.29
PD002590,20240731,A002,R019,L002,Día,432,348,9.65,8.53,1.11
PD002591,20240319,A002,R030,L001,Tarde,204,236,9.42,7.95,1.46
PD002592,20240313,A004,R011,L001,Tarde,622,642,9.46,7.91,1.55
PD002593,20241014,A006,R013,L003,Día,583,471,8.84,8.04,0.8
PD002594,20240619,A003,R016,L001,Noche,693,677,10.14,8.01,2.13
PD002595,20240316,A002,R002,L005,Noche,220,219,11.21,8.4,2.8
PD002596,20241014,A002,R022,L001,Tarde,318,358,7.27,6.62,0.65
PD002597,20240422,A003,R006,L004,Tarde,366,340,9.72,7.83,1.89
PD002598,20240626,A006,R012,L002,Tarde,167,177,9.83,8.41,1.42
PD002599,20240809,A004,R008,L001,Tarde,59,55,10.53,8.74,1.79
PD002600,20240908,A001,R023,L006,Noche,605,400,9.72,5.95,3.77
PD002601,20240716,A004,R028,L004,Día,690,690,7.83,6.13,1.71
PD002602,20240825,A003,R027,L003,Día,288,260,6.39,5.53,0.85
PD002603,20240302,A001,R018,L007,Día,515,380,8.06,7.09,0.97
PD002604,20240228,A004,R013,L002,Noche,351,366,8.1,5.39,2.71
PD002605,20240706,A003,R011,L001,Día,805,905,9.56,8.28,1.28
PD002606,20240210,A002,R028,L007,Tarde,545,459,10.33,9.29,1.04
PD002607,20241014,A003,R021,L003,Día,721,639,11.26,9.25,2.01
PD002608,20240813,A005,R028,L004,Tarde,885,790,7.77,5.21,2.56
PD002609,20241207,A004,R008,L002,Día,587,577,10.04,7.96,2.09
PD002610,20240803,A001,R025,L006,Tarde,384,284,7.21,6.24,0.96
PD002611,20241116,A004,R023,L007,Tarde,762,703,6.09,4.56,1.53
PD002612,20240506,A002,R020,L003,Noche,328,287,10.19,7.52,2.67
PD002613,20241206,A002,R014,L001,Noche,59,48,9.37,8.53,0.84
PD002614,20240119,A006,R023,L002,Tarde,595,503,11.42,10.47,0.95
PD002615,20240703,A004,R009,L004,Tarde,394,344,9.67,8.19,1.48
PD002616,20241030,A004,R002,L005,Tarde,409,416,11.13,8.82,2.31
PD002617,20240328,A004,R020,L003,Noche,694,584,11.97,8.11,3.85
PD002618,20241017,A002,R017,L006,Noche,497,577,8.61,6.57,2.04
PD002619,20240707,A004,R025,L005,Tarde,294,207,8.22,5.86,2.36
PD002620,20240610,A002,R003,L002,Tarde,187,166,6.52,4.87,1.65
PD002621,20240215,A005,R002,L004,Noche,891,841,11.32,7.8,3.52
PD002622,20240618,A006,R028,L005,Noche,854,832,11.77,8.19,3.58
PD002623,20240817,A004,R027,L001,Noche,296,287,11.99,10.94,1.05
PD002624,20240527,A005,R027,L004,Tarde,156,144,8.0,6.69,1.31
PD002625,20240105,A006,R021,L003,Tarde,299,305,8.73,7.48,1.25
PD002626,20240201,A005,R016,L005,Tarde,520,410,7.06,6.47,0.6
PD002627,20240612,A001,R013,L007,Tarde,582,463,9.21,7.69,1.51
PD002628,20240420,A006,R011,L001,Noche,177,141,7.23,6.22,1.01
PD002629,20240416,A005,R025,L007,Noche,100,86,6.67,4.41,2.26
PD002630,20240119,A001,R024,L004,Día,677,503,6.54,4.15,2.39
PD002631,20240124,A005,R028,L001,Día,402,417,6.94,6.05,0.89
PD002632,20240116,A003,R009,L004,Noche,820,817,8.76,7.43,1.34
PD002633,20240916,A006,R023,L006,Día,321,352,7.85,6.57,1.28
PD002634,20240225,A005,R017,L003,Día,363,326,9.44,7.0,2.44
PD002635,20240103,A005,R026,L002,Noche,400,405,8.93,6.61,2.32
PD002636,20240914,A002,R021,L001,Noche,487,401,9.34,8.25,1.09
PD002637,20240409,A003,R029,L007,Noche,836,855,8.38,6.7,1.68
PD002638,20240712,A006,R023,L004,Día,173,171,6.29,5.54,0.75
PD002639,20241115,A002,R006,L005,Día,116,103,8.1,6.59,1.51
PD002640,20241112,A006,R011,L002,Tarde,838,731,9.49,7.05,2.44
PD002641,20241009,A006,R020,L002,Tarde,177,192,8.28,6.07,2.21
PD002642,20240612,A003,R017,L005,Día,834,814,6.9,6.19,0.71
PD002643,20240415,A004,R023,L004,Día,886,973,8.05,5.9,2.15
PD002644,20241112,A006,R028,L003,Noche,402,374,6.84,5.38,1.46
PD002645,20240904,A005,R025,L005,Día,664,691,11.89,9.34,2.55
PD002646,20240825,A005,R010,L003,Tarde,855,985,8.87,6.52,2.36
PD002647,20240208,A006,R012,L007,Noche,421,432,11.46,8.75,2.71
PD002648,20240307,A002,R021,L006,Tarde,780,861,6.94,6.25,0.69
PD002649,20240520,A001,R028,L001,Tarde,706,681,8.51,6.77,1.74
PD002650,20240114,A004,R021,L004,Día,494,524,8.78,6.79,1.99
PD002651,20240829,A003,R010,L007,Tarde,88,85,8.3,5.72,2.59
PD002652,20240411,A006,R008,L002,Tarde,312,346,7.83,6.34,1.49
PD002653,20240809,A003,R014,L005,Tarde,691,681,9.76,7.59,2.17
PD002654,20240731,A006,R002,L001,Noche,200,187,11.67,8.25,3.42
PD002655,20240129,A005,R028,L005,Noche,797,743,11.22,7.96,3.26
PD002656,20241026,A002,R019,L005,Día,734,736,10.14,8.71,1.43
PD002657,20240823,A002,R021,L006,Día,663,648,9.62,7.56,2.06
PD002658,20241122,A004,R006,L004,Noche,461,364,8.22,6.09,2.13
PD002659,20240603,A006,R003,L006,Día,864,1028,9.35,6.54,2.82
PD002660,20240219,A005,R024,L007,Día,143,134,11.26,8.31,2.95
PD002661,20240802,A002,R026,L001,Noche,525,526,11.49,8.65,2.84
PD002662,20240101,A004,R022,L005,Noche,728,818,8.98,7.44,1.53
PD002663,20240530,A005,R002,L001,Día,130,105,10.19,8.08,2.1
PD002664,20241122,A005,R013,L005,Tarde,354,369,9.39,6.47,2.92
PD002665,20240520,A003,R019,L006,Día,256,216,6.01,4.28,1.74
PD002666,20240818,A005,R027,L006,Noche,783,746,9.94,7.94,2.01
PD002667,20240126,A006,R020,L003,Tarde,440,482,6.68,4.57,2.12
PD002668,20240409,A004,R004,L003,Día,336,358,6.81,4.65,2.16
PD002669,20240403,A005,R006,L006,Día,513,452,8.5,7.01,1.49
PD002670,20241209,A006,R014,L002,Tarde,176,135,10.88,8.48,2.4
PD002671,20241007,A005,R020,L005,Día,488,330,8.07,6.51,1.56
PD002672,20240730,A003,R004,L005,Día,718,815,9.84,7.47,2.36
PD002673,20240406,A001,R012,L006,Día,373,192,6.98,5.23,1.75
PD002674,20241222,A004,R012,L007,Noche,121,113,11.78,8.3,3.47
PD002675,20240614,A001,R022,L007,Tarde,740,460,6.54,4.14,2.41
PD002676,20240828,A004,R014,L007,Día,396,289,7.22,5.87,1.35
PD002677,20240527,A004,R010,L006,Día,892,754,8.86,7.46,1.4
PD002678,20240212,A004,R012,L001,Día,589,527,11.99,9.39,2.59
PD002679,20241214,A006,R019,L007,Día,100,104,6.41,4.75,1.66
PD002680,20240925,A002,R010,L002,Día,784,763,8.47,6.84,1.63
PD002681,20240205,A003,R012,L005,Día,698,591,9.8,8.1,1.7
PD002682,20240513,A004,R027,L007,Tarde,268,207,6.14,4.4,1.74
PD002683,20240731,A005,R030,L003,Día,244,263,9.63,7.67,1.96
PD002684,20240429,A003,R022,L006,Noche,131,116,6.67,5.13,1.54
PD002685,20240904,A005,R027,L005,Día,522,447,8.73,6.87,1.86
PD002686,20240311,A002,R023,L004,Noche,776,833,7.7,6.67,1.03
PD002687,20240502,A005,R017,L001,Día,883,772,10.8,7.6,3.2
PD002688,20240505,A001,R020,L004,Noche,746,587,9.14,5.97,3.17
PD002689,20240101,A003,R015,L004,Noche,380,389,9.62,6.53,3.09
PD002690,20241106,A006,R023,L005,Día,335,334,7.96,7.14,0.82
PD002691,20240902,A001,R012,L001,Día,775,599,7.29,4.68,2.61
PD002692,20240225,A002,R022,L001,Noche,104,87,9.9,8.91,0.99
PD002693,20240704,A001,R001,L001,Día,96,81,7.58,5.18,2.4
PD002694,20240206,A003,R007,L004,Noche,280,237,6.64,4.61,2.03
PD002695,20240710,A006,R025,L002,Día,580,562,6.77,5.18,1.59
PD002696,20241106,A004,R024,L004,Tarde,885,724,8.39,7.07,1.32
PD002697,20240603,A006,R014,L004,Noche,267,274,10.67,7.56,3.11
PD002698,20240322,A002,R005,L003,Tarde,261,290,8.84,6.17,2.67
PD002699,20241031,A001,R023,L004,Día,596,445,11.94,10.4,1.53
PD002700,20240505,A003,R013,L005,Día,676,678,6.46,5.37,1.09
PD002701,20240911,A003,R029,L004,Día,614,479,7.0,6.07,0.93
PD002702,20241209,A001,R019,L001,Día,172,107,6.54,5.4,1.14
PD002703,20240215,A002,R009,L004,Tarde,669,585,8.22,6.88,1.34
PD002704,20240924,A001,R015,L001,Día,297,221,6.8,4.68,2.12
PD002705,20241119,A003,R026,L007,Día,606,578,10.93,9.18,1.74
PD002706,20240622,A002,R027,L004,Noche,598,648,7.57,6.32,1.26
PD002707,20240123,A003,R005,L001,Día,163,105,6.68,4.46,2.22
PD002708,20240515,A005,R021,L006,Día,840,833,7.65,6.93,0.72
PD002709,20240714,A002,R017,L005,Tarde,491,465,11.87,10.65,1.22
PD002710,20240118,A001,R006,L003,Día,272,242,10.4,5.68,4.73
PD002711,20240224,A001,R002,L006,Tarde,354,316,10.81,7.34,3.47
PD002712,20240713,A005,R021,L002,Tarde,252,222,6.7,5.89,0.81
PD002713,20240304,A001,R003,L004,Noche,155,125,11.09,9.66,1.42
PD002714,20240516,A001,R001,L005,Día,540,376,10.16,6.34,3.83
PD002715,20240926,A001,R024,L007,Día,94,94,7.07,5.17,1.9
PD002716,20240121,A006,R028,L006,Día,699,639,9.24,8.3,0.94
PD002717,20240322,A001,R011,L005,Tarde,623,484,9.74,5.53,4.21
PD002718,20240122,A003,R015,L003,Día,649,575,8.77,7.33,1.45
PD002719,20240723,A001,R010,L007,Día,215,147,6.56,5.1,1.46
PD002720,20240216,A004,R025,L003,Día,183,183,8.79,6.31,2.48
PD002721,20240313,A001,R018,L003,Día,189,154,9.07,7.89,1.18
PD002722,20240408,A003,R012,L002,Noche,610,511,10.51,8.62,1.89
PD002723,20240318,A005,R008,L007,Tarde,650,543,8.86,7.26,1.6
PD002724,20240919,A003,R024,L004,Tarde,255,295,8.9,7.71,1.19
PD002725,20241122,A001,R024,L006,Día,76,60,7.9,5.35,2.55
PD002726,20241027,A006,R009,L007,Tarde,313,358,10.96,9.52,1.44
PD002727,20240327,A006,R001,L005,Tarde,207,206,8.17,7.42,0.75
PD002728,20241109,A006,R028,L001,Tarde,737,762,9.69,6.96,2.73
PD002729,20240605,A002,R018,L001,Noche,782,688,11.94,9.17,2.77
PD002730,20241217,A004,R006,L001,Día,233,250,8.84,7.14,1.7
PD002731,20240402,A006,R007,L004,Noche,363,375,10.51,7.62,2.89
PD002732,20240815,A005,R013,L001,Día,145,167,9.28,6.3,2.98
PD002733,20240614,A001,R008,L003,Día,51,36,11.43,9.65,1.77
PD002734,20241009,A004,R023,L007,Noche,494,487,10.52,7.87,2.65
PD002735,20241012,A006,R009,L006,Tarde,416,476,7.42,5.08,2.34
PD002736,20240813,A005,R005,L002,Tarde,425,363,11.31,10.32,0.99
PD002737,20240909,A006,R003,L006,Tarde,227,193,7.83,6.32,1.51
PD002738,20240321,A001,R022,L001,Noche,75,60,6.0,3.82,2.18
PD002739,20240427,A002,R010,L006,Tarde,381,353,7.69,6.65,1.04
PD002740,20240505,A005,R001,L003,Noche,58,56,11.39,9.8,1.59
PD002741,20240831,A001,R002,L002,Día,269,190,8.32,6.86,1.46
PD002742,20240408,A006,R005,L001,Día,747,711,6.67,5.16,1.5
PD002743,20240131,A002,R028,L004,Noche,485,512,6.37,4.84,1.54
PD002744,20241114,A003,R027,L002,Noche,207,195,6.89,5.76,1.13
PD002745,20240120,A003,R009,L006,Tarde,515,558,9.36,6.69,2.67
PD002746,20240828,A004,R020,L003,Tarde,280,204,6.34,5.61,0.73
PD002747,20240527,A005,R006,L003,Tarde,675,676,8.04,5.6,2.45
PD002748,20240207,A002,R014,L001,Tarde,881,872,9.24,7.91,1.33
PD002749,20241106,A003,R006,L005,Noche,639,599,11.19,9.03,2.16
PD002750,20240811,A004,R001,L004,Tarde,621,719,8.36,6.69,1.67
PD002751,20240617,A006,R018,L003,Tarde,420,403,9.54,7.07,2.47
PD002752,20240913,A004,R029,L001,Día,282,249,8.95,7.99,0.96
PD002753,20240107,A004,R025,L006,Día,373,368,7.56,6.13,1.43
PD002754,20241015,A002,R030,L005,Noche,842,636,10.73,8.51,2.21
PD002755,20241031,A004,R019,L006,Noche,302,269,9.23,6.74,2.48
PD002756,20240127,A004,R009,L003,Día,674,567,6.46,5.11,1.35
PD002757,20240722,A001,R021,L007,Noche,693,352,7.0,4.4,2.61
PD002758,20240907,A002,R023,L006,Día,785,673,8.55,7.19,1.36
PD002759,20241027,A002,R022,L003,Día,666,670,7.94,6.91,1.03
PD002760,20240101,A005,R008,L001,Noche,436,411,9.83,7.01,2.83
PD002761,20240122,A005,R013,L007,Tarde,340,369,10.16,8.52,1.64
PD002762,20240613,A006,R025,L002,Noche,249,220,8.33,7.56,0.78
PD002763,20240903,A002,R021,L004,Noche,822,686,7.25,6.18,1.07
PD002764,20241005,A002,R006,L003,Día,650,631,6.27,5.23,1.04
PD002765,20240529,A002,R012,L002,Tarde,74,77,10.41,7.64,2.77
PD002766,20240415,A006,R007,L002,Día,459,447,6.87,6.21,0.65
PD002767,20240204,A006,R017,L003,Día,656,606,11.49,8.84,2.65
PD002768,20241116,A004,R028,L004,Tarde,299,306,9.04,6.67,2.37
PD002769,20241119,A001,R001,L006,Noche,299,197,7.14,5.87,1.27
PD002770,20241203,A002,R022,L002,Noche,601,621,11.8,8.03,3.76
PD002771,20241021,A001,R017,L006,Día,99,73,7.45,6.49,0.96
PD002772,20240124,A006,R005,L001,Noche,311,284,11.13,9.45,1.68
PD002773,20241017,A003,R003,L003,Día,819,746,10.06,8.53,1.53
PD002774,20241102,A004,R013,L007,Tarde,236,267,6.82,4.57,2.25
PD002775,20240420,A004,R023,L002,Noche,249,249,10.97,8.07,2.89
PD002776,20240807,A003,R016,L002,Tarde,506,334,11.13,10.03,1.1
PD002777,20240702,A002,R001,L007,Tarde,282,324,11.39,8.68,2.71
PD002778,20240415,A005,R009,L006,Noche,441,461,6.16,4.94,1.23
PD002779,20241101,A005,R009,L003,Noche,53,59,10.12,7.33,2.79
PD002780,20240319,A005,R011,L002,Tarde,715,766,10.61,9.27,1.35
PD002781,20241025,A002,R008,L003,Día,747,624,9.82,7.12,2.7
PD002782,20240704,A002,R004,L001,Día,484,415,11.06,9.71,1.35
PD002783,20241012,A004,R002,L005,Día,120,98,9.03,7.12,1.91
PD002784,20241029,A001,R027,L006,Noche,446,311,9.76,8.3,1.46
PD002785,20240211,A005,R012,L004,Tarde,486,353,9.52,6.36,3.16
PD002786,20240705,A004,R022,L005,Tarde,658,647,10.56,8.7,1.86
PD002787,20240308,A006,R008,L007,Tarde,759,725,6.16,5.35,0.81
PD002788,20240104,A004,R030,L003,Tarde,833,709,8.23,6.29,1.94
PD002789,20240718,A005,R019,L005,Tarde,328,382,7.45,5.19,2.26
PD002790,20240906,A006,R002,L002,Tarde,350,364,8.18,6.52,1.66
PD002791,20240610,A002,R003,L007,Tarde,728,415,10.47,7.33,3.14
PD002792,20240721,A004,R018,L004,Noche,104,107,11.96,10.75,1.21
PD002793,20240529,A002,R002,L003,Noche,111,100,10.62,9.42,1.2
PD002794,20240219,A003,R024,L004,Noche,534,492,7.34,5.75,1.59
PD002795,20240429,A002,R009,L007,Noche,759,801,6.78,4.48,2.3
PD002796,20240409,A001,R014,L005,Tarde,678,568,7.08,4.43,2.65
PD002797,20241129,A003,R002,L001,Tarde,341,307,7.15,5.27,1.88
PD002798,20240816,A002,R013,L005,Tarde,188,151,10.53,8.44,2.09
PD002799,20240415,A001,R017,L004,Noche,651,560,6.12,4.34,1.78
PD002800,20240603,A005,R010,L002,Día,426,376,10.39,8.6,1.79
PD002801,20241220,A006,R014,L006,Día,411,414,6.54,5.14,1.4
PD002802,20240205,A003,R003,L005,Noche,132,130,8.73,7.02,1.71
PD002803,20240917,A005,R004,L001,Día,643,778,10.63,7.86,2.77
PD002804,20241101,A005,R020,L004,Noche,119,101,10.95,7.47,3.48
PD002805,20241030,A002,R030,L007,Tarde,892,762,11.86,9.07,2.79
PD002806,20240728,A001,R019,L005,Día,411,348,7.66,4.63,3.02
PD002807,20241122,A004,R020,L002,Tarde,458,387,8.43,7.7,0.72
PD002808,20240415,A002,R030,L004,Tarde,678,562,10.55,7.87,2.69
PD002809,20240316,A001,R028,L005,Noche,722,465,10.68,7.42,3.26
PD002810,20240811,A005,R010,L003,Día,228,259,10.7,8.64,2.06
PD002811,20240418,A004,R003,L007,Noche,113,100,9.23,6.25,2.98
PD002812,20240723,A006,R021,L003,Día,431,404,11.47,10.48,0.99
PD002813,20240218,A001,R012,L006,Día,419,278,9.13,8.09,1.04
PD002814,20240128,A002,R029,L004,Tarde,654,668,7.84,5.53,2.31
PD002815,20240203,A001,R013,L002,Noche,308,242,6.58,3.69,2.89
PD002816,20240523,A002,R027,L005,Noche,793,787,11.68,9.96,1.72
PD002817,20240318,A006,R005,L006,Día,373,326,7.98,6.73,1.25
PD002818,20240801,A006,R023,L007,Tarde,704,680,11.33,9.57,1.76
PD002819,20240715,A003,R013,L004,Tarde,189,180,9.78,6.63,3.15
PD002820,20240110,A001,R009,L002,Tarde,268,225,7.57,6.17,1.41
PD002821,20240125,A004,R029,L001,Día,73,77,10.56,7.98,2.58
PD002822,20241002,A006,R021,L007,Noche,719,660,10.1,9.21,0.9
PD002823,20240101,A002,R019,L001,Noche,742,749,11.55,7.83,3.72
PD002824,20240704,A005,R008,L002,Tarde,263,223,7.18,5.71,1.47
